Date,055018,0BC29E,0BF4BA,168A5D,1A3E1B,24CB56,25102A,2DBF98,2F94A5,3461CF,3CCC90,3D9999,3ED92D,4C37C5,4D371E,50070E,51E682,58CA9A,59B229,5B6C11,5BC2F4,5DD486,60DD84,6166D1,619882,61B81B,61BCA7,73C521,766047,810E30,8377DB,8CF6DD,8FF2EF,9196A2,94208D,968B00,990AD0,9A02C4,9B5968,9F71E5,A8CBDA,AADE0B,AD3C93,B3CB74,B8F71F,BFE02C,C08256,C598D7,C5EF8D,C9E107,CFF97C,D1AE3B,D33D8C,D5AF19,DD682D,DE27F9,E1C16B,E206B0,E8846E,E90C84,EF5BED,F1529C,F1FA25,FACTSET,FEC475
2023-10-27,94.4125,56.759,11.1386,331.71,24.3356,8.7169,46.1763,223.3835,79.421,296.0409,58.9169,26.6406,461.6923,138.1233,26.9483,274.9718,92.7758,35.2091,62.3213,20.371,58.4836,190.1127,198.0307,27.7206,129.1295,102.4284,77.1588,12.3309,67.3132,54.0411,21.0672,34.2502,140.0509,64.897,63.39,62.3759,23.7929,301.2151,178.4538,101.9203,77.9332,222.9834,73.2594,91.629,40.9794,20.6836,84.7343,66.6707,301.2137,8.5692,335.8207,100.1161,48.4026,568.4331,140.9646,202.36,118.1986,154.4149,36.452,110.0467,39.5784,157.087,372.0241,408.1516,78.3269
2023-10-30,97.1172,58.1606,11.3045,337.41,24.829,8.8575,47.457,227.1599,80.8856,300.3055,60.382,26.8682,467.3157,140.0391,27.4333,285.3291,95.3619,35.8444,62.3949,20.4254,59.3664,192.2045,205.8554,28.3268,130.7758,103.9477,78.6003,12.5157,69.4451,55.0887,21.5182,34.7076,141.9999,65.8674,63.14,62.4851,24.2845,306.3362,181.7063,103.1952,78.5626,228.3469,74.131,92.5595,41.8515,21.1539,87.3536,67.8931,303.0885,8.6781,338.3603,102.965,49.0111,577.025,141.341,207.3571,120.2789,159.0565,37.0821,111.3531,40.2534,159.2691,378.8359,414.7823,80.1566
2023-10-31,97.8417,58.4562,11.322,341.33,24.9876,8.9805,48.1265,230.1849,81.3169,301.9525,61.1145,26.8395,457.1936,142.7368,28.2294,287.9659,94.7629,36.36,62.3305,20.6795,60.0634,194.1417,205.4709,28.8425,132.3366,105.4025,82.2041,12.7885,70.2195,55.6357,21.8219,35.3354,144.6534,66.082,64.01,63.5575,24.8989,305.1044,183.0382,104.5675,79.4727,230.0664,74.811,92.5111,42.2969,21.5775,87.3253,68.5647,304.2982,8.7598,342.5179,103.6175,50.2568,581.9292,143.7252,208.2498,122.8288,160.9113,37.4018,114.3,40.4055,159.649,381.7111,419.2869,80.8284
2023-11-01,96.8564,59.1617,11.4093,343.75,25.1022,8.919,47.263,229.7263,81.7392,306.7367,62.0139,26.763,457.4844,143.1474,28.385,291.333,96.9117,36.4613,61.9437,20.4617,60.1657,191.8316,208.8258,28.8244,132.2224,104.4725,85.3527,12.7973,70.6115,55.6079,21.7667,35.3892,146.0442,66.2033,61.69,64.6894,24.9556,307.9754,183.4242,105.3559,79.9665,231.8445,75.7113,93.0636,42.6169,21.3381,89.5947,68.4462,306.6094,8.7417,344.5672,103.0477,51.0101,585.6644,160.6942,213.7709,124.3818,162.6795,37.2514,114.3098,41.0425,161.3927,388.2431,423.8304,80.7224
2023-11-02,101.0873,61.3642,11.8195,349.02,26.4062,9.6571,48.3788,229.3262,84.7223,320.4128,64.9996,27.825,472.1926,147.4481,30.4072,297.5929,94.9721,38.0726,64.9552,21.351,61.9686,193.3323,212.8246,31.0681,134.5824,110.3563,81.5023,13.5807,70.382,55.6357,23.0552,37.8286,145.2756,68.5454,67.08,64.6795,26.1089,321.3989,186.7057,103.4191,82.4936,236.6218,78.2781,96.3592,42.5416,22.9313,92.857,70.0364,315.9528,9.3862,368.6105,108.8558,53.0478,612.5426,158.0977,212.1117,125.9252,162.3624,38.4374,113.8187,42.0598,158.5872,368.6086,429.3543,81.0317
2023-11-03,102.7004,60.7731,12.1163,351.81,27.4811,10.0086,48.7281,230.546,85.9623,324.9126,66.1587,28.8489,482.6056,149.3151,31.8073,310.7387,95.9134,39.4156,66.0235,22.0043,62.9723,189.7398,211.5461,32.1085,136.0861,113.4502,81.1325,13.8535,70.8696,57.2581,24.3529,39.5326,142.9332,71.1581,65.2,65.3249,26.8651,326.9695,187.169,105.025,84.4107,236.7489,78.757,98.1525,42.5855,24.1009,95.4101,69.661,317.9493,9.6403,375.4547,112.6237,53.917,625.3544,157.8178,212.296,126.2799,161.8435,39.4906,115.0859,43.02,165.1138,371.8601,430.8397,83.2239
2023-11-06,101.8601,60.9637,11.7846,346.63,27.0846,9.9031,49.223,230.2045,85.0817,326.893,65.2036,28.2365,481.4421,149.5399,31.2765,307.2199,95.1813,39.2104,64.8999,21.6232,62.4704,193.7598,211.575,31.9095,137.1138,111.9217,80.7626,13.6247,70.7166,56.0251,24.04,38.5371,144.7815,70.8408,65.36,64.9377,26.78,324.4666,187.8156,104.9082,83.7717,237.3741,77.962,97.2122,42.78,23.797,92.9799,70.0364,320.1524,9.5314,377.1707,111.4842,53.7142,620.8398,155.9838,213.0335,125.1199,162.939,39.2249,113.9955,42.7728,169.5753,369.3129,433.5385,81.1555
2023-11-07,101.435,60.1628,11.61,346.17,26.8908,9.9295,49.6693,230.7607,84.5606,329.2753,64.4618,28.0834,482.1596,149.5301,31.2033,307.2578,95.6757,39.1358,63.9513,21.3691,61.8385,193.1413,208.8264,31.4933,137.0472,111.2127,80.9997,13.5191,70.6115,55.6728,24.0768,38.0708,145.1292,70.4583,66.05,64.9575,26.6193,324.2524,187.8446,105.3267,82.1644,238.3804,77.5598,96.7954,42.849,23.7694,93.5473,70.2635,320.9589,9.477,377.0923,111.2728,53.3375,616.4393,153.6382,212.4416,124.2955,163.3619,38.9403,113.1704,42.3925,168.4161,370.49,435.7714,80.1832
2023-11-08,101.5027,59.667,11.5926,346.3,26.7851,9.9119,50.203,228.409,85.2345,332.0791,64.3042,28.0547,490.9682,149.5594,31.2682,307.8364,94.9246,39.0053,63.6014,21.4054,61.8571,193.3141,215.0758,31.2219,137.7229,110.7339,79.7763,13.4223,69.8275,55.5044,23.4602,37.8914,145.1292,70.8875,67.11,64.4809,26.3641,323.6583,189.8521,106.2513,81.6609,239.9142,76.9277,96.3302,42.598,23.6773,93.7647,70.7277,322.1391,9.4043,378.8671,109.6737,53.0189,622.4841,153.9857,212.5095,123.9312,161.9876,38.8834,112.7185,42.7538,169.4876,367.8656,432.7231,80.1655
2023-11-09,100.9327,59.9245,11.3267,348.18,26.1307,9.6219,49.8925,232.4,84.3809,333.2065,64.3506,27.892,492.1738,148.9339,30.1475,304.2512,94.2115,38.7068,63.454,20.87,61.8199,196.7975,218.7889,30.6791,137.3137,109.9052,80.2979,13.2198,70.1048,55.467,22.8435,36.9139,146.7213,69.2266,64.97,64.7887,26.0238,323.1714,190.9909,105.6479,80.2376,241.0866,77.4832,96.0588,42.2906,23.0418,91.5804,70.945,326.3092,9.25,380.1418,107.8449,52.5435,619.5092,155.6266,212.3349,123.6532,162.0164,38.333,112.856,42.8204,171.7866,366.8043,435.4608,80.3423
2023-11-10,101.6031,60.8493,11.5926,350.56,26.3458,9.6219,50.562,234.4005,83.2218,337.8044,65.556,28.2939,499.9907,150.8985,30.4902,308.7375,94.82,39.2478,64.0711,20.7975,62.8236,197.4614,215.0083,30.9414,139.3502,110.8904,81.5118,13.3078,70.7166,56.5706,23.0644,37.0843,146.7579,70.2903,65.45,65.4242,26.1656,327.5733,193.4617,106.845,80.8573,242.552,78.0387,97.4158,42.7549,23.18,93.273,71.9525,328.5319,9.3226,386.3095,108.7639,52.786,632.0359,157.393,215.8377,124.9282,163.333,38.798,114.5751,43.4098,170.4423,371.1557,439.8003,81.35
2023-11-13,101.3991,60.7635,11.4862,350.01,26.3099,9.5341,50.5426,237.6402,82.9702,336.7652,65.8156,28.1887,489.8112,150.8594,30.2957,310.0653,94.2971,39.826,63.7672,20.4163,62.3125,197.4341,213.6196,30.7605,138.7316,110.1262,82.0998,13.1934,70.9748,56.5425,23.1105,36.7524,148.1579,70.0197,64.84,65.5037,26.1845,326.3754,193.1914,105.7549,81.1478,242.044,77.9908,97.4739,43.1501,22.9773,92.4125,72.6142,328.109,9.2863,387.1332,107.3946,52.3494,628.6619,156.6498,215.4108,124.4776,164.3325,38.6841,114.801,43.1626,173.8614,372.2846,440.2275,80.8815
2023-11-14,103.9639,61.2212,12.1421,354.25,27.7711,10.4743,51.5323,236.4789,87.1753,344.2748,68.4675,28.9924,503.6755,153.3715,32.7593,321.2668,97.1684,41.3743,65.959,21.723,64.0689,192.5956,220.0522,32.7056,141.263,116.6269,81.085,14.012,71.577,58.3662,24.5554,39.6223,145.971,73.0709,68.43,65.9703,27.6213,333.4945,191.1839,107.4971,82.9487,238.5172,78.7706,100.0523,42.9556,24.4785,97.0081,72.2981,327.8238,9.8219,396.0562,113.313,53.1547,662.7823,157.4027,213.0335,126.2032,162.1222,39.9271,116.1664,44.1609,172.7996,379.3376,446.0233,83.3389
2023-11-15,102.9827,60.5252,12.1775,356.79,28.6048,10.7115,51.736,235.6007,88.3793,343.8141,69.4319,28.4757,507.2729,155.8346,33.4169,320.2045,96.3887,41.8593,66.0051,22.2856,64.8031,191.9589,219.4543,33.6375,142.5002,118.7447,78.3917,14.2584,72.0359,57.8144,25.1353,40.4026,144.2691,74.3493,69.26,66.0597,27.9995,334.4976,188.6649,108.081,82.939,235.1662,77.4228,100.8181,42.9996,25.16,98.6062,71.4191,324.2635,9.9853,394.2422,115.1418,54.4062,673.7027,154.2656,211.743,126.1265,162.9294,40.6482,114.5456,44.275,172.4003,376.308,445.1592,83.6306
2023-11-16,102.0209,61.1354,12.1509,359.86,28.1924,10.6149,51.9495,236.7619,87.5796,346.6277,69.2093,27.6624,509.723,155.4632,33.0742,319.3224,96.1035,41.6634,65.8301,22.2765,64.3942,192.9867,218.6345,33.7642,144.1275,119.0946,79.3875,14.1528,72.992,58.0108,24.9696,39.7658,146.3461,74.3306,67.24,66.5859,27.9238,335.2085,191.4059,109.2684,81.5254,239.8556,78.0871,100.0426,43.7712,24.9389,98.0577,72.2981,328.1582,9.9036,396.1248,113.4692,54.0084,679.4623,154.3815,215.4108,129.1749,164.9956,40.3541,115.3314,44.1894,173.1893,385.2714,450.7317,83.6482
2023-11-17,104.6149,61.4786,12.2661,358.93,28.6586,10.8258,51.8913,236.1764,87.8672,349.6668,69.8955,28.5905,506.952,158.8941,33.4077,321.7126,95.9229,42.307,66.8063,22.0224,65.2306,194.1054,220.0619,34.0537,145.4313,119.9417,79.2832,14.4432,73.1736,58.4971,25.3654,40.564,144.1776,74.9091,69.29,66.5264,28.3398,338.7437,190.962,108.4217,83.6361,239.797,78.7225,101.1186,44.0473,25.5744,99.2492,72.1105,324.3028,10.0579,400.1843,116.4651,55.0853,681.3252,155.6749,216.0221,128.6381,165.1205,40.7621,116.2057,44.8739,172.0885,382.3672,443.9943,84.6383
2023-11-20,104.0999,61.3642,12.3725,361.33,28.7213,10.7643,52.5317,236.0496,88.8016,354.0197,70.3313,28.5331,507.7201,160.155,33.1391,321.9592,95.8183,42.2137,66.8524,21.9589,65.0075,192.8139,220.4187,34.0446,145.8785,120.0154,80.0987,14.3464,72.9824,58.4597,25.4666,40.1514,145.8063,74.3679,69.83,67.0129,28.3681,340.3506,191.7437,109.1516,84.188,240.8814,78.1448,100.7114,43.6959,25.3994,100.6581,72.5352,325.7387,10.0488,403.5378,116.6581,54.8718,685.1839,156.3988,216.5363,129.0695,165.3896,40.6008,115.911,44.7979,172.2249,385.6477,442.6934,84.4412
2023-11-21,102.7689,61.9458,12.1864,361.0,28.309,10.5534,52.9974,237.0937,87.1573,356.6569,70.0624,28.1982,510.3258,158.6301,31.7776,317.71,96.5694,42.0552,66.5024,21.4871,64.1711,196.0517,225.4241,33.4837,145.574,117.8331,81.6825,14.0472,73.9193,58.2165,25.1813,39.2456,148.0572,73.2202,68.44,67.6688,28.0373,338.8703,192.1105,110.4169,83.8854,243.1675,78.8476,101.0701,44.6307,24.7548,100.0245,73.1969,320.5556,9.8945,405.7147,115.2888,54.3189,688.7195,159.0629,218.6031,129.3762,168.2342,40.4205,117.4827,44.6172,172.371,392.6814,444.0622,84.3875
2023-11-22,103.7308,61.9458,12.275,361.8,28.2283,10.571,53.4923,238.5574,87.8402,358.1502,70.6095,28.3992,509.4313,160.0963,31.8702,321.1909,97.0163,41.9899,66.5392,21.6686,64.9425,196.7702,225.887,33.3208,145.9166,117.8147,81.5118,14.1176,74.3304,58.8899,25.0248,39.129,148.7892,73.2389,67.81,68.0763,28.0089,341.3634,193.1914,111.2636,84.4028,245.2094,79.3579,101.6808,44.5868,24.6442,100.9701,73.6216,323.5553,9.8673,407.0286,114.9396,54.2606,691.0956,158.2425,219.9422,130.4595,169.2144,40.5913,118.239,44.8929,175.4006,393.6655,444.402,85.1936
2023-11-24,103.5365,62.1746,12.2396,362.68,28.4882,10.5797,53.6572,238.372,88.3074,356.0183,70.8042,28.5427,513.6897,160.7121,31.8146,321.6746,97.6247,42.1857,66.9076,21.6141,65.4072,197.5342,223.1673,33.6556,146.1165,118.5053,82.1282,14.1264,74.7128,59.4323,25.08,39.2456,149.8049,73.3882,67.22,68.8713,28.1034,342.2399,193.9249,111.3317,84.6956,247.095,79.8489,102.2333,45.0636,24.7455,101.1782,73.6118,324.5782,9.8764,407.0286,115.445,54.7457,693.9089,160.7438,220.3012,130.958,170.6175,40.7241,119.182,45.0165,175.4006,399.6861,446.6834,85.7489
2023-11-27,103.1576,62.2128,12.2041,361.34,28.1835,10.5171,53.502,239.1136,87.3101,354.9572,70.6836,28.1217,510.773,160.3407,31.8609,320.3088,97.4536,42.0458,66.4011,21.5143,64.8124,197.1158,222.0872,33.2847,145.7834,118.6434,82.5076,14.056,74.9805,59.1237,25.0248,38.8152,150.4362,72.735,67.33,68.7521,27.9427,340.3408,193.259,110.1151,83.3974,246.4892,79.8777,102.0685,45.0448,24.3127,100.9418,74.0463,322.1391,9.8037,405.1124,114.6271,54.3286,694.4601,163.2451,221.5723,131.7824,171.6458,40.819,118.9659,44.6838,175.7318,400.0142,446.8485,85.8205
2023-11-28,105.4892,61.6312,12.2041,360.05,28.291,10.6692,53.9289,235.8252,88.4063,354.8393,71.1194,29.5569,509.3049,161.9241,31.9999,320.2519,95.7327,41.8406,66.5853,21.7502,65.1562,196.3973,222.7719,33.5108,146.1165,119.3248,80.0893,14.0824,73.795,59.0956,25.2457,39.0842,149.384,71.7366,67.75,68.2154,27.9144,336.5135,190.3829,109.7648,85.1348,241.0573,79.1172,99.5774,44.637,24.4785,101.7833,72.5154,317.8215,9.9036,405.8297,115.105,54.1442,700.2387,159.0084,218.312,130.7854,169.9448,41.1511,118.1506,44.7788,176.2091,393.6289,443.2176,85.8832
2023-11-29,106.9951,61.8123,12.6561,358.69,28.802,11.1253,54.0453,234.9469,89.0981,355.5369,72.5845,29.8727,511.9591,163.6542,32.8242,325.3775,95.7042,42.6707,68.3075,22.3128,66.6711,195.3969,228.6549,34.1894,146.8587,121.8938,78.1262,14.496,73.5942,59.0676,26.1477,40.4295,149.1461,73.2949,69.13,68.0862,28.6517,339.2501,189.4853,109.6772,86.7649,239.3769,78.5877,100.5661,44.2731,25.0863,105.3104,72.071,316.7888,10.1033,407.461,117.3841,57.8308,710.2563,158.8048,218.3994,130.7372,170.5214,41.5401,118.131,45.2067,175.3883,389.8404,442.0793,86.5191
2023-11-30,108.4816,62.7467,12.6472,360.0,28.811,11.0806,54.1812,240.3432,89.9697,358.553,73.4839,30.9635,506.3979,166.9189,33.0001,326.6015,97.7293,42.9972,68.6142,22.5034,67.6748,198.5983,231.5771,34.4879,148.5336,123.3487,79.3685,14.6809,75.1814,59.5071,26.6447,40.555,150.0885,74.032,68.9,69.8552,29.0519,344.2753,192.4676,110.7964,90.7767,243.8125,79.6274,101.9231,45.5153,25.1139,106.256,73.8192,323.0734,10.2213,408.6304,118.9997,59.4898,713.9915,162.8961,222.6202,133.0337,173.5774,42.3087,120.9502,45.9387,178.0167,397.7953,441.1745,87.576
2023-12-01,110.6869,62.8993,13.1702,357.07,29.8239,11.8228,54.2394,239.4747,92.0543,364.5361,74.439,32.3701,513.0578,169.8415,35.4916,333.1901,97.5962,44.0511,69.2647,23.2565,68.697,199.6715,231.6253,35.6279,149.2569,127.9894,78.3632,15.4642,74.8543,59.6287,28.1449,43.2276,148.652,75.4783,70.27,69.5769,29.4997,346.9827,190.518,111.1857,93.334,242.8334,79.5312,104.6081,45.9607,26.2651,108.0621,73.2266,321.3818,10.657,414.6936,123.2148,61.2749,718.8577,163.1675,221.8731,132.8503,174.8843,42.7167,121.1564,46.3095,176.1309,394.966,442.8382,87.5402
2023-12-04,111.6682,62.9279,13.3208,356.66,29.8329,12.0196,54.5596,238.0988,91.6589,367.3753,74.8933,32.504,510.9091,169.343,35.825,334.1081,98.6611,44.1817,69.7944,23.2928,68.8643,199.8898,230.0726,35.7274,150.3513,129.6376,77.7563,15.5258,75.6335,60.3675,28.2185,44.3486,149.5212,75.7769,69.52,70.2826,29.3663,344.4993,190.4697,111.9546,92.4751,242.3927,79.6467,103.6291,46.2054,26.3848,109.2535,73.5821,320.7327,10.6933,416.8457,124.7746,60.7704,718.9337,166.2021,221.3491,133.7767,176.0472,42.8115,122.3647,46.281,177.6161,386.6623,441.9917,88.0954
2023-12-05,112.0374,62.8325,13.2942,355.03,29.7163,11.5724,54.0647,237.0937,90.3471,369.0651,74.884,32.5136,508.9063,166.8309,34.6302,326.8023,98.0906,43.5568,69.3019,22.957,68.0465,198.5801,242.3304,35.646,150.3323,127.6764,77.6235,14.9625,75.9605,59.8251,27.7123,42.8958,149.631,74.8065,67.2,69.9049,29.1377,343.3501,189.5046,111.03,96.7113,239.6902,79.5312,101.9522,45.9293,26.7624,109.0077,73.1377,316.9363,10.5663,415.8237,122.6577,60.3726,716.9093,166.1439,220.1459,133.8153,176.4988,42.2138,121.736,46.0433,177.792,384.8504,434.4031,87.8088
2023-12-06,110.5315,62.3272,13.2942,352.38,29.6177,11.5903,54.1812,235.6593,89.7361,366.8743,74.8006,32.8198,500.8171,163.7324,34.408,327.0127,96.5409,44.6387,69.3298,23.1113,66.3923,194.8603,252.7269,35.3565,148.7525,128.3209,75.8406,15.0505,75.4026,59.4229,27.8503,42.7074,147.7644,74.0973,66.36,69.0502,29.09,340.9933,188.6167,110.0567,98.2926,237.4479,78.6839,101.8552,45.2142,26.4861,106.0101,73.0093,314.3103,10.6207,411.4114,121.4693,60.3047,710.9486,164.6994,217.6328,133.6319,175.9895,42.2233,120.9403,45.1781,173.6882,378.2423,431.5233,87.7103
2023-12-07,112.0957,62.3653,13.4094,352.7,30.4424,11.7245,52.7297,236.8498,89.799,366.0883,74.7444,33.3939,494.3322,164.8174,35.5472,329.5468,97.5582,45.2356,69.3762,23.3019,68.0093,192.6479,251.5985,35.9445,149.2093,128.6984,74.2948,15.3987,75.3064,59.3481,28.3566,44.1603,147.9657,74.9745,66.41,68.3943,29.2139,343.5157,188.636,109.5214,99.8836,236.0281,78.9439,102.1363,44.4801,26.8545,107.6649,72.871,316.3855,10.766,410.1536,123.2798,61.0808,713.2161,162.5664,216.5072,134.1433,175.7769,43.0772,120.0857,46.0433,173.1996,371.4501,430.1612,89.2598
2023-12-08,114.7285,62.4797,13.4804,353.08,30.7741,11.8586,52.5739,236.7912,88.4512,368.0336,75.2405,33.7671,492.621,164.6317,36.0566,335.4852,97.7388,45.5994,69.8409,23.202,68.7435,193.4615,252.37,36.5778,150.8557,129.5271,75.2052,15.5683,75.2968,59.9373,28.7615,44.815,147.4716,76.7753,67.17,68.4142,29.4997,348.239,188.8483,110.3098,100.8304,235.94,79.4734,103.7648,44.7499,27.2689,106.4451,73.2364,318.7558,10.884,408.1882,123.1591,62.1577,712.5368,162.5664,216.2938,134.4328,175.1488,43.7414,120.1938,46.6423,174.6262,372.8259,431.8638,90.3435
2023-12-11,115.428,63.0995,13.5069,357.06,30.8638,11.7781,52.8174,238.8697,88.8286,370.9612,75.6523,33.9202,502.2755,164.5926,35.7787,336.3745,98.7942,44.9092,70.6123,23.1295,69.329,196.9446,253.9035,36.6683,151.4076,129.831,75.4992,15.5951,75.797,60.7322,28.4302,44.7343,149.5304,77.2792,68.0,69.2887,29.3949,355.8839,191.7244,113.0349,100.8304,239.8959,80.0125,104.7244,45.5843,27.2505,106.8423,74.0661,324.0274,10.8477,416.4133,123.874,62.1092,719.8848,163.313,217.8075,138.0513,176.2021,43.6465,121.2154,47.1081,173.9227,378.5911,436.9715,90.8451
2023-12-12,116.8659,63.8336,13.7551,360.02,30.5679,11.644,52.7687,240.5286,89.2778,373.8889,75.306,34.0637,511.4244,167.1828,35.3156,337.1873,99.4787,44.8253,70.919,24.0822,69.8123,195.7562,254.3857,36.5959,152.759,129.6929,76.1346,15.4076,76.7685,60.9754,28.0988,44.4025,151.095,78.007,67.15,69.5074,29.2901,360.5585,194.1373,114.7771,100.2838,242.4319,81.2063,106.2559,45.9795,26.9926,107.0503,74.8167,326.9681,10.7569,419.4203,122.3328,62.6428,726.4674,164.8836,220.3303,139.296,177.4679,44.0925,122.3745,47.4504,174.3331,383.8233,440.9215,91.5168
2023-12-13,121.5293,64.4471,14.4818,362.03,31.814,12.4846,54.9313,241.6117,92.7372,383.959,77.5429,35.2406,531.2097,170.6234,38.7333,346.8647,100.7623,46.0191,72.5639,25.0713,71.197,194.8694,261.4838,38.4416,153.2729,134.7296,74.3327,16.1574,77.5861,61.9387,29.7739,47.5773,146.9043,79.9012,69.39,69.895,30.5288,362.068,194.8225,118.7134,103.2804,240.1015,80.8982,104.4433,45.6659,29.0463,113.2344,74.8365,329.7908,11.1926,427.724,128.5998,64.3211,739.9962,164.234,219.3988,139.2864,178.9753,45.3165,121.6574,48.4391,174.3819,374.8122,446.545,93.2723
2023-12-14,125.5223,63.7378,15.5808,358.12,33.7413,13.209,54.6585,232.1756,97.5836,384.7449,80.4256,36.1113,527.0679,174.8265,42.2991,366.6975,99.7735,46.8585,73.958,26.6501,72.9999,192.1268,274.0503,41.011,156.0612,141.1659,70.8143,17.4965,77.2687,62.5652,32.3417,51.6405,140.4993,84.9493,69.42,68.2651,32.3392,370.0538,184.6017,120.4617,105.1448,222.31,78.2507,107.4772,44.6495,30.9711,121.48,71.0734,312.7859,11.9642,430.2004,134.6812,68.8226,772.2394,159.2895,214.7819,134.3556,176.6079,47.9258,120.4688,49.0761,168.3337,349.5716,441.6999,94.2306
2023-12-15,125.9886,63.2776,15.5454,356.5,32.8986,12.8066,53.3239,231.0046,96.638,382.2299,79.9764,35.5181,516.8301,176.4393,40.6042,363.867,97.4346,46.4761,72.9078,26.6683,72.1449,188.9911,269.2667,40.7215,157.2413,140.2635,69.6288,17.434,76.7973,62.0602,32.2405,50.3497,140.3712,85.4532,68.41,67.5794,32.0152,367.9795,180.5964,120.2371,103.4952,218.1681,77.5672,106.6436,44.4344,30.9066,122.331,68.6141,305.3112,11.8172,428.235,132.5458,68.8614,783.5963,158.3103,214.3533,134.1819,176.6466,47.736,119.7812,49.0856,171.0305,345.0176,444.5797,93.0215
2023-12-18,126.2801,63.709,15.6446,359.65,32.5759,12.6188,53.9474,232.9465,97.0835,384.126,80.1074,35.9295,518.0746,178.6385,39.8632,359.9368,97.6357,46.3176,72.2944,26.514,71.736,193.0684,271.9189,39.8529,158.1929,139.4164,70.7953,17.0769,77.3937,60.9941,32.2589,49.6862,142.741,84.688,68.64,68.0763,31.8532,366.2947,183.1444,120.6864,104.2956,222.8192,78.2603,107.9813,44.7508,30.354,119.1066,70.1549,308.8715,11.661,428.8541,127.3186,67.2413,762.0115,160.5887,214.5871,133.8828,177.2264,47.1193,120.9207,48.8955,170.9816,352.4977,446.0585,92.4035
2023-12-19,127.7762,64.6485,15.8792,361.8,32.9166,12.8424,54.3175,232.7025,98.402,383.6741,80.3601,36.5802,527.4763,181.5611,40.6875,365.7221,98.0093,47.5021,73.865,26.9677,72.1914,194.6774,271.8707,39.9977,160.3056,142.3537,70.966,17.2822,77.9516,62.0976,32.3233,50.6588,144.2782,85.7704,67.63,68.4738,31.9295,371.651,181.2141,120.8915,106.3551,219.9111,79.0402,110.1816,44.3901,30.8974,121.3098,70.0561,307.8487,11.7437,429.0998,129.389,67.6585,766.738,162.295,216.0481,133.4003,179.903,47.5273,121.3136,49.1617,172.9358,353.6508,436.4948,93.4514
2023-12-20,124.0941,63.8624,15.4101,355.35,32.0829,12.592,53.7233,229.8239,96.3652,375.7359,77.7675,35.719,525.1915,176.5761,39.4001,361.0078,96.7163,46.7,72.8241,26.514,70.6765,192.9404,268.5338,38.4144,158.4974,137.8142,69.809,16.9341,76.4799,60.9941,31.3017,48.9408,142.3384,85.0426,66.58,67.6887,31.4245,363.0419,178.9267,119.5143,105.0471,215.5244,77.7116,108.6598,43.8585,29.8199,119.2389,68.8116,289.2702,11.4588,420.4226,124.3754,65.1167,755.1132,159.0665,213.1261,130.8626,177.6419,46.8156,118.9954,48.3916,170.112,345.7055,440.0654,91.8124
2023-12-21,125.9498,63.8145,15.7709,356.14,32.7104,12.7708,54.639,232.5854,97.1926,379.3513,78.4321,36.4079,537.6752,180.6227,40.4004,363.9244,97.5495,47.1943,73.1494,26.8135,71.5687,195.4271,275.5162,39.1834,159.4015,139.7479,70.3306,17.0858,76.0567,61.3401,31.6607,50.0588,143.1802,86.4329,67.29,68.0962,31.6341,366.207,180.3069,121.3408,108.5025,218.2171,78.1833,107.6033,44.1433,30.308,122.1135,69.5425,283.4379,11.615,425.1985,126.4644,66.145,764.5565,160.1427,214.3046,130.6503,179.3135,46.92,119.516,48.8669,172.076,346.5194,457.4415,92.4572
2023-12-22,126.0469,64.1596,15.9694,356.47,32.9524,12.7798,55.5644,234.2834,98.1019,380.7759,78.4695,36.3027,546.6783,181.3851,40.7524,364.0009,97.5495,47.4368,73.326,26.9496,71.736,195.9207,277.9369,39.3644,159.3063,140.3924,70.0271,17.2019,76.5376,61.5926,31.7251,50.1407,144.3514,86.2276,66.96,68.3744,31.8532,366.2265,181.3492,122.7961,108.3366,218.2367,78.4144,108.2818,44.428,30.4461,123.5792,69.6117,286.8606,11.6334,427.3113,126.7522,66.5331,767.733,160.8795,215.0352,132.5802,179.5358,46.6638,119.4374,48.9335,171.5093,342.6534,456.42,92.7349
2023-12-26,127.0087,64.3513,16.204,356.83,33.2662,12.9228,56.1392,233.3076,98.8293,381.5029,78.8532,36.6185,545.6963,181.7664,41.5674,364.9189,98.22,47.8845,73.6791,27.2944,72.2285,196.3687,281.2256,39.871,160.2485,141.8933,69.7142,17.4697,76.7589,61.948,32.1761,51.1587,144.0037,86.6289,67.42,68.5633,32.263,368.369,180.9631,123.7045,108.9808,217.7275,78.6743,109.1542,44.3584,30.879,124.2222,69.4931,284.8148,11.7896,428.6772,128.9248,66.892,771.7419,161.2382,216.3014,133.2363,180.7823,47.1003,119.4178,49.4088,169.7114,340.3667,459.5138,92.9051
2023-12-27,127.4168,64.3705,16.2762,356.95,33.3827,12.9854,56.4899,233.5125,98.8293,383.3597,79.1527,36.695,549.9256,182.8415,41.2247,367.6634,98.4115,47.9964,73.6048,27.3851,72.4609,197.2964,285.3051,39.7534,161.2096,142.722,69.7426,17.4429,76.9224,61.7423,32.2773,51.1678,144.2599,87.394,67.24,68.7521,32.2439,370.1025,181.9379,124.818,109.5567,218.364,78.8572,109.697,44.3268,30.9803,125.3947,69.7302,285.0902,11.762,432.3819,128.0149,67.2025,778.0949,161.2964,216.9053,133.5354,182.2607,46.8062,119.2017,49.5039,171.5874,339.795,461.3623,92.9857
