Date,0157B1,034B61,067779,06EF42,143C52,1791E7,1BC12C,24D81E,34A959,385DD4,39692D,3CBA2A,40B903,4595EF,45CF4C,56CC0A,5DE5A5,5E7E82,64CEBB,66E04A,69E8E1,6E1E61,751A74,76E80F,7D5FD6,8C6C1B,8E8E6E,91C82E,954E30,972356,97693A,9BBFA5,9E91C6,A5151E,A6213D,A63820,AA7FE0,AA98ED,ACDF88,B4C673,BB0787,BDD12C,C15DB3,C29715,C9B932,CF7292,D64C6D,D69D42,D78CCD,DC2B00,DD3BB1,ECF709,F6DCE4,FC1F9D,FF4C20
2023-10-18,128.13,2808.9858,11.6363,99.8748,113.75,37.3047,28.7288,334.2968,42.52,189.7819,97.8969,87.9181,87.5404,85.3267,30.1807,14.32,325.9803,63.0436,92.01,151.3017,81.13,62.0333,81.2327,184.2082,70.6109,114.5107,35.63,99.9005,241.4591,40.1204,405.61,130.8599,84.5114,47.0759,9.9575,36.8146,64.86,52.3453,274.4919,115.2723,26.9474,111.2453,137.7558,5746.59,42.508,372.5,98.6712,112.3703,17.7748,110.4069,242.68,2629.4,100.3838,39.7206,67.9
2023-10-19,128.4,2744.8871,11.3377,98.7049,113.11,36.9268,28.5827,333.5122,41.91,187.7416,94.6801,88.5464,86.9403,84.8133,28.9459,13.96,314.8091,62.415,90.25,149.3443,79.13,59.8927,80.4971,181.3516,68.9685,113.5535,35.99,97.8703,243.6754,39.4021,396.19,132.292,85.9732,45.5727,9.771,36.9526,63.42,51.091,271.2102,114.8627,26.7778,110.2635,120.5189,5563.55,43.728,372.86,97.9866,113.0852,17.6606,109.9215,220.11,2494.66,98.6988,38.7188,65.42
2023-10-20,125.17,2716.7405,10.9794,98.1394,110.53,37.4113,28.9042,336.7862,41.34,183.5047,92.6907,88.3307,86.2338,82.9317,29.3135,13.58,311.8759,61.6785,92.0,146.622,79.71,60.4707,78.4965,181.3897,68.4965,112.9675,35.25,97.1032,243.4207,39.0381,395.82,130.8134,85.369,45.3019,9.8642,36.625,62.84,50.5857,270.8697,114.2815,26.4951,110.1354,119.1389,5488.1,43.1943,371.85,97.6252,111.8679,17.1468,109.6456,211.99,2488.55,99.1269,37.4029,64.9
2023-10-23,126.56,2778.7301,11.3278,99.5629,108.97,37.0431,28.4755,337.377,41.36,184.1587,94.2545,88.3401,85.4886,82.4083,27.862,13.92,311.7404,61.2475,89.65,146.9101,79.31,58.578,79.7126,179.3711,69.4012,111.7466,36.64,98.5159,240.252,38.4731,402.46,131.8457,87.5519,44.6764,9.7286,36.3932,61.88,48.9073,269.6024,113.1477,26.2878,108.9401,118.7962,5505.69,44.2713,373.08,97.7583,112.1288,16.6329,111.0254,212.08,2432.82,97.8426,37.9584,64.15
2023-10-24,128.56,2794.331,11.3974,99.2119,108.03,37.2078,27.8323,342.5011,41.66,185.6231,96.2934,88.734,86.5822,82.6833,27.1833,13.95,311.5274,61.0589,90.79,148.6886,78.65,58.1333,80.8894,178.375,70.4633,113.114,36.66,98.1697,242.6286,39.2584,403.37,132.1339,89.0917,44.1348,9.6524,37.1018,62.0,49.6202,267.9379,114.2434,26.3067,108.4706,119.2871,5385.52,45.4055,379.11,100.0119,112.7278,17.0516,110.9017,216.52,2416.54,98.9902,37.968,64.59
2023-10-25,121.39,2772.2059,11.2183,98.1394,108.3,36.9462,28.2708,338.9366,38.54,183.9537,94.987,88.1525,86.0886,82.0667,26.5047,13.72,308.8749,60.6997,89.37,149.7815,78.21,58.328,80.6344,178.2314,69.8438,112.8503,34.63,96.4295,243.3453,37.6398,396.7,132.2362,86.6749,43.8081,9.7795,36.8374,60.53,49.4036,265.687,114.6245,26.2501,107.2411,118.9536,5377.29,44.9861,377.98,98.4525,110.2835,17.0801,113.6899,212.42,2436.12,100.5205,37.9393,62.96
2023-10-26,119.57,2702.9924,11.3178,99.1046,108.82,37.0722,27.8225,335.0911,38.76,182.0208,94.0665,86.9053,85.1014,80.7633,27.0419,13.54,305.7481,59.3705,89.39,147.5162,78.52,61.4427,81.2817,176.9288,71.1419,111.6294,34.84,97.2341,241.2705,36.7395,388.62,132.2269,85.3105,41.2124,9.6185,36.1294,60.39,43.6466,262.916,113.1382,26.382,90.2683,119.4167,5426.82,45.3006,379.96,95.1054,109.4333,16.966,115.0888,205.76,2450.73,100.985,36.1617,62.37
2023-10-27,127.74,2706.4122,11.0789,99.1534,108.24,35.5412,26.5264,329.9185,39.14,180.8639,92.1266,86.2957,84.3852,96.0617,26.6649,13.36,299.6107,57.8438,86.01,148.2117,76.56,61.6373,81.2131,175.8657,70.7289,110.1643,34.23,97.1032,241.2045,36.3852,386.82,132.5059,85.0571,40.6616,8.4405,37.7518,60.51,41.3637,261.4596,113.7956,26.0052,87.1692,117.7403,5382.22,44.8336,379.87,93.1657,106.1001,16.081,113.5472,207.3,2446.17,97.6695,35.974,62.46
2023-10-30,132.71,2747.893,11.3477,99.5726,109.85,35.5703,26.6629,328.0878,40.09,183.6218,93.9774,87.3554,85.4305,97.4267,27.5038,13.52,306.5226,57.9157,86.39,150.3081,79.47,62.0093,84.2042,179.7925,71.0337,112.0298,34.83,97.7861,245.3446,37.0077,391.75,133.3057,85.8368,40.5122,8.2795,38.186,60.67,40.6418,266.2072,114.2053,26.4386,87.5363,118.1108,5401.76,45.577,379.24,96.798,108.2643,16.2904,114.1277,197.36,2469.7,98.9811,36.6214,61.31
2023-10-31,133.09,2749.184,11.4074,101.7858,111.09,35.7544,27.4815,328.359,39.89,184.0806,94.3139,86.502,85.2369,99.51,27.9468,13.6,305.6804,60.0082,87.2,150.5565,80.38,62.0293,83.096,182.5222,72.3712,113.2703,34.92,99.807,247.2497,37.5728,393.48,135.3329,85.5444,41.007,8.3914,38.844,61.09,41.3843,269.243,115.1485,25.9675,89.2694,119.3519,5412.62,45.2339,381.31,97.7203,108.7184,14.0162,113.2807,200.84,2477.13,100.9121,36.8838,62.3
2023-11-01,137.0,2726.1917,11.2481,106.5631,111.49,35.9579,27.2865,333.3378,39.47,184.3149,92.3146,85.6674,85.2272,98.9967,28.0034,13.1,309.0782,59.2448,86.08,150.1591,81.41,63.044,83.6256,183.2118,75.9509,113.2801,34.97,104.0545,247.0611,37.0747,395.29,135.4538,84.7258,40.2601,8.5291,39.7328,61.49,42.1909,271.0778,115.5677,25.0535,89.2524,119.2778,5560.55,44.5381,375.46,95.9232,107.6749,12.4652,110.7304,205.66,2490.72,99.7736,36.5008,60.66
2023-11-02,138.07,2797.5339,11.8454,111.1746,114.01,31.2584,28.0662,337.4545,40.63,181.2886,93.8685,93.7887,87.0274,100.165,28.9082,13.07,315.8062,59.5861,77.2,151.6395,83.03,63.206,86.6168,186.1138,78.8422,115.5656,36.25,108.3955,251.6633,37.3429,403.5,136.5883,87.4642,40.5682,8.7271,40.7074,63.64,42.6308,278.5491,118.3973,25.7508,91.8563,121.0469,5698.91,46.4062,380.32,99.9168,108.7087,14.0923,111.7486,218.51,2546.02,101.1672,37.3819,61.63
2023-11-03,138.6,2817.3726,12.4924,115.8837,116.35,32.3243,29.0114,350.5893,44.4,186.7556,111.5555,96.2645,88.0727,99.5167,30.7179,13.81,325.9029,60.3404,77.5,155.8026,84.99,63.5227,90.5789,186.7076,81.9892,118.4274,38.16,112.1004,252.6253,38.8274,407.93,140.15,90.3976,41.9594,9.0885,40.8106,66.97,43.025,279.5705,120.3695,26.3255,95.1604,124.1312,5890.63,46.5492,385.88,101.7995,111.2689,14.7489,113.4711,219.96,2574.54,102.7885,38.171,65.25
2023-11-06,139.74,2928.4217,12.2037,114.7722,114.99,31.8107,28.3683,356.7014,43.9,186.6189,110.447,97.5586,87.9275,102.1483,29.6905,13.11,319.4654,60.1339,74.45,155.3157,82.68,63.74,88.6959,186.0276,80.5042,119.2967,38.28,111.0713,253.6061,38.655,407.95,138.8295,92.7169,41.6699,8.8734,41.381,66.05,42.0075,278.5869,120.4171,25.8732,95.0238,123.8163,5920.37,47.0755,385.98,101.9802,109.385,15.1771,113.7851,219.27,2605.82,101.1489,38.1653,63.08
2023-11-07,142.71,2968.3059,12.5024,118.1358,116.33,31.6169,27.6861,360.0432,43.64,189.8795,116.8408,97.2304,87.8501,104.8567,29.7282,13.39,324.6423,58.8856,75.72,157.0346,82.21,64.974,91.1673,186.3628,80.6714,120.2929,38.27,112.6524,253.3798,39.0477,413.69,138.132,90.8069,42.0061,8.7529,41.2956,64.33,41.6501,278.7761,119.5501,25.8827,94.742,125.539,6002.44,46.2238,395.58,103.9865,109.0372,15.2151,115.1174,222.18,2650.45,101.4222,38.1528,64.84
2023-11-08,142.08,2976.6237,12.7313,118.7598,114.77,31.3553,26.8578,360.1788,44.08,188.0051,115.3661,97.8118,87.8306,104.5367,29.7848,13.44,325.8564,57.4218,73.96,155.9019,82.37,64.9133,93.5799,186.4586,80.3371,119.9315,38.65,113.0921,252.2669,38.2624,409.64,137.323,90.534,41.2311,8.6496,41.68,64.08,40.3668,279.8637,119.674,25.8732,95.758,124.5387,5901.82,46.0611,392.78,104.015,112.5249,14.844,113.6804,222.11,2652.85,100.0559,38.2132,63.99
2023-11-09,140.6,2966.6896,12.2535,117.6581,113.61,31.0259,25.9709,358.0962,42.12,189.7722,112.5057,96.3974,88.4523,104.925,29.0025,12.76,319.5819,56.4698,72.81,157.2433,79.52,65.2093,90.8143,182.4456,79.57,119.5213,38.21,111.9226,251.7199,38.2432,406.58,137.7786,88.3413,41.4645,8.3484,41.9022,62.51,39.6519,272.2505,118.8165,26.6459,92.1466,125.0759,5836.52,45.8314,388.85,101.7425,112.6408,14.4158,112.2911,209.98,2678.96,97.2688,37.3665,62.02
2023-11-10,143.56,3029.7337,12.7014,119.6275,114.08,31.365,26.1658,366.6396,43.3,192.9059,117.4643,98.3776,88.5883,105.4567,29.257,13.18,321.0486,57.5834,75.93,160.7605,80.66,65.748,93.0797,186.382,81.0058,120.4589,38.74,114.3271,252.5499,38.1666,413.67,139.5827,83.3127,41.8567,8.4861,42.4116,63.37,39.5144,275.7686,119.9979,26.4951,93.7346,126.1133,6035.29,45.6974,389.71,100.8962,111.7037,14.178,112.234,214.65,2702.34,98.6715,38.0293,63.24
2023-11-13,142.59,3074.0627,12.7213,119.257,112.26,31.5104,26.2146,362.8038,42.05,193.0133,117.2664,97.6044,88.53,104.7367,28.0222,13.1,318.9117,57.332,75.43,161.6249,79.61,66.3947,95.9238,185.6541,80.6813,119.5115,37.94,114.3738,253.8796,37.0939,416.98,140.6521,82.3869,41.8193,8.4517,43.0086,63.59,39.3036,272.4396,119.3882,26.8626,91.5661,125.4001,6030.44,45.5634,390.5,99.08,111.4525,13.4643,111.7106,223.71,2707.12,97.7333,37.5619,63.21
2023-11-14,145.8,3127.5669,13.8262,125.6723,116.71,32.4793,27.4815,370.4173,45.5,197.5528,121.3739,99.5751,89.8511,105.0283,29.7,14.03,339.2796,59.7028,79.41,165.9569,86.73,65.5307,100.8274,193.6994,86.395,121.8947,40.26,119.9966,256.0393,38.6359,430.33,143.9441,84.9012,43.3225,8.9508,43.3204,68.23,41.3568,287.1554,121.5033,28.747,96.5008,128.0583,6290.72,47.3435,397.93,100.5539,116.3604,14.8155,115.46,237.41,2684.53,101.9573,39.598,68.38
2023-11-15,143.2,3075.6494,14.5031,124.6973,118.72,33.0704,27.423,369.4681,46.51,196.3911,128.995,99.9806,86.869,105.3883,30.6331,14.68,340.5228,61.8582,80.29,164.5063,86.33,64.889,100.1311,196.1991,85.5985,121.084,40.63,118.6775,255.0019,38.9041,432.19,144.9019,85.2325,42.9184,9.0111,43.1162,67.93,42.9241,291.4679,120.6363,29.0956,98.1486,127.6971,6292.17,47.1617,415.33,102.5222,119.7225,16.9089,117.0396,242.84,2686.42,120.0592,39.7455,71.74
2023-11-16,142.83,3083.5632,14.742,124.4341,113.7,32.77,26.7798,362.9879,45.64,198.8415,128.4902,101.0933,85.8393,102.5767,28.5466,14.63,337.3953,59.9453,79.15,166.2466,85.49,64.7993,101.6904,193.7377,85.5296,117.353,40.21,118.8927,260.4058,38.4826,420.28,144.7717,83.8682,42.3358,8.7443,43.462,64.15,41.3659,289.8129,121.7891,28.3607,97.3423,127.3266,6290.59,47.0085,405.55,102.3225,116.6116,16.357,112.1103,233.59,2658.23,119.5806,38.8951,70.15
2023-11-17,145.18,3089.8705,14.7221,124.8533,115.0,33.3514,27.3158,360.7406,45.91,200.8818,134.983,99.5468,86.2959,103.4183,27.8448,14.93,340.1635,61.2654,81.18,167.3605,84.3,64.57,103.5047,195.0977,86.8376,125.8211,39.8,119.2762,260.0568,38.4443,422.44,144.9391,84.9042,42.7869,8.8389,43.2444,63.97,41.3843,290.5979,121.6271,28.6339,97.5244,127.271,6298.0,46.9703,409.27,100.7536,117.626,16.376,115.2506,234.3,2627.05,119.5346,38.8089,72.53
2023-11-20,146.13,3112.2321,14.5031,125.4787,115.6,33.4483,27.7933,356.9436,46.27,202.0435,133.5182,98.3493,86.9758,104.9133,27.5603,14.62,339.0562,61.1667,81.46,168.2356,85.26,65.2407,103.7695,195.8064,86.7982,126.4169,40.31,120.0341,263.1502,37.7835,428.58,143.2373,85.1974,42.7117,8.8992,43.7338,65.04,40.9443,291.4679,122.0654,28.9826,96.562,127.2155,6307.12,47.1617,405.61,101.0959,118.4183,16.2904,115.8882,235.6,2649.25,119.3138,38.4449,72.07
2023-11-21,143.9,3099.5287,14.1348,123.8663,116.07,32.9638,27.1891,357.7282,45.55,202.7776,134.0824,97.7741,86.5193,105.6933,28.1388,14.33,342.2809,60.7266,80.83,168.9218,84.0,65.5727,102.8084,189.6959,85.8443,127.6769,39.86,118.612,264.5082,38.6838,430.37,143.9906,84.8944,42.7963,8.7701,43.9528,64.22,41.3201,288.7726,122.1797,28.6151,94.1692,127.3266,6244.22,47.3148,404.92,101.3146,117.6744,15.729,117.3251,241.2,2676.09,120.3721,37.8205,70.59
2023-11-22,146.71,3084.6965,14.4036,124.1301,115.57,33.5355,27.384,357.9025,46.19,205.4788,135.4878,97.5384,87.3741,105.4167,28.0819,14.39,346.03,61.0948,81.63,170.1052,83.62,66.0973,102.9359,190.0981,86.4835,127.9309,40.35,119.2201,265.8851,39.881,428.63,145.5064,85.5493,42.9842,8.8303,44.3786,63.86,41.8151,292.4231,122.8466,28.6339,94.4206,127.6045,6222.89,47.1617,409.49,102.6173,118.5149,15.8717,118.9238,234.21,2671.77,120.096,38.0101,71.48
2023-11-24,146.74,3070.4951,14.3439,124.5797,117.32,33.2739,27.462,358.7065,46.06,204.4805,135.0226,96.916,87.3935,106.1783,28.4802,14.37,344.5634,62.4239,83.11,168.882,84.02,65.8107,102.4358,190.6632,86.6409,128.0383,40.22,119.4072,266.4604,39.7277,431.76,145.0786,86.3116,43.0782,8.9508,44.3934,64.16,42.3009,293.8417,122.437,28.813,94.6547,127.2618,6195.06,46.8171,414.72,102.351,120.3215,15.7861,119.4092,235.45,2688.0,120.9794,38.1603,71.82
2023-11-27,147.73,3085.4849,14.5529,123.3972,116.35,33.1479,27.7738,374.9312,45.98,203.0908,134.508,96.52,86.5484,109.4367,28.7647,14.38,341.5038,62.2892,81.81,167.8378,84.28,65.542,104.3776,191.3816,86.454,128.0383,40.05,118.6681,265.8003,39.6032,435.67,145.7574,85.0899,42.4016,8.8992,44.1838,63.9,41.5767,294.0498,122.2359,29.1333,93.9698,125.0944,6146.9,46.4726,414.75,102.6553,121.4906,15.7765,119.5995,236.08,2613.15,120.8598,38.0814,73.95
2023-11-28,147.03,3096.4341,14.5628,123.0943,116.04,32.6343,28.1539,376.0936,45.23,200.3015,134.0329,95.4073,86.5873,108.6133,29.6562,14.48,340.2509,63.78,81.95,166.4455,85.83,65.162,103.6518,191.6018,86.1393,127.2667,39.73,117.9384,266.036,39.3925,427.73,144.5392,83.0179,42.2606,8.925,44.1334,63.68,41.8976,296.3385,120.9915,29.2275,93.9178,124.4461,6128.66,45.6113,417.96,103.4065,122.3408,16.0905,121.3314,246.72,2602.18,121.1727,38.4934,75.27
2023-11-29,146.32,3081.0402,14.8416,124.3647,121.12,33.0994,30.7948,376.6651,45.03,198.1679,134.3595,94.1532,85.5771,109.165,30.396,14.83,335.4042,63.5645,82.27,165.7395,87.8,64.9293,103.8676,191.4773,86.5524,126.1923,39.43,118.6681,264.4233,38.9232,438.35,144.8182,81.7766,41.7156,9.1144,43.7822,63.16,42.5575,296.1195,120.1586,29.84,95.0448,123.983,6107.11,43.391,420.01,104.9469,125.0652,16.2999,122.6447,244.14,2596.51,120.8506,38.5454,77.2
2023-11-30,146.09,3080.4588,14.9909,124.7654,123.59,32.7495,30.8828,380.5687,44.72,198.3832,134.7851,93.6346,85.5868,110.6617,30.9366,15.27,337.3467,63.7082,82.84,166.5947,88.31,65.492,105.3877,190.4334,86.9556,127.3448,39.44,119.6785,267.3929,39.5207,446.8,145.5064,82.5097,41.8471,8.8303,44.045,63.94,42.5392,298.4712,120.1873,29.84,94.412,123.8617,6155.39,44.1375,425.99,104.8518,124.9976,15.9193,124.7763,240.08,2609.93,123.1421,39.0884,75.81
2023-12-01,147.03,3113.8287,15.6877,127.8828,126.15,33.0022,31.6255,384.7241,46.75,204.8231,137.883,93.5403,86.4902,114.1767,32.141,16.42,347.3704,65.9353,84.01,169.8964,91.93,65.368,108.5946,195.3084,89.5125,129.0639,40.84,123.1027,271.3017,40.2145,466.61,148.7053,83.2231,42.7493,9.1058,44.6766,67.39,44.4182,304.3075,121.8913,30.8105,98.556,125.6528,6320.35,44.7883,472.03,108.2673,129.1036,17.2134,128.1736,238.83,2641.75,124.0348,40.4477,82.04
2023-12-04,144.84,3089.1117,16.275,127.5212,128.22,33.3619,32.3194,387.2813,46.24,205.146,138.3878,92.0316,86.0336,115.635,34.9957,17.5,343.4853,67.0759,82.83,170.6223,91.89,65.548,112.0075,198.7851,89.5125,129.8962,40.35,123.0372,271.463,40.1085,460.76,149.7189,81.9916,42.956,9.209,44.384,68.28,44.9406,308.4967,120.2831,31.112,97.0389,128.0968,6388.05,43.6686,486.76,109.8606,124.7947,17.8794,128.3068,235.58,2664.11,123.0501,40.8213,82.99
2023-12-05,146.88,3102.4458,16.4243,127.7557,127.76,32.0593,31.9383,381.6923,43.41,198.393,136.9823,90.0891,85.4799,115.0667,33.4308,17.59,343.4464,66.4562,80.85,166.5052,91.68,65.198,112.086,197.2239,89.4142,129.4947,39.13,123.4021,271.852,39.9736,456.93,148.8262,80.3497,41.9505,9.123,44.525,65.31,43.9691,308.0016,119.0673,30.5466,93.7097,125.0278,6359.08,42.9412,481.42,110.1087,124.7271,17.1943,126.9365,238.72,2671.13,122.2862,39.8932,81.66
2023-12-06,144.52,3104.407,17.3998,130.5702,126.03,31.8163,32.163,380.2296,43.41,200.4189,137.5762,91.4846,86.0239,114.6217,35.081,18.18,352.1006,67.4351,80.88,167.1317,93.4,65.68,115.8912,199.8865,90.9287,129.6808,39.37,126.6486,272.1556,39.964,460.67,149.9607,80.5354,42.5895,9.2004,44.201,65.93,43.8545,310.4866,119.4789,30.6314,94.6894,127.3319,6364.66,42.9029,494.51,110.7765,125.0942,17.3275,127.4408,239.37,2710.62,122.7464,40.3303,79.54
2023-12-07,146.88,3191.3994,17.8477,133.2381,126.74,32.1176,32.7494,389.393,42.95,203.5997,142.1786,90.9377,86.3445,115.7367,35.1,18.77,353.2952,66.9591,80.85,169.4886,92.58,63.5807,117.1857,199.5034,92.8956,128.9268,39.81,128.6133,272.0892,39.9736,464.67,149.8026,80.6624,42.4768,9.3123,44.525,66.88,44.6473,310.5437,118.962,31.5649,96.1719,125.261,6444.8,42.9221,489.85,109.5363,126.727,17.318,125.8992,242.64,2632.7,124.4121,40.2513,78.97
2023-12-08,147.42,3227.5978,18.0269,135.3099,124.41,31.9815,32.984,382.5156,44.19,204.9405,144.0096,91.098,86.5776,115.8967,35.6311,18.68,343.9515,66.4472,79.83,170.3837,92.3,63.0587,118.1468,199.0533,94.7149,129.338,41.42,130.5873,270.8938,39.7905,489.64,147.8126,82.2849,42.6647,9.4758,44.859,67.22,44.6382,310.8293,119.029,31.9363,96.5707,124.0483,6535.89,44.3959,482.16,110.5857,127.297,17.3467,121.065,243.84,2620.49,124.4121,40.8328,80.08
2023-12-11,145.89,3298.2699,17.5491,135.7399,126.67,32.3412,32.8178,385.0147,43.97,211.8697,146.8205,92.5219,88.1706,116.31,36.7882,18.42,345.6561,67.4202,80.61,176.0323,91.96,64.368,118.088,197.6262,94.4592,132.4814,43.54,130.6435,274.3282,40.2435,502.74,149.9049,84.0539,42.9842,9.5275,45.9096,67.02,44.8123,315.4565,121.2212,32.2125,95.2009,126.4923,6529.1,45.5634,482.64,113.1617,129.7026,17.4328,119.7232,239.74,2633.5,125.8569,41.603,84.69
2023-12-12,147.48,3353.2524,17.7382,136.6194,126.95,32.0204,32.6615,384.3657,43.44,212.2514,143.396,92.5502,88.5592,117.6267,36.7882,18.45,341.6884,66.5745,80.44,177.5936,91.08,64.8527,117.9801,199.8865,94.4002,132.6381,43.37,131.4761,276.4818,39.6171,503.65,149.7933,84.2787,42.7211,9.6049,46.4078,65.96,44.3357,317.2369,122.5997,31.9649,95.2356,126.5203,6538.24,45.774,493.03,114.1444,130.7557,16.9833,118.0293,237.01,2661.25,124.8446,41.4547,85.82
2023-12-13,148.84,3374.658,18.1861,140.89,130.48,32.5356,33.2185,390.1679,46.82,213.4259,143.4158,92.5125,89.2585,119.8783,38.0874,19.22,354.5579,65.8107,81.58,177.1063,97.58,65.5607,118.1468,206.3515,96.3376,134.9099,43.75,135.8078,280.7606,40.4362,504.5,151.0766,86.0282,43.238,9.6738,46.8,71.05,45.7014,326.9482,125.3375,32.8888,99.4837,128.3673,6684.86,46.5396,493.12,115.6041,133.7024,17.9874,124.034,239.29,2719.78,127.3478,42.4483,83.97
2023-12-14,147.42,3390.5053,18.6938,149.6461,129.84,34.8298,35.4272,391.392,48.63,215.4028,145.326,92.2579,87.3741,116.3067,39.5575,20.35,384.9203,70.4757,88.85,175.7837,105.75,63.408,119.0491,216.0154,103.143,131.7959,44.66,144.8361,275.1536,41.1011,489.3,151.6625,87.7679,43.83,10.3967,45.514,75.0,47.0122,334.9553,125.5098,34.7747,106.3067,130.4755,6934.4,46.5205,494.63,115.461,137.0452,19.4983,124.6811,251.05,2636.69,129.8877,43.1491,83.26
2023-12-15,149.97,3428.7634,18.5246,146.6948,130.81,33.8868,34.919,388.6717,47.95,216.4305,144.4946,91.23,86.733,117.135,39.1117,20.36,381.1323,70.312,87.2,176.2511,105.43,63.438,120.1573,216.0633,100.7926,131.1594,43.1,139.6624,272.5446,40.2338,491.46,151.1045,86.7514,43.7924,10.3451,45.4294,74.74,46.1781,337.0404,123.1453,34.3651,103.2116,129.0949,6880.73,45.8123,490.63,115.9667,136.2723,19.0393,123.6915,253.5,2628.05,127.3386,41.8398,80.68
2023-12-18,154.07,3420.2977,18.2757,145.2192,130.4,33.7605,34.6356,391.5766,47.27,217.3896,146.9492,91.0509,87.2478,117.7867,39.3109,20.32,378.6166,70.312,87.3,177.5041,103.07,64.0087,118.7647,214.5979,100.5068,132.2366,43.54,137.7912,275.3528,40.9759,501.63,155.4566,87.2597,44.2717,10.2676,45.9406,75.39,47.6354,334.0032,124.8972,34.1461,102.1973,130.233,6840.0,45.6783,488.48,115.5755,138.7263,17.5571,119.9801,252.08,2637.36,126.7404,41.5414,84.46
2023-12-19,153.79,3464.4099,18.6241,146.8219,133.6,34.3729,35.0559,394.9868,49.16,216.6752,149.968,92.1447,88.666,119.155,40.2972,20.69,380.2873,70.4212,88.84,178.7472,104.48,64.284,121.4911,215.9005,101.4331,133.0494,45.02,139.073,275.8272,42.0841,506.86,153.8664,89.6445,44.8731,10.3451,46.5406,76.64,47.0946,335.2029,124.677,35.1461,103.8965,129.6173,6936.65,47.1425,489.43,117.0066,141.4508,17.9205,123.7295,257.22,2649.32,128.4521,41.6165,87.03
2023-12-20,152.12,3418.9968,17.9871,145.9912,134.41,33.9354,34.6649,391.7807,46.36,212.1046,146.9393,89.3064,87.4809,116.7983,39.9368,19.87,379.4131,68.757,86.64,176.6887,102.15,63.35,118.4803,212.6345,100.5856,131.8155,43.49,137.3328,274.1764,41.4192,505.15,150.7791,86.5462,44.5912,10.1558,46.2774,74.68,45.8297,331.9563,123.5283,34.8318,101.1396,127.6583,6847.14,45.506,477.57,115.8522,140.6199,17.1555,122.6732,247.14,2607.34,125.9857,40.3919,83.59
2023-12-21,153.84,3468.6082,19.1019,146.9098,134.33,34.9075,35.4272,397.1728,47.67,217.1156,152.9372,89.8911,88.7631,117.355,41.4637,20.95,384.2695,68.948,89.07,180.5174,102.95,63.8367,124.6686,214.1094,100.9305,133.0592,44.49,138.3806,276.4534,42.1419,511.03,150.8442,88.6671,44.5724,10.6205,46.142,78.55,46.8197,332.2514,124.4281,35.7652,102.5961,129.1695,6939.98,46.6927,477.47,116.9016,142.9096,18.3699,123.7961,254.5,2612.67,128.2588,40.7616,85.24
2023-12-22,153.42,3484.5244,18.8431,146.5287,136.56,34.8298,35.2025,398.1832,46.82,217.879,153.7191,89.8439,89.2197,115.615,40.8662,20.95,384.7357,69.239,89.02,180.5074,103.11,63.4707,125.7376,213.5827,100.9305,133.5879,44.38,137.9222,276.7475,42.2286,510.0,150.5001,88.3739,44.9201,10.6291,46.087,76.52,46.7647,331.8896,124.4473,35.289,103.281,129.6453,6980.17,46.8171,471.36,103.0772,140.5426,17.777,125.8136,252.54,2608.69,129.0227,40.8039,84.95
2023-12-26,153.41,3515.0265,18.5246,147.2812,140.01,34.995,35.31,399.6406,47.55,218.6913,151.5714,90.2117,90.1328,114.6633,40.3162,20.35,389.3785,70.8213,89.44,180.2091,102.64,62.804,126.4927,213.4103,101.6695,134.1559,44.66,138.652,277.848,41.901,506.32,152.4994,88.9408,45.0329,10.7152,46.3904,76.18,47.113,332.5751,124.6962,35.8224,105.5784,129.3095,7008.2,46.932,477.38,103.0581,141.0063,17.9014,126.6224,256.61,2569.36,129.7865,40.5748,82.59
2023-12-27,153.34,3483.4798,18.4549,148.2975,141.84,34.8395,35.2611,402.0792,47.16,219.6602,151.6802,89.8533,90.1133,114.6267,40.5059,20.38,392.1466,70.8849,89.63,180.5174,103.62,62.8367,127.4146,213.4773,102.4086,134.5574,44.79,139.6811,279.4514,41.8046,508.81,152.0903,88.5791,45.1739,10.6635,46.1488,78.0,46.7463,331.8325,125.2514,35.6224,106.2026,129.4494,7024.82,46.4535,483.26,102.209,140.6972,18.0161,127.9357,261.44,2573.32,131.0289,40.9426,82.39
2023-12-28,153.38,3499.0807,18.5843,148.5223,142.29,34.9853,35.3784,399.5143,47.82,219.3079,151.7099,90.4568,90.5699,112.5867,40.9042,20.47,390.8354,71.3487,90.47,180.7362,104.87,62.7473,127.4636,213.4869,101.975,135.331,45.05,139.5688,280.6753,41.8914,509.22,152.7598,89.6836,45.0047,10.6205,45.5676,77.84,47.1771,330.7185,124.945,35.3176,106.6708,129.0949,6981.71,46.9798,486.84,103.8214,141.4935,18.2265,128.992,253.18,2567.65,131.1761,41.5703,81.92
2023-12-29,151.94,3495.8777,18.4549,148.5223,142.05,34.8492,35.1047,400.5053,46.88,220.7074,150.2352,90.5323,91.1236,111.405,40.9326,20.04,387.2611,71.185,89.72,181.0842,103.5,63.3387,126.9929,213.1517,101.709,135.517,44.68,139.4378,281.3109,42.0359,511.29,152.7877,89.0483,44.9107,10.4914,45.7392,76.74,46.8013,329.9473,125.0791,35.0604,105.5697,129.1975,7000.45,47.0947,489.99,103.5829,140.0368,17.9779,129.3726,248.48,2585.61,131.0657,41.4028,81.05
