Date,03CF95,061366,070B45,07EC43,09DE1F,09E31A,0B57D7,12DE76,17EDA5,190B91,1D9E55,2158DF,228D42,26CC63,30A565,351EC3,39BFF6,3DC887,41B0E2,442769,49BBBC,4AC91D,504FE2,507AE7,55C9B5,60F8A4,63F892,64E346,66ECFD,69345C,6ABCB8,6F6559,790C34,7B0BA6,7C62A3,7E1D5D,7F9984,808319,87B81A,89F693,8D4486,91B8B1,934CC3,93D207,93F143,A247F5,A4BCDE,A52B6B,A5B913,BB07E4,BB127B,BB5271,BB88B6,C44D01,C9881C,CC6FF5,CDFCC9,CE96E7,CFF15D,D29B44,D2AC74,D437C3,D4AC65,D60BB2,D6489C,D8442A,DBB28E,E09E2B,E49AA3,E4CE73,E68C3D,EB5E78,EC99D0,EPAM,F11638,F40EE2,F57F6F,VERALTO
2023-12-19,62.6749,172.66,269.42,73.3763,111.6428,146.91,76.5203,47.3324,46.0161,134.18,125.3688,298.44,366.9291,130.6172,31.594,221.3863,157.6021,59.175,178.94,414.59,81.4184,28.029,105.4985,567.3625,419.9704,134.9936,57.76,238.16,222.6161,140.15,624.7638,119.8887,84.74,57.5036,111.49,558.65,204.2209,79.2854,219.0505,22.383,152.0038,329.1427,86.7217,255.67,104.9428,1152.51,159.7741,154.305,202.6105,48.4851,261.1453,120.18,707.71,135.32,604.64,274.33,86.0492,38.3372,136.5134,278.6,255.92,171.98,52.44,160.4373,103.6428,194.9341,16.0455,49.5749,306.5173,159.2,191.3774,102.8729,28.3703,295.4,612.5144,28.9763,450.48,82.6544
2023-12-20,61.4117,164.6,261.61,72.0144,108.7821,141.07,73.9651,46.974,45.1285,132.74,121.5029,296.74,364.3339,127.9895,30.208,215.1321,154.4968,58.29,176.87,409.03,77.9703,27.5755,103.706,552.8279,414.0283,132.4969,57.45,236.71,221.2158,135.47,600.9341,119.023,81.17,56.5055,108.55,551.72,200.3423,77.999,217.5442,21.9025,150.5831,327.2055,85.095,252.8379,102.6929,1155.15,154.4493,150.49,201.7611,47.8603,257.1048,119.36,693.8,128.0,596.06,270.79,83.3751,37.1857,133.8542,275.16,252.77,169.17,51.42,158.0781,101.5944,192.8455,15.9597,48.0828,303.0111,156.66,185.9214,100.9926,28.0231,290.6,606.8472,28.3754,442.59,79.8807
2023-12-21,61.73,170.04,265.31,72.1409,110.4388,142.09,76.1196,46.8797,46.4302,133.21,123.3676,303.16,367.2044,128.1488,30.418,221.2608,156.0214,58.835,178.09,412.49,84.6982,27.8995,104.4015,569.659,417.9667,133.8074,58.51,241.89,218.1294,139.91,611.4573,110.6822,83.65,57.3021,111.21,559.96,202.8658,81.2866,220.1754,22.2773,151.2699,336.1206,85.6883,255.2275,105.6466,1165.46,158.8489,149.7,201.9389,48.3572,264.0202,119.49,700.76,133.86,600.14,275.57,84.6274,39.4209,135.7604,277.03,256.84,171.19,52.36,158.515,103.2624,192.6971,16.2076,48.9613,304.1472,158.83,189.878,103.3983,28.1678,294.3,612.0512,28.7855,443.34,80.3562
2023-12-22,61.5111,170.39,269.41,73.1039,109.9186,140.8,76.4204,47.2475,47.3376,133.61,123.8752,357.98,368.2267,127.2828,28.972,220.9713,157.3589,59.565,178.99,415.0,85.6989,27.9365,105.4201,571.8181,418.6182,134.8501,59.27,242.76,220.0155,139.6,607.4349,111.5759,84.01,57.5228,112.6,524.46,201.8839,81.1532,221.6719,22.2388,152.5495,341.6141,85.5448,254.1359,106.6773,1168.88,159.4985,149.105,203.8451,48.7114,263.1212,119.62,697.55,133.99,598.75,275.82,84.9193,39.6316,136.7612,277.42,259.03,173.97,52.44,160.2723,103.5941,191.6281,16.2934,48.8014,303.4616,159.21,190.6712,104.0066,28.3992,296.69,615.0868,28.8332,446.49,80.8713
2023-12-26,62.2273,171.94,275.5,73.4152,110.8894,138.72,77.9606,47.4268,49.8031,132.59,123.309,360.88,368.3054,127.8502,29.433,223.8667,159.7627,59.3825,180.23,416.41,86.2637,28.1494,105.6846,580.376,418.1937,135.1944,59.8,245.07,221.5111,143.41,626.5144,111.8738,85.47,57.8395,114.38,520.25,202.5909,81.8298,223.726,22.3157,153.5562,340.6311,85.5256,254.8538,109.3733,1164.62,161.6934,150.41,204.2797,48.9476,263.0026,119.48,701.23,137.34,598.26,274.96,85.9738,39.7069,138.6388,278.75,258.11,175.31,53.19,160.7383,103.5843,191.0837,16.4268,49.2501,303.6085,160.0,192.3835,105.5459,28.5342,301.06,615.8556,29.043,446.47,81.3567
2023-12-27,62.3467,172.44,275.79,73.5416,110.3291,136.55,77.8842,47.5777,50.0595,133.01,124.3731,358.9,367.7254,126.8548,29.5,224.0115,160.1555,59.4325,179.84,415.6,85.8674,27.992,105.6062,580.4742,418.8748,134.6588,59.34,245.11,220.6252,146.07,626.0423,110.8405,85.05,57.9642,114.61,518.1,201.9723,81.6488,223.5499,22.1043,153.7914,341.007,84.7793,254.6276,109.7697,1170.61,161.6245,148.75,203.213,48.9377,263.4966,119.0,703.76,135.63,596.08,274.64,85.7949,39.451,138.8866,282.98,259.08,175.72,53.33,158.4859,103.3404,191.1827,16.2934,49.388,304.0199,160.34,192.8479,105.4537,28.3896,300.51,620.0641,29.148,446.63,82.4364
2023-12-28,62.7445,173.22,275.35,73.7751,109.9607,137.0,77.3688,47.6154,49.6946,133.38,124.9003,361.86,368.9149,127.3824,29.145,223.0174,160.6138,59.2425,179.7,418.29,85.2134,27.9365,105.7237,575.3708,420.8095,134.9457,59.4,244.91,221.4634,148.76,622.7523,111.2408,84.98,58.3481,114.18,517.41,203.8085,82.7065,223.6966,22.0851,154.0642,338.8577,84.4061,256.0732,109.4625,1169.34,160.5517,147.79,203.7365,48.923,262.3703,119.02,702.46,134.79,595.52,273.24,85.5313,39.8348,139.0201,282.46,258.59,175.92,53.64,159.1072,103.6428,191.6083,16.3696,49.493,304.6565,159.93,193.7088,105.0021,28.4571,298.79,618.98,29.2147,452.27,82.3472
2023-12-29,61.0834,172.28,273.33,73.4736,109.3572,136.14,76.7408,47.6531,49.5565,132.84,123.9826,362.88,369.662,126.8051,28.426,221.6758,159.4353,58.8775,178.98,418.12,84.6776,27.8532,106.0176,570.4932,420.997,134.4005,58.53,243.48,221.9207,147.41,621.3339,110.8777,83.53,57.6475,112.61,514.91,202.9836,81.3533,222.3468,21.9313,153.8761,338.2023,84.3582,256.024,107.5595,1164.01,159.5182,147.44,203.4204,48.7704,259.9598,118.35,706.49,132.14,596.6,272.37,84.9099,39.4134,137.8478,282.61,258.33,174.96,53.2,158.6509,102.8429,190.569,16.1885,49.493,306.6348,159.09,192.0836,103.6195,28.4281,297.34,616.033,29.043,451.11,81.5737
2024-01-02,61.1332,172.16,267.98,72.3743,106.3329,134.48,73.4135,47.6437,47.1403,133.08,124.1485,353.0,364.5797,127.5416,28.545,213.472,158.3129,57.89,176.24,408.2,81.7009,27.6125,105.7825,549.972,416.4367,132.8891,57.78,234.12,222.3493,138.58,594.9549,109.7234,81.45,58.5112,108.91,498.97,200.902,78.7994,215.8423,21.9025,151.9473,334.3568,82.4923,254.5686,103.8427,1131.16,151.9394,144.46,199.0747,47.6389,253.0345,116.88,687.52,131.24,580.07,262.9,81.5014,38.277,133.6541,281.56,251.63,168.63,52.45,159.8645,101.5066,183.7491,16.1408,48.1397,305.2147,155.49,187.2661,100.5686,28.2931,291.22,595.0692,29.0812,437.25,80.3441
2024-01-03,58.3182,167.42,252.52,71.6642,103.7074,133.42,72.2015,48.0144,46.4007,131.75,122.528,343.22,364.3143,126.7553,28.064,208.5498,155.9559,57.35,174.09,406.9,81.6215,27.6773,105.4495,542.317,413.3571,131.1768,57.85,227.19,221.4825,135.32,569.6398,108.7646,79.31,57.7819,105.69,492.4,190.9354,76.6458,212.546,21.5853,150.6301,325.6827,82.588,253.6934,100.8494,1122.37,149.0654,143.235,198.729,46.7779,248.7964,116.31,675.3,122.63,571.79,257.28,79.6277,37.8856,131.1474,278.99,247.43,166.46,50.58,158.6703,99.9458,182.3733,16.2457,47.5411,305.5673,150.65,182.7967,96.9739,28.9489,282.66,582.6308,28.7378,427.54,77.3988
2024-01-04,58.1392,166.31,252.97,71.5864,102.7698,133.72,71.6284,47.6057,46.2232,133.0,122.8404,344.16,361.6994,124.4461,28.88,200.5197,153.8281,57.64,171.78,401.39,82.068,27.4737,105.6062,536.2813,414.3441,126.7095,58.39,228.92,222.5779,136.01,562.5082,109.7048,76.2,58.1274,102.99,490.18,192.9484,76.9698,210.3746,21.4604,151.3452,324.8828,82.8286,255.2963,100.6809,1117.46,146.9591,141.65,196.0326,46.5565,248.2036,114.63,671.87,118.07,567.05,255.92,78.5261,37.6448,129.7845,280.88,244.93,167.72,51.02,161.816,100.0726,180.0571,16.2076,47.9698,305.3225,149.61,180.001,95.1397,28.7078,290.23,578.373,28.8809,426.54,75.9708
2024-01-05,59.8003,166.87,252.69,70.8568,102.7963,135.98,71.7577,47.6152,46.2429,132.57,124.3633,344.08,361.5126,126.178,29.213,198.5508,154.422,57.73,171.45,400.82,82.8023,27.7236,106.5073,534.1909,413.9987,126.6043,58.34,229.52,224.0544,138.58,565.3943,109.8258,75.7,58.9335,103.12,484.81,193.5866,76.5028,209.3573,21.5276,149.7457,324.4298,81.8758,255.375,101.8604,1115.46,146.654,141.465,194.482,46.4729,248.0851,114.33,676.16,115.39,564.6,252.71,79.0816,37.6674,130.3182,280.76,244.21,165.85,50.77,161.8645,100.2092,179.3346,16.3696,49.0682,302.7859,148.96,180.4654,95.1858,28.8428,288.85,580.5414,29.1575,425.37,76.2584
2024-01-08,61.4117,166.13,261.09,71.6836,105.3013,140.08,74.1836,47.9669,47.7814,135.23,129.9084,348.63,368.3349,127.9198,32.028,204.776,157.6395,61.4625,174.68,414.42,84.2906,28.6955,107.908,551.9053,417.182,128.0392,61.26,235.45,225.5309,146.18,581.8639,111.2128,77.94,60.7953,105.39,499.98,200.4503,77.1699,213.4361,21.9025,151.6086,328.0247,82.7516,258.1776,104.9527,1152.43,149.1737,144.75,196.5462,47.5159,257.7173,115.99,696.26,116.0,580.55,261.91,80.6352,37.7727,132.5104,284.39,251.61,169.65,51.64,164.7577,102.0918,183.67,16.894,52.2224,306.4096,153.01,182.8161,97.7666,29.1417,297.44,589.7666,29.8728,435.82,76.8633
2024-01-09,60.7253,166.91,256.44,71.1681,106.0498,139.53,73.68,47.4441,47.3869,135.1,128.2195,353.95,369.4162,127.7705,34.373,204.3321,157.7237,61.3,174.08,412.67,82.6832,27.918,107.9569,545.9973,417.795,127.3791,59.4,235.96,224.064,149.26,584.8584,110.4681,77.03,59.6628,104.0,501.87,199.3505,76.3408,213.4068,21.6814,150.6113,330.3378,82.8382,258.9545,104.3085,1159.66,148.652,150.21,195.1338,47.1567,258.1816,115.7,698.67,117.06,586.2,261.75,80.3527,37.2008,133.33,283.69,249.1,167.62,51.14,162.3208,101.0871,183.2542,15.3877,53.1088,305.5771,151.42,183.5707,96.3932,35.4966,298.75,597.3672,29.1766,436.98,76.0998
2024-01-10,60.6358,162.33,255.27,71.3529,105.8617,139.76,73.4517,47.7578,46.8149,135.4,130.1036,354.86,376.2778,128.9152,34.238,203.9267,156.4329,62.3075,175.72,418.4,81.7406,28.0846,107.4574,545.7519,423.4005,127.3887,61.37,238.82,224.1306,148.54,580.3667,110.6729,75.61,59.9316,104.49,505.18,198.3489,78.7709,215.4511,21.9313,151.6933,332.8244,83.4061,260.1641,103.9517,1200.23,147.4512,158.045,200.9117,47.3338,260.9379,116.08,714.3,117.54,591.03,263.26,80.4469,38.0136,132.7772,280.26,249.02,169.1,50.95,162.7286,101.7628,184.2935,15.6641,54.3181,308.5446,153.0,182.226,96.1628,36.2488,299.64,600.8418,29.2719,441.56,75.7923
2024-01-11,61.0237,160.29,255.03,72.8412,107.7633,139.45,74.4814,47.9479,46.9826,136.39,128.854,357.79,378.1063,128.6166,34.331,204.1197,154.8896,62.935,176.27,425.27,82.7427,27.7699,106.5857,551.6894,421.8681,126.3651,62.25,240.65,224.1783,148.02,579.6181,110.9057,74.43,59.7876,103.71,498.46,196.6699,77.8941,216.3314,22.1331,152.5683,335.3688,83.6852,259.6429,104.1697,1214.84,149.5575,161.745,201.2475,47.4372,268.1002,117.28,726.46,114.29,597.49,266.79,80.6917,38.0813,132.5104,279.48,249.54,172.07,51.5,162.3985,102.5951,183.6997,15.6069,54.7898,307.8003,152.09,182.7967,95.0199,36.403,299.7,600.8516,29.3196,444.66,75.4453
2024-01-12,60.6756,160.44,248.87,75.8471,108.5176,137.14,74.4295,47.8528,46.4697,136.92,127.1749,346.48,381.8812,127.5416,33.956,201.8227,154.2069,63.0075,176.15,429.0,81.7505,27.594,107.9275,550.1879,424.2211,126.2025,62.44,242.44,224.7593,146.56,570.0929,111.4456,73.47,59.2982,102.3,494.4,193.999,78.8852,214.3458,22.1908,155.993,343.4261,83.4157,259.7806,103.8823,1230.99,148.8686,162.62,201.6623,47.4765,268.6436,118.1,729.18,110.22,596.54,268.5,80.4186,37.6335,133.6255,283.99,250.69,172.17,51.26,162.7092,104.3872,184.0263,15.1493,54.6779,309.7884,151.95,182.2163,94.4576,36.1716,307.73,603.9018,29.1861,454.21,75.1279
2024-01-16,58.1392,149.1,243.52,74.1253,109.2308,135.02,74.5735,48.0905,46.4105,137.0,125.8374,327.42,383.6506,124.8244,32.631,201.7068,153.2809,63.315,176.16,417.21,83.9533,26.9275,106.5073,556.2726,423.4796,125.0642,62.0,241.5,224.1211,158.74,587.4786,111.5293,73.8,58.6936,101.41,509.68,191.2202,80.8197,215.8912,22.2484,157.0844,341.7202,82.7324,260.8328,103.1687,1224.39,151.3391,166.025,199.9438,47.2994,265.9367,118.47,727.56,108.75,597.68,277.56,80.1833,39.308,134.5023,283.99,249.47,171.59,50.31,160.3694,104.3578,181.7596,14.5963,56.3489,309.142,150.7,181.6649,94.2917,36.0173,300.17,596.0346,28.8237,453.1,73.928
2024-01-17,59.5715,147.26,239.17,73.6389,108.1248,134.98,73.7662,47.8148,45.4243,137.44,124.9979,330.24,382.8642,120.9426,31.823,198.3192,151.9106,62.2475,177.41,419.54,82.6336,26.5202,106.282,552.0427,422.5602,123.5241,60.62,238.47,224.2259,160.17,575.5992,111.8086,72.27,57.3884,99.89,507.87,188.7163,79.4093,214.2773,21.9313,156.2564,342.0877,82.2223,262.1997,101.9496,1230.16,150.9552,165.03,199.3512,46.9009,268.1595,117.71,727.54,105.55,596.1,275.39,78.4696,39.3758,132.7868,277.93,250.51,171.74,49.3,160.9325,104.2207,180.8193,14.3389,56.0201,310.4936,149.76,179.3819,92.3746,35.892,294.4,592.0962,28.4708,454.38,75.2469
2024-01-18,61.7598,147.45,249.59,73.6,112.067,137.04,76.9749,48.2426,46.095,137.81,124.3926,328.27,387.1896,122.9233,31.144,204.2355,156.1149,64.39,180.19,424.16,84.1616,26.5202,107.477,579.0315,425.8227,124.7963,61.41,241.18,224.8832,162.67,601.7516,112.0506,73.22,56.6303,103.78,494.34,192.1039,80.0192,220.1069,22.0754,156.9715,347.7948,83.2136,263.6846,105.0816,1250.42,157.8154,167.885,201.4747,47.5749,271.143,119.33,745.96,106.66,593.7,279.01,81.1248,40.3015,138.4768,277.56,254.1,173.19,49.4,160.7189,106.4436,186.7087,14.2627,57.0735,314.3524,152.37,183.7738,95.6098,35.9884,299.52,603.4674,28.7664,463.09,75.3759
2024-01-19,65.47,145.92,249.09,74.7868,118.6593,139.93,80.9596,48.7369,47.4854,139.02,126.3841,337.0,391.9082,124.0082,42.336,210.7503,162.419,65.8775,180.09,430.33,86.8307,26.9553,107.6239,601.5941,431.8138,126.786,60.9,248.64,226.9407,174.23,621.8756,113.6518,73.87,57.446,105.56,517.31,190.091,81.401,221.5056,22.5656,161.337,352.0026,84.5129,266.3987,107.7577,1260.21,165.2958,168.87,202.8377,48.0226,277.4854,120.35,749.11,103.59,611.55,292.14,84.2131,41.2196,144.834,282.86,256.79,174.7,50.01,161.5441,107.3934,189.6088,14.6535,59.4561,319.5529,153.63,188.4172,97.7389,36.0752,300.02,614.1478,29.0335,464.88,76.903
2024-01-22,63.401,149.91,254.57,75.1662,119.5704,142.01,81.667,49.0221,47.5546,140.52,129.5276,341.02,389.7848,124.8144,43.624,211.2136,163.5227,66.65,181.89,440.12,88.5473,27.0108,108.9854,611.5161,434.75,127.4174,62.66,250.79,228.0457,168.18,628.2093,114.3034,75.19,59.3366,106.7,541.71,191.6817,83.002,221.9458,22.6425,162.6071,355.2044,85.2925,266.6937,109.1156,1288.32,165.6501,172.825,202.729,48.1997,276.9124,121.89,752.45,107.15,603.59,295.73,85.4372,42.8979,145.7013,287.46,259.66,177.08,50.48,163.8936,107.8145,191.9151,14.7775,59.619,318.2895,154.99,190.8744,100.0893,36.133,298.83,622.4689,29.2052,468.0,79.0251
2024-01-23,64.4355,151.46,256.09,75.0105,120.1396,142.3,81.3584,49.2027,48.2153,140.6,128.6978,341.86,392.1343,122.5948,45.738,216.1262,163.0644,65.51,180.78,444.0,86.8506,27.3718,108.2997,607.8162,433.7712,128.8044,64.41,252.78,228.9602,168.42,632.3858,114.3313,76.75,57.993,107.77,548.9,193.6848,85.0317,219.8917,22.6521,163.6515,357.7678,84.8498,266.7527,110.2554,1281.51,164.4198,172.09,203.8056,48.185,273.4251,123.23,753.42,111.3,597.18,295.54,86.6141,43.4473,146.3018,288.46,255.01,178.82,51.22,163.1558,109.5086,193.192,14.7775,59.8379,322.6771,155.04,194.802,101.1954,35.9595,298.11,627.6117,28.9,466.22,78.2318
2024-01-24,62.6849,148.87,254.17,74.8549,122.8396,141.19,83.0994,48.7749,48.4125,140.0,126.9211,339.57,395.7322,123.3513,47.019,213.9643,159.0705,65.6175,181.33,439.29,87.3963,27.3626,107.8982,626.5808,433.7119,137.3946,66.11,252.66,227.1312,178.29,622.5356,113.4656,75.15,58.5976,105.96,540.46,189.924,84.9746,221.3785,22.5848,163.6421,356.8391,85.3599,267.1363,109.6904,1275.55,171.3982,170.12,201.4648,49.5232,273.5338,123.76,763.42,108.07,606.48,294.91,85.2677,43.6731,147.131,287.4,251.24,178.71,50.74,161.7771,111.9371,192.5189,15.0254,61.326,321.5802,155.22,191.8321,99.3612,35.863,288.33,627.967,28.9667,463.08,75.6238
2024-01-25,60.3871,149.23,256.99,76.1681,120.5011,142.11,84.8081,49.7445,48.8662,140.66,128.2585,339.42,398.003,123.6001,47.558,211.7637,156.5919,66.105,184.64,429.25,88.5076,27.5014,108.4565,629.7605,431.8335,137.9972,65.55,251.75,225.4928,180.33,606.46,112.6464,72.69,59.7396,106.44,536.68,189.2956,86.7089,223.9803,22.9116,179.1661,359.7798,85.8892,268.0803,108.9768,1284.27,169.9119,170.095,200.5364,49.597,275.6578,123.66,766.69,106.83,622.58,291.19,84.4109,45.404,147.2263,293.8,252.7,180.03,51.69,163.3888,112.6128,192.1923,15.1779,61.5809,321.8153,155.6,190.8647,98.6514,35.9016,285.13,633.2085,29.3959,461.19,76.0601
2024-01-26,61.4515,147.83,252.17,75.1759,118.0401,149.62,82.2059,49.5639,43.0476,141.34,130.7186,332.24,397.0789,122.6446,47.415,207.6232,153.4773,66.1,183.63,430.62,87.3666,27.7699,109.2596,588.2273,433.5439,138.2077,66.12,253.07,224.9022,177.25,592.1377,112.5812,71.71,60.9488,103.68,528.13,190.307,86.1848,224.665,22.8443,176.3342,358.9382,84.7535,263.4879,104.5266,1196.36,164.2722,171.22,200.6055,49.5478,276.5568,123.06,769.44,105.37,613.93,290.73,81.8404,43.8236,143.6522,294.01,251.36,180.65,50.98,164.6315,112.2603,190.4601,15.1016,60.9952,319.3766,155.93,187.6046,96.4025,35.8727,288.36,633.0801,29.4341,460.83,76.3477
2024-01-29,63.4209,149.3,255.93,75.7498,119.303,152.7,82.8682,49.7065,43.235,142.91,132.1635,333.19,402.7707,123.7394,49.567,209.8913,155.3012,67.395,185.37,436.41,88.3786,27.0664,109.2204,588.9241,435.5706,139.346,66.45,257.23,226.4359,177.83,610.4986,112.9722,73.02,60.9392,103.7,539.9,192.3788,84.46,224.0977,23.2383,176.0707,361.1437,85.1674,269.1129,105.1312,1222.38,165.8273,172.625,200.3981,49.9118,284.3811,124.53,787.24,109.17,630.23,294.37,82.1323,44.9675,142.6228,297.27,254.73,184.85,51.58,164.6024,111.3887,189.7771,15.0635,62.4284,320.0132,159.33,190.768,97.8403,35.9016,290.28,644.4514,29.7107,463.69,77.2501
2024-01-30,63.3413,149.03,250.91,75.4872,118.3615,149.44,81.8875,49.659,42.3277,144.05,132.7102,330.96,401.6599,127.0041,51.297,207.6715,152.7653,67.99,186.84,432.06,85.4912,26.983,109.3184,584.282,440.1281,138.9251,66.71,256.47,227.2741,172.06,604.2338,113.959,72.57,60.6033,100.26,543.18,191.9861,83.4689,225.1834,23.0365,176.7575,359.1607,85.6101,272.5449,103.6643,1197.06,163.6226,172.945,199.3117,50.5662,284.2526,124.66,785.73,106.35,627.96,294.62,80.9365,43.7408,139.1344,296.93,254.25,184.05,52.84,164.515,111.7902,186.1247,15.1493,62.7372,320.7673,157.72,188.3882,96.1628,35.8534,282.89,639.358,31.7613,465.54,77.6765
2024-01-31,61.0237,146.3,239.55,75.0203,115.6027,144.14,80.847,47.7007,42.4855,141.87,130.0646,327.83,390.8366,124.7049,52.961,203.2318,150.9459,64.67,183.7,422.75,85.0844,26.5758,108.2018,582.9964,444.1222,136.0171,64.49,253.81,234.1231,167.69,593.6941,113.3166,71.13,59.7492,99.74,533.35,186.8015,81.6488,221.7599,22.5656,172.7966,351.9833,83.9258,268.7195,95.7351,1198.83,161.7131,169.255,196.4277,49.7396,277.6929,123.23,765.4,104.13,617.78,288.46,80.2021,43.0861,141.5458,289.93,249.06,180.65,50.86,161.0004,109.3813,182.5218,14.5773,61.4909,312.9127,153.26,186.0859,96.2826,35.6412,278.11,623.1796,30.9888,457.44,76.0502
2024-02-01,61.6902,147.89,242.6,75.7596,117.563,146.49,81.5367,47.7007,42.7615,143.94,132.0951,332.66,396.9315,130.7267,58.35,205.5868,150.5405,65.745,185.86,429.68,84.9455,26.7887,108.574,587.9623,455.6793,136.0745,66.45,255.07,235.3615,170.48,604.9332,112.7302,70.19,60.3346,105.75,540.0,189.2367,82.7161,225.0464,22.9884,175.8449,358.7834,84.1664,272.4465,94.2979,1243.17,164.3411,169.985,197.7808,50.3891,280.3701,124.04,771.0,105.44,627.91,290.52,80.6446,43.1989,134.4928,294.55,252.7,179.4,52.39,161.816,113.1318,184.9567,14.644,62.99,318.4462,154.52,185.7473,94.9001,35.5737,285.58,624.6899,30.6073,467.01,76.1493
2024-02-02,62.0881,141.82,246.48,75.7693,119.9466,146.55,82.1726,47.7007,42.0121,144.9,133.2569,335.25,404.2453,130.6072,57.963,207.4978,150.0786,68.275,185.23,430.86,85.8087,26.548,108.6523,593.0853,455.3432,136.6198,66.44,256.45,237.0094,177.66,626.3378,113.3539,70.83,59.778,103.59,552.05,191.4656,83.4022,227.57,20.4032,174.8006,360.7567,84.5418,272.5744,95.517,1255.3,165.532,172.53,197.1388,50.9007,282.2077,124.41,781.3,101.76,634.76,296.55,79.3641,43.7709,135.0456,295.95,256.99,178.73,52.59,160.816,113.3864,183.957,14.6917,66.1212,320.8653,155.7,185.8343,93.241,35.6219,290.32,631.3231,30.7599,469.89,76.1989
2024-02-05,61.2127,139.8,242.07,75.4775,121.7845,144.78,83.409,47.0639,42.1797,144.15,132.8566,337.5,398.7698,129.4725,66.335,213.3176,149.7958,68.2425,184.55,427.39,86.3049,26.224,108.4565,603.449,451.5666,134.6779,66.09,252.81,236.5045,174.23,636.5328,111.6038,77.59,59.2214,107.33,559.14,190.7194,81.4772,225.6822,20.2639,172.5708,358.2321,83.9258,271.001,95.3981,1256.13,168.3962,172.24,195.9042,50.6695,284.6281,124.61,784.84,97.8,630.5,296.65,80.4657,44.0042,137.2759,291.58,257.47,177.21,51.64,158.4859,113.9739,185.7684,14.5677,69.2913,318.5931,154.15,186.2793,92.8999,35.6219,288.99,632.33,30.531,469.79,75.1379
2024-02-06,63.3712,141.11,242.49,76.5864,119.781,144.53,81.7728,47.5106,42.2786,141.09,132.6321,336.66,398.6125,129.154,68.159,215.2286,149.2962,66.2225,182.47,430.52,83.9433,26.187,109.8571,590.4355,455.2641,135.4049,67.48,253.98,238.9146,167.88,623.5009,113.7449,76.32,59.135,108.61,542.43,194.0874,82.1443,225.4572,19.7881,172.5613,352.7765,84.3108,272.1614,96.8848,1259.81,166.0438,170.745,196.2598,50.5613,282.3756,124.48,777.45,100.51,607.14,292.8,78.3849,43.9892,137.3426,286.99,259.46,177.11,51.69,159.1364,112.9066,187.3719,14.5677,68.183,318.6714,155.97,183.5223,94.983,35.6702,289.15,627.0984,30.5596,461.7,76.9724
2024-02-07,62.9037,145.46,247.11,75.8763,123.1521,147.55,83.1367,47.311,42.3183,142.71,133.7548,336.93,407.0273,130.9357,68.36,213.6554,149.6732,66.7625,183.29,435.88,84.5089,25.8723,110.7582,597.5801,456.658,135.8258,70.03,258.43,238.4002,170.94,635.7448,113.6611,76.96,59.183,110.85,554.28,195.4326,82.6779,232.4019,20.0957,172.8718,354.6627,83.9547,274.7477,96.6469,1280.45,168.2092,182.25,197.8104,51.2943,285.3492,125.57,790.39,117.51,615.85,300.73,78.4414,43.6053,139.0487,291.99,265.47,180.21,51.91,164.2529,114.8357,187.4807,14.5487,70.0579,321.1689,158.14,185.7086,95.5913,35.7087,285.69,634.8668,30.3211,449.95,80.4829
2024-02-08,55.8315,143.17,247.12,76.1681,124.8862,150.54,84.6866,47.4821,42.0413,143.55,133.3838,345.33,407.0863,135.2952,69.8,219.8903,151.0307,68.9725,185.23,435.15,84.2212,26.187,110.9443,606.9919,453.0495,136.8972,67.85,261.51,239.1718,169.35,726.0321,114.2661,80.71,58.9623,112.62,570.69,192.2119,83.5547,238.6228,20.0572,175.0365,356.4329,85.5812,271.7033,97.5984,1321.44,171.1521,183.51,198.5413,51.5895,288.4216,126.78,799.41,116.88,615.86,307.36,79.4206,42.9882,141.2313,265.12,269.0,181.54,52.08,168.981,114.2579,186.4019,14.7775,69.6002,321.5802,161.18,187.7304,96.4025,35.6316,287.17,644.639,30.2639,456.18,81.8712
2024-02-09,58.5967,151.5,253.09,75.0008,125.7365,147.595,89.3131,47.6532,42.8426,144.23,132.7688,342.28,413.4171,139.1173,74.029,225.4109,153.0953,70.6125,186.61,440.99,84.8959,26.3073,111.199,637.7198,452.6739,137.7964,70.44,266.68,238.1334,172.48,741.0439,114.5268,80.8,59.2694,112.32,575.3,186.5658,85.2033,239.865,20.5185,176.9164,359.5186,86.4763,272.3437,101.4044,1323.81,182.914,188.45,195.9339,51.8011,287.7795,128.32,812.94,122.47,627.21,311.94,80.4469,42.7624,143.919,273.4,270.98,183.1,52.51,170.8063,114.2187,187.165,14.7584,72.0907,324.0678,161.52,188.6591,96.8264,35.7087,286.27,649.6633,30.5596,463.52,81.4448
