Date,00067A,17F16B,18EC17,1EBF8D,1F9D90,1FAF22,205AD5,221AD7,267718,2BF36E,34B97A,3587B4,434F38,44A4FC,4A5C8D,508CFD,520632,56277A,57CAAB,589803,5F9CE3,6137BF,665D7D,69CE71,6B0784,6CC55E,7448A3,76F067,7AB859,7D85A9,7E3F8F,8665BA,86A1B9,873DB9,8EA478,94637C,9C5174,9D5FA4,9F6B1A,A6828A,A7102F,B13B68,B7EB38,B840EF,BF23B0,BF79F5,BIOTECHNE,C03C8B,C062D4,C81E00,C951A2,C97B2D,CD2DA4,CEDFD5,E124EB,E68733,E6D89E,ED79D9,EFD406,F30508,F5D410,F6E248,FD6926,LJPA1L,SOLVEN,VUA3RK
2024-01-23,397.3355,367.96,371.41,112.4308,316.44,36.6862,491.473,266.43,24.5712,32.9612,280.6164,101.5912,171.4185,49.2,480.6694,10.6644,110.2323,118.8723,439.7,948.2186,125.3164,74.83,156.2501,69.7397,1219.94,61.87,152.3969,291.3727,461.9589,213.9184,213.53,547.3188,291.8698,229.3405,101.92,45.9523,204.29,315.25,220.7308,150.4484,74.2,214.05,531.52,127.12,212.0105,349.3278,71.5755,183.4585,106.9112,306.4929,74.71,60.62,96.64,251.68,229.9697,80.9423,140.75,129.9387,103.89,619.9334,75.56,74.2778,242.8787,73.4138,,15.0012
2024-01-24,392.3435,366.35,370.07,111.5301,312.42,36.1706,489.2898,257.07,24.4847,32.1996,274.7265,101.4162,168.2932,49.66,480.303,10.6191,107.1091,118.3225,427.56,941.9209,123.3658,72.54,153.1904,68.8947,1204.81,60.84,151.9411,287.2265,463.4363,213.4569,212.88,536.6356,291.9657,225.7507,101.11,46.0623,201.19,316.56,217.4786,149.6481,73.26,213.11,520.21,127.42,210.123,346.4269,70.1732,181.4786,106.3343,302.1436,74.09,59.92,94.9825,247.16,226.5117,79.4236,141.01,128.1028,104.46,623.8912,75.48,74.3245,237.059,71.3012,,15.1395
2024-01-25,346.4791,350.07,374.97,112.7028,312.0,37.2305,470.3848,262.11,24.0987,32.5525,281.7097,102.7282,182.5675,50.41,481.6201,10.6372,108.7336,119.7363,429.96,942.5467,125.6736,73.55,154.0392,66.8517,1202.45,60.92,155.5377,291.7017,469.9328,214.8905,215.5,534.8667,286.2798,227.6755,102.81,45.4847,198.67,316.3,220.6919,150.213,74.04,213.03,522.44,126.505,211.9127,351.9008,70.2325,182.6978,108.1047,306.2278,74.14,60.83,94.8225,246.21,225.3029,80.4267,142.76,128.2015,107.43,617.9053,73.55,74.9787,239.9199,72.6166,,15.5267
2024-01-26,352.2024,353.61,374.76,113.3502,316.12,37.0395,479.7277,264.28,24.0987,32.4318,279.1587,102.7184,186.2904,52.23,480.5704,10.8094,108.3081,119.4712,430.17,933.7854,125.9537,73.24,153.3583,67.7896,1217.47,60.64,156.1223,293.1214,473.3474,213.7515,216.09,543.93,285.5607,227.7525,101.81,45.5672,195.46,329.05,219.0073,150.1565,74.2,220.28,524.98,121.96,211.3357,358.9941,71.7236,186.7941,109.4077,305.6878,74.41,61.13,93.16,244.82,230.8614,81.1298,140.63,129.2971,107.17,629.3553,73.77,74.3152,239.4986,72.8956,,15.4253
2024-01-29,356.7947,354.68,379.16,113.7817,324.36,37.3164,481.0051,270.39,24.1075,32.8962,282.409,103.2821,187.3484,53.63,481.7489,10.7641,109.7005,120.6788,435.82,949.4305,124.8915,74.57,152.9012,68.2353,1227.48,60.47,155.4089,294.7009,476.0184,214.4978,218.02,554.3052,286.577,228.9074,104.84,45.7231,199.36,330.04,221.169,150.0247,75.23,224.56,532.06,124.25,211.9225,368.0742,71.8717,188.0035,109.4872,308.7706,74.98,61.31,94.53,247.52,231.7829,81.9736,146.72,131.1133,108.31,635.0163,74.06,73.8946,242.0166,74.1213,,15.8218
2024-01-30,367.4125,355.2,377.29,114.1382,328.38,36.9536,480.1185,264.74,23.704,32.5339,297.045,104.0401,187.4954,53.04,485.2744,10.7007,109.7295,120.1388,446.08,953.3343,124.399,73.9,153.8433,68.5789,1237.5,59.28,157.4896,295.8009,481.7127,216.55,217.08,563.5971,286.6441,227.329,102.47,45.283,192.12,332.41,220.3997,149.4693,74.78,223.96,521.03,120.79,213.3699,373.8294,71.8026,186.7063,110.5813,310.8716,74.93,61.42,93.8,247.08,242.7018,81.533,147.2,132.5446,107.52,634.9966,74.86,73.4741,239.8905,73.7427,,15.4714
2024-01-31,368.6118,356.44,378.22,113.3126,317.71,36.944,487.8693,267.32,23.7566,32.2739,300.3051,106.11,186.3394,51.64,495.0488,10.6644,109.4104,123.3099,433.38,936.4972,124.0128,78.47,153.3583,69.0618,1197.19,58.77,157.3509,295.4625,482.7791,228.4808,208.23,535.6319,288.5618,229.8313,101.05,44.8063,190.87,320.89,216.4562,149.5917,74.84,216.28,515.08,121.35,214.1328,370.7878,69.4424,183.1757,106.6029,329.3684,74.44,63.26,93.2575,246.66,237.708,82.0673,143.01,128.4186,108.16,635.6169,75.31,73.1376,237.9114,73.1049,,15.3516
2024-02-01,366.4278,355.21,383.83,118.5664,324.45,37.4215,483.4839,273.38,23.9408,32.2275,309.9181,102.1354,189.7291,53.09,496.9898,10.755,110.7061,124.9298,433.87,951.3973,122.7961,78.71,156.334,68.6439,1224.0,59.16,161.6411,305.1464,484.7261,232.6442,211.3,548.7996,294.6696,233.2382,99.02,44.6229,195.4,328.96,218.3939,149.0833,75.73,219.54,527.28,122.6,218.6903,379.2069,67.6847,184.4728,108.6717,334.3558,74.41,64.82,95.38,247.83,242.8801,82.5829,145.74,131.3305,112.23,650.2075,75.3,73.0442,242.6338,74.0915,,15.8956
2024-02-02,369.4015,354.88,383.77,118.5946,320.74,37.221,486.4297,273.9,23.625,31.7538,304.757,100.5416,187.9657,54.51,499.5647,10.7369,108.4048,124.0168,424.68,938.8813,120.7008,86.09,157.3415,67.8732,1210.11,58.35,161.2349,303.8583,484.4228,230.7491,210.75,548.3921,310.5096,228.2722,97.5,44.6596,194.02,320.43,215.7162,147.4358,76.14,218.17,527.14,120.96,217.3015,378.7298,65.1566,184.3753,105.0513,335.8187,72.44,64.37,94.0725,243.72,244.0691,82.1517,144.21,131.2515,111.21,657.3157,75.41,71.9227,240.7625,73.653,,15.3423
2024-02-05,351.9976,351.1,383.94,118.3788,324.85,36.7913,479.4988,275.58,23.3092,30.9551,305.9389,100.7068,186.2512,59.82,503.0209,10.4923,107.96,123.0743,428.89,930.0902,119.5227,86.06,159.7575,67.2696,1186.97,58.06,161.1754,302.7113,479.7363,229.9831,210.71,548.1934,308.0454,226.2319,95.49,43.9903,193.54,318.72,213.8661,146.6733,74.91,217.59,572.12,121.23,215.0619,395.23,65.9367,185.4774,103.3405,336.663,72.04,64.46,92.84,241.84,243.5638,81.3267,142.23,131.1035,110.74,695.269,74.07,71.6891,239.1557,73.1547,,14.7891
2024-02-06,357.1944,357.12,389.69,119.0355,330.38,37.918,486.8492,288.44,24.1251,31.7259,302.1962,101.1344,186.8488,58.46,501.9612,10.7732,110.2323,125.2734,416.13,931.5604,121.9174,88.25,161.6512,68.4953,1212.1,59.63,160.6602,297.1642,483.1607,230.7687,215.41,556.7996,314.0956,229.7062,100.03,45.1638,199.63,325.01,216.4367,148.8009,76.09,220.5,567.0,124.92,220.9494,395.8761,66.5293,191.3001,103.6588,333.5802,74.17,64.79,93.675,245.55,245.9219,82.2548,144.89,134.1042,112.08,694.1171,74.92,72.633,247.1406,81.675,,15.6282
2024-02-07,359.3589,362.1,391.375,119.589,323.54,37.6029,495.1625,284.73,24.1777,31.308,302.6493,102.6893,183.2639,56.5,511.9733,10.6372,109.5651,125.2244,419.08,932.2358,123.0375,86.61,163.2557,70.6219,1213.23,57.34,160.9575,278.1725,487.0352,233.3807,214.34,548.8791,316.9434,230.4761,99.3,44.5954,198.75,325.16,217.8291,148.7256,75.26,218.58,572.31,126.61,220.9005,410.5176,65.5319,192.2267,102.3459,336.4765,73.85,65.23,93.66,240.54,244.3762,81.7111,142.94,131.0739,111.61,714.1521,74.92,69.549,245.8082,81.5454,,14.9828
2024-02-08,358.6082,381.49,386.94,118.7822,326.69,38.6342,495.8298,295.0,24.1865,30.7972,300.8567,99.8322,180.4745,56.55,489.4436,10.4742,108.7142,120.7966,423.06,940.1229,122.1878,85.8,163.0504,69.7211,1224.97,57.36,160.472,277.2135,491.301,226.6497,217.0,547.4679,318.6117,231.6598,93.66,44.6596,196.64,326.11,216.9431,147.2381,74.9,218.77,573.61,127.05,215.414,408.4302,67.1316,190.9197,102.694,332.8537,73.43,65.02,93.4125,240.3,243.6133,80.7923,143.33,132.3373,110.82,724.2927,76.5,68.9696,246.2295,81.7746,,15.0381
2024-02-09,361.0262,388.67,388.22,117.6939,322.82,37.7652,494.047,296.37,24.1777,30.4536,301.7037,101.9896,181.3388,56.71,496.4947,10.5829,108.1147,120.561,422.91,947.0663,122.3809,85.01,162.3881,70.8726,1174.51,57.66,160.8881,273.7066,495.1461,227.0138,218.2,547.3288,321.1431,234.5855,87.41,45.6681,192.55,325.22,216.7386,147.577,73.72,222.22,572.21,120.47,219.3357,407.1778,67.1811,192.451,103.2013,335.7303,73.44,65.5,94.15,240.98,240.7201,79.6767,137.84,131.6168,109.86,728.7034,77.33,68.8481,246.9349,81.0571,,15.1026
2024-02-12,359.9147,392.63,382.13,117.5907,320.2,38.4909,493.4941,302.44,24.2654,31.1315,305.4859,100.6971,179.2664,56.99,489.6912,10.8275,108.8109,123.5554,418.53,940.7487,125.5384,87.12,161.446,71.7734,1190.04,57.84,163.0382,276.8186,494.3242,226.3151,217.88,543.4629,323.3676,234.2198,89.0,45.6131,192.11,326.31,221.4708,148.6032,75.73,225.78,565.56,118.42,219.991,404.1859,69.1584,191.8365,104.3252,334.8762,74.06,64.99,94.7525,244.74,244.5645,79.7517,139.96,130.6001,114.3,725.8482,77.91,69.577,247.6109,82.8808,,15.5175
2024-02-13,355.3712,394.33,378.89,117.6752,311.58,37.8321,492.7409,292.32,23.6601,30.1378,299.9506,101.4162,175.9761,56.24,499.8816,10.8456,107.6602,120.9144,416.04,934.2126,123.4624,86.26,161.6512,71.1234,1157.56,59.34,159.1245,273.1049,494.3927,227.5058,215.27,535.2542,323.5306,230.0815,85.37,44.6596,190.0,316.1,217.4591,147.304,73.25,220.24,555.66,117.03,219.5802,396.1942,66.7559,178.9623,100.8043,333.6097,73.27,64.97,91.9225,226.65,239.3131,78.3643,133.74,128.083,113.6,731.4699,76.7,68.7172,242.9277,82.0238,,14.8629
2024-02-14,353.2359,399.96,381.76,118.041,317.52,37.8512,492.8267,302.75,23.7829,30.3421,300.8272,100.6291,177.3315,56.94,496.3461,10.9363,108.3564,119.6185,417.88,941.5037,123.3272,86.04,162.7053,70.9562,1181.18,57.89,160.2243,272.7194,495.1754,227.8896,243.47,544.8642,324.6716,229.6388,85.95,44.8246,188.79,327.91,222.1135,146.6168,73.68,245.12,560.56,116.75,222.6022,405.7365,69.3265,179.5377,103.0024,343.0544,73.15,65.95,93.1225,220.74,245.7139,78.4486,140.74,130.531,123.41,746.8948,77.49,68.2593,244.025,82.8808,,15.0842
2024-02-15,354.8836,398.14,380.17,118.7165,322.87,39.0925,496.583,309.77,24.1338,31.4473,303.0235,101.9799,179.3548,57.44,500.7827,11.6158,109.8842,122.1318,426.29,948.3676,121.4057,86.04,164.7295,71.1326,1192.7,58.97,161.225,273.9038,497.8366,229.3657,241.47,545.1623,325.2373,230.938,91.14,45.3289,190.53,328.73,216.2907,148.6691,75.5,245.4,568.83,117.69,227.9226,348.592,70.4536,184.9703,103.5096,342.4359,73.8,66.09,93.6425,223.35,246.675,79.4236,146.07,133.0085,119.87,747.3583,78.3,68.5677,249.8839,85.3322,,17.1679
2024-02-16,357.7502,401.72,378.63,119.8892,325.21,39.3599,497.2217,308.77,24.2303,31.1873,303.9001,101.5037,177.2431,58.14,506.1106,11.8333,110.242,122.4361,422.2,941.7321,119.7352,86.1,165.5691,71.597,1187.44,57.96,160.6701,268.8156,501.5545,228.0274,238.6,544.4368,327.0495,231.708,88.37,45.7139,191.01,340.52,210.945,148.4983,75.65,244.96,555.54,117.05,226.1426,359.8738,70.7997,183.7413,101.9083,342.9366,73.79,65.82,93.0025,219.08,247.7054,79.1424,143.41,133.0974,122.22,771.3044,78.74,66.8949,245.9845,85.7209,,17.2509
2024-02-20,357.9647,401.49,377.64,119.4952,323.95,39.8851,496.7546,313.53,24.204,31.3451,303.9297,102.3977,177.4396,57.98,501.8325,11.9964,112.7851,122.7012,420.64,940.56,119.542,86.9,163.946,70.8633,1184.37,58.82,160.9377,268.6355,497.9149,228.6572,234.76,544.735,327.2988,231.6117,86.99,45.7139,192.21,343.76,210.0005,149.741,75.64,238.94,551.21,117.87,224.2062,348.0752,69.5341,181.9468,101.4309,341.729,74.58,66.22,95.7,219.21,245.4959,80.483,140.05,132.4064,123.0,745.2675,79.29,67.3248,245.8669,86.0896,,17.0481
2024-02-21,358.4132,399.03,380.23,120.1988,329.52,40.3243,497.6221,304.65,24.2742,30.7229,306.9239,102.6018,177.0762,58.24,502.5059,12.0145,113.9744,126.0098,419.63,946.4902,122.3713,86.65,163.3769,71.6434,1193.89,60.33,161.7997,268.5882,498.3748,229.7495,237.28,549.4157,329.2452,236.0965,87.59,46.6766,192.49,338.64,212.2011,150.5188,75.09,241.1,554.77,116.39,227.727,354.059,70.9084,183.7316,103.2112,341.2283,75.82,65.75,98.08,221.11,248.3494,80.5298,136.41,133.581,120.89,735.6515,79.17,68.4088,245.8669,84.6845,,17.085
2024-02-22,358.8812,404.28,389.08,121.2684,330.55,40.1142,501.9408,316.56,24.1689,31.178,308.1255,104.1275,179.8361,58.4,505.358,12.1051,115.0864,126.1963,426.78,958.4599,121.0291,87.62,164.8788,71.597,1192.78,60.91,162.9787,270.2179,501.1045,230.6647,247.33,557.0083,328.0755,234.4604,99.44,47.0617,197.14,338.47,212.0453,152.1977,77.08,246.9,571.31,117.5,231.3537,357.7367,70.948,191.8073,103.808,346.7165,75.88,66.74,97.78,222.48,250.4103,79.7424,135.55,130.3138,122.87,759.0552,80.07,68.0163,232.8853,87.3352,,17.1034
2024-02-23,353.8404,406.77,389.77,121.4466,331.25,40.6299,502.6463,316.88,24.3532,31.4937,310.6075,105.041,180.7593,58.77,511.2405,12.2591,115.5119,126.8246,430.11,974.6612,122.7092,87.74,166.1288,71.6898,1209.79,60.59,162.8004,274.0081,502.983,233.4889,247.26,561.2021,330.0698,236.9434,96.46,47.3643,184.21,337.99,213.3988,153.5163,79.86,247.71,576.29,116.26,231.1772,365.2314,70.8096,192.3437,103.8776,348.5622,76.15,67.0,96.75,223.32,251.5102,80.3142,133.0,130.3237,125.26,758.9566,80.22,68.7359,232.9343,88.7603,,17.3187
2024-02-26,350.9544,401.7,388.27,120.8743,327.03,40.1047,500.8158,310.84,23.8443,31.2894,308.4801,107.1595,180.0227,58.29,514.1718,12.1685,114.7673,124.5666,433.48,982.6874,121.8595,86.15,166.8004,70.9748,1195.26,60.53,162.8202,271.3455,495.6059,234.5419,247.48,559.9797,328.2193,232.6319,94.02,46.3191,168.83,338.16,210.4996,152.5203,80.57,249.56,569.87,116.17,229.0796,361.1064,71.0963,192.1779,103.4002,346.0391,74.81,66.67,94.5,223.71,249.3403,78.4393,136.97,129.7907,124.96,761.3038,80.23,68.1752,223.225,90.3049,,16.523
2024-02-27,353.6356,400.12,386.46,121.0526,332.65,39.9614,489.4709,313.06,23.5899,31.2801,309.268,106.5181,177.7637,58.2,513.9539,11.9873,115.4539,124.0659,430.92,986.7302,122.0816,86.51,166.9683,70.8262,1213.21,61.0,164.2668,263.8789,496.4473,232.7411,248.84,562.653,326.7139,232.1699,96.2,46.3099,166.62,329.74,210.7145,152.7005,77.85,252.95,575.07,115.32,227.9132,356.1364,72.3816,194.0895,105.0612,345.7936,75.36,66.43,93.74,223.94,252.5208,78.5986,139.76,130.837,127.6,754.479,80.41,68.2406,221.4615,92.1983,,16.8881
2024-02-28,342.384,401.78,386.59,120.2645,337.68,39.6845,475.0372,302.39,23.7215,30.9272,307.3572,108.5103,170.859,57.94,518.6084,11.1356,116.0824,121.8667,426.97,981.0285,121.3381,86.0,166.0448,69.8233,1243.57,59.98,160.2441,262.9029,492.2402,232.3671,250.31,568.4766,321.3348,230.1585,97.48,46.6858,163.6,330.35,209.845,153.2412,76.49,256.73,571.68,114.22,226.7566,355.1623,73.5482,195.0063,106.7719,345.3911,74.12,66.99,94.51,221.74,253.363,78.1486,140.98,135.2393,126.97,747.2202,78.39,67.9416,220.2368,92.6965,,16.6915
2024-02-29,341.565,393.91,385.6,119.2888,337.42,39.348,470.5755,302.42,23.3004,30.3514,307.0027,108.8213,170.6233,57.34,516.9725,11.2081,114.719,122.0925,420.74,959.6519,120.5945,84.87,164.2258,69.0618,1247.22,58.36,165.7301,259.4634,490.4204,231.8456,247.16,566.6381,322.3033,226.6938,92.24,46.5299,164.0,325.88,210.8513,153.0799,76.47,254.19,575.23,115.07,228.2955,356.206,72.7375,193.4361,108.9999,342.7108,73.8,66.21,93.6,216.99,250.8166,78.1486,139.83,135.5848,126.97,743.3147,78.43,67.3808,218.608,90.9626,,16.2983
2024-03-01,343.2323,387.21,397.9,119.1106,346.04,39.4345,466.6953,300.01,23.3267,30.8994,307.2784,110.1721,171.4974,57.19,521.4044,11.4074,114.6996,121.7489,432.76,976.2704,120.3918,85.22,166.8937,68.5696,1267.98,59.05,169.7577,265.6224,488.3266,233.2528,252.45,572.7499,319.2542,226.4629,95.06,46.6583,169.25,332.3,212.9712,153.7819,76.88,264.38,576.87,121.74,228.1582,356.5638,73.5383,186.1114,106.5432,346.7852,73.65,67.13,102.19,220.95,253.5215,78.3736,140.5,137.2628,126.92,771.3636,77.98,67.5771,218.814,92.3976,,16.4387
2024-03-04,338.1622,386.55,400.59,116.3805,346.76,40.8673,459.3926,308.04,22.7127,30.9086,309.3468,109.4627,177.4985,56.95,529.6338,11.199,116.0727,123.2216,424.03,964.7179,121.0001,87.02,165.1586,68.6161,1286.54,59.72,173.21,264.7317,493.4632,232.0424,251.56,578.0269,322.9361,226.7901,96.0,46.6858,167.82,334.67,214.0458,151.6191,76.79,258.92,571.28,122.3,228.6483,356.6334,74.0327,183.2244,107.9257,349.3673,74.6,67.43,102.77,221.02,253.8386,79.7424,137.7,141.0137,125.73,781.3838,78.32,67.521,220.7765,92.4075,,16.2796
2024-03-05,329.4749,385.58,387.32,115.2359,343.41,40.7807,451.0794,299.49,22.8793,30.8994,310.7848,109.7348,174.4636,56.96,524.3293,11.1265,114.5643,122.5049,415.44,958.7778,120.2276,86.1,167.1269,68.4489,1286.9,58.9,174.1029,262.1354,487.5831,231.5602,250.2,580.9784,320.3653,224.6728,95.56,47.511,163.93,330.94,211.1639,151.7424,75.41,261.27,558.32,121.78,223.8552,349.8345,72.5694,180.6593,106.4338,345.9703,73.76,67.02,101.42,217.23,252.0551,79.3111,134.68,142.4845,134.65,766.8959,77.4,68.2126,219.0888,91.4907,,16.6166
2024-03-06,330.6059,388.69,388.16,116.099,349.0,41.3385,450.555,303.79,23.8531,31.0294,318.5263,107.4997,180.995,56.65,520.5815,11.054,115.3958,123.5357,411.85,965.6219,122.5547,88.33,168.8993,69.0339,1311.65,59.26,174.5493,262.0786,493.8644,230.9402,252.97,587.8256,327.1918,226.742,98.1,48.9412,165.7,333.25,212.7758,151.1448,75.33,263.44,557.46,133.72,224.5414,352.1803,73.8349,179.0013,106.7322,348.5328,75.2,67.42,101.87,217.56,250.5788,80.2017,135.13,144.3303,131.98,769.0459,77.59,67.8761,220.2957,92.7763,,16.8226
2024-03-07,332.2049,391.85,392.68,116.3242,361.0,41.8192,456.4468,310.8,23.5022,31.0387,319.7674,110.4636,189.1667,56.36,523.9823,11.1718,116.9236,125.0378,410.54,966.8238,123.0086,93.81,168.4422,68.9968,1350.46,59.03,176.2556,258.5443,492.3331,233.8432,258.59,593.9474,330.0033,229.6119,99.48,48.8495,175.49,339.4,213.3229,150.699,75.22,270.27,563.22,133.24,228.4033,359.9832,76.0694,177.0311,107.9058,351.1051,76.32,67.82,102.08,219.36,251.7876,79.8267,136.0,147.3804,134.08,769.4305,79.66,68.8387,224.5837,92.3378,,17.066
2024-03-08,330.8692,392.63,391.85,115.8645,355.94,42.0885,456.1309,312.49,23.8794,31.3451,320.4667,111.9213,185.0809,56.51,522.9214,11.2176,116.9623,124.4291,413.59,962.3736,122.8637,92.14,166.8377,69.7118,1313.85,60.02,174.2914,259.3876,493.6975,233.6858,257.18,593.8977,329.0886,231.815,103.03,49.3171,179.59,343.76,212.4828,151.3156,74.76,266.97,561.41,135.25,229.0698,356.7925,76.2177,177.6651,108.7413,351.3505,77.05,67.66,101.51,223.24,251.3615,79.808,135.43,145.959,135.17,751.6583,78.14,70.2032,220.1878,93.5436,,17.2719
2024-03-11,338.328,402.27,378.9,115.1796,353.86,41.8096,468.1714,308.09,24.8883,31.4566,316.4087,112.2226,186.3675,56.81,522.1778,10.9522,116.2177,125.7054,414.47,958.0129,124.9784,90.83,167.5654,70.5197,1297.97,60.79,169.9264,260.9131,497.4471,233.8924,258.58,595.7064,329.5508,231.4285,111.98,49.8397,181.14,344.25,213.489,152.9376,75.0,263.09,548.31,133.04,229.207,355.371,74.2798,178.9623,108.6518,349.112,76.33,66.12,101.44,230.07,250.4797,80.1549,139.06,145.3865,135.82,724.2703,78.03,70.3901,222.8469,92.6766,,17.1689
2024-03-12,336.5242,402.55,389.4,115.0764,353.3,41.2423,468.3628,310.68,24.5725,31.2151,318.6741,112.3586,190.3257,56.5,526.7188,11.0346,116.7689,125.8723,412.45,964.1021,125.2777,90.91,168.7687,69.8418,1288.31,59.33,173.3291,262.0312,496.2496,233.6562,259.1,593.5399,331.1587,229.8051,110.43,49.8764,181.83,337.22,211.8575,154.37,74.42,264.12,546.84,135.38,229.1776,375.718,73.2813,176.8751,108.2241,351.861,75.64,67.49,101.54,227.36,250.777,80.3799,132.71,145.9294,139.21,744.5672,76.75,70.1658,222.3072,91.5007,,17.1034
2024-03-13,336.573,404.89,382.99,114.6073,351.73,41.0404,467.0707,320.69,24.7567,31.6981,317.0489,107.9467,189.039,56.6,515.7827,11.0254,116.1887,124.2819,413.2,959.036,124.9591,92.93,167.7799,69.7211,1305.65,58.92,173.0216,261.5101,500.0973,231.0288,255.65,589.6343,335.7611,230.7521,106.51,48.2719,175.54,336.43,210.7731,152.8143,75.34,261.18,540.18,131.68,229.158,383.4314,71.6697,171.8814,107.4184,350.3884,76.33,66.04,102.36,226.56,253.0063,79.7611,132.78,145.9096,138.27,747.4175,76.72,70.9695,217.9996,88.1723,,17.3655
2024-03-14,340.1708,406.68,384.31,113.7765,343.57,40.4057,468.0278,316.92,24.6777,30.63,320.5428,106.8291,188.3319,56.7,524.8548,10.815,114.922,123.4375,408.77,952.6489,122.7478,93.36,169.0299,70.9655,1298.13,58.54,171.5533,257.2935,501.1574,233.8924,254.26,581.6589,336.5218,229.177,103.46,48.1252,167.7,332.4,204.1886,151.0215,74.39,260.5,535.58,129.5,226.9722,396.9894,70.4141,169.5894,104.3152,349.1611,75.34,66.86,101.5,219.62,250.8959,79.1142,128.1,143.3333,136.0,750.2677,76.05,70.0631,214.114,88.0228,,17.1877
2024-03-15,339.4493,404.45,396.28,114.7301,352.9,40.0115,469.7698,314.35,24.5111,30.5,317.7694,107.4899,186.6622,56.22,529.0984,10.9248,111.6731,122.8878,407.69,958.0427,123.8679,92.31,165.9329,71.8755,1324.45,58.37,172.5156,254.7636,503.6211,234.4337,252.71,580.9031,338.9674,228.7325,103.85,47.9877,165.86,333.51,204.384,150.0445,74.58,258.97,529.77,130.46,225.4921,385.2901,71.6994,168.3117,104.3351,345.8132,75.91,66.23,100.71,219.31,247.1109,78.3455,127.73,145.574,136.65,743.7979,75.47,69.5722,211.3469,89.0991,,17.1128
2024-03-18,338.5133,410.35,392.62,114.6545,347.27,39.9442,466.1614,316.14,24.3181,30.63,322.9016,107.0526,187.556,55.96,525.2018,10.7601,108.7239,123.6633,411.38,953.523,123.7328,92.85,166.5019,72.0334,1306.17,57.34,175.8885,256.6871,501.8739,235.4964,253.87,576.8259,339.5258,229.7085,104.26,47.3001,171.68,333.43,204.7064,148.6975,74.18,262.13,529.81,134.72,225.4431,393.3414,71.0666,166.4781,103.5991,347.6295,76.35,67.24,100.82,219.4,249.1619,78.4299,130.14,144.202,137.02,752.1712,77.02,69.1662,212.4066,90.2949,,16.6728
2024-03-19,342.8033,419.53,390.53,115.3721,348.96,40.3384,472.1625,317.2,24.2391,30.7508,326.1684,109.6668,189.5792,55.95,529.7924,10.8607,109.4201,124.3506,415.2,957.2381,124.6211,94.31,167.5933,72.4884,1302.65,58.33,178.7952,257.4736,506.3204,238.488,254.16,579.4811,339.2755,232.1436,105.11,47.4926,170.61,336.48,206.1034,148.1758,74.38,266.51,534.42,134.17,225.5804,393.3116,69.9593,168.6921,103.6787,350.3884,76.31,67.79,102.25,218.63,251.4111,78.8518,133.16,145.4852,138.33,762.152,78.7,69.3078,213.9766,90.4643,,16.7945
2024-03-20,339.4883,416.1,390.37,116.9299,348.36,40.223,473.0335,329.14,24.3005,30.9272,324.5695,108.7338,188.9507,55.88,526.233,10.8699,107.815,124.223,412.11,960.5161,123.3272,93.04,164.431,73.3428,1302.86,58.24,178.4579,258.7243,504.8186,238.0156,252.72,576.8259,340.6812,229.8535,103.08,47.566,167.2,336.29,204.5305,147.749,74.78,268.17,529.5,132.53,228.6483,391.7312,71.0666,166.7707,104.1064,346.7558,75.04,67.44,101.66,218.15,249.37,78.7861,133.19,145.3766,138.78,762.2309,77.88,69.846,216.3413,90.5739,,16.9911
2024-03-21,338.7083,417.75,391.96,116.7127,352.45,40.3961,470.6024,321.27,24.2654,31.0665,324.5597,109.3558,190.2766,55.85,529.6338,10.9888,107.8246,124.7531,415.71,961.5591,124.399,94.68,165.5784,72.6834,1338.64,57.72,179.3309,262.4197,505.1818,238.4683,254.56,580.8832,340.5753,233.4771,104.09,47.3001,166.64,351.99,206.416,147.7395,74.08,273.43,532.09,133.41,222.5908,393.5104,71.5115,164.1666,104.5042,347.0699,75.52,67.56,101.37,220.75,251.7777,78.8428,137.45,146.8177,136.24,759.6667,77.18,69.0057,220.178,90.8829,,17.1315
2024-03-22,339.8295,414.72,394.07,116.9299,347.31,40.3288,469.0519,319.42,24.0022,30.4164,325.6354,107.8787,188.5774,55.79,528.0375,10.8333,106.9157,124.8807,415.66,960.7942,124.8529,93.79,166.4646,72.8785,1327.6,56.98,179.0531,261.6806,504.3769,238.6356,252.41,579.849,338.7074,237.951,105.43,47.6118,164.31,350.46,208.3406,147.2462,73.12,272.57,530.72,133.18,224.4629,391.5523,70.6909,164.7323,102.694,346.1961,75.26,67.62,100.42,218.1,252.4614,78.5309,137.24,145.5444,134.11,760.0118,76.93,68.5526,216.7927,89.418,,16.6447
2024-03-25,338.4158,412.52,391.71,118.3083,342.72,40.1846,465.0416,319.28,24.0637,30.5,323.0496,107.8787,189.8641,56.4,528.0177,10.8241,106.3742,125.5778,416.03,954.6852,124.8336,93.16,166.5392,73.3428,1320.0,57.48,176.4342,266.0867,500.9513,238.2026,248.88,570.372,342.3373,233.5254,110.38,47.9052,164.75,341.11,208.8193,147.2367,72.89,265.61,529.71,140.1,216.298,386.0555,68.4367,163.6692,102.4454,344.6351,75.65,67.29,100.87,216.69,245.5256,78.6822,134.06,143.6788,134.77,762.5071,77.07,68.5242,215.5269,87.973,,16.6821
