Date,03B8CF,119CB6,131443,13C3E0,15ABD0,1921DD,24C48B,253B2F,2667B6,2D643C,2E0496,304C94,322A44,32BBAA,32CB22,353DBB,35F4B5,3F4497,4030E2,416C55,431B74,55438C,567F3D,5A6336,5E6959,5F2FF7,616E3B,636639,6844D2,6B5379,6E705B,6EB9DA,72DF04,767F86,8B4A45,92D3A0,945DE6,96F126,9A3FF4,9D30A8,9F18FA,A1EAC8,A4D173,ACF77B,AD23DE,B2256A,B4703C,BFAEB4,C20B75,C4073B,C659EB,CBA33B,CE1002,D21EF3,D56D6D,D8F347,D90F43,D96202,DCD97F,E0339F,E26FC3,E866D2,E8B21D,E94704,EC821B,ED0402,EE6F1C,EEEA9F,F46EC9,F5C8AB,FAE021,FC1B7B,FF6644
2023-08-28,80.6537,204.9609,221.1035,14.73,131.5449,89.6907,178.747,206.9878,82.0478,199.8666,234.2803,119.18,65.7657,53.9915,446.3952,228.5306,155.9655,54.3781,93.7532,296.029,380.8671,227.06,57.7304,197.7724,488.1227,41.2267,152.1102,139.491,243.8721,398.0353,49.19,695.4249,182.1773,265.0741,43.9,26.9561,110.8072,420.0848,106.8577,416.13,753.4928,208.0972,66.1119,77.9839,195.8568,132.88,67.5259,122.1814,81.9078,219.7592,87.0953,38.5014,82.3766,99.9779,235.5791,211.077,44.15,141.3006,214.2807,76.0739,29.6725,29.3881,219.2112,248.0575,48.514,81.77,168.4979,68.9388,98.5429,111.6137,146.8725,413.8035,167.8875
2023-08-29,81.7769,210.5773,218.7368,14.9,131.8562,90.769,178.9295,207.9048,81.6746,196.5828,235.4618,121.17,66.9718,55.1477,463.4854,231.5472,156.9986,55.862,94.2597,303.8835,389.9475,227.25,58.5348,199.8704,490.5946,42.5488,152.2932,142.0098,245.9771,405.7906,50.28,702.847,184.3617,270.1289,44.5,27.0549,111.1823,416.4441,108.7382,417.91,763.8186,208.1542,66.7582,75.8599,201.2853,139.67,68.6241,122.977,82.7497,221.5465,88.3497,38.5014,84.5599,100.761,237.4632,210.0429,45.35,141.7864,215.0414,76.7522,29.5668,30.0687,219.9743,249.723,48.9608,82.37,167.7031,69.8068,98.9978,113.6032,149.4039,412.7573,169.353
2023-08-30,80.9093,211.8128,220.5427,14.77,131.7297,89.9662,179.4964,208.9413,82.7081,198.1916,237.9529,119.22,67.6819,55.5558,466.2296,234.0358,157.7169,56.312,93.9157,296.5271,398.7964,228.85,58.9817,200.0259,494.9968,42.0238,152.7651,144.1096,249.1016,408.0607,50.1,710.2005,185.288,272.3475,45.07,27.1677,111.8043,420.1684,109.5193,420.07,771.6484,209.8554,66.9265,75.7317,203.3332,139.87,69.0443,123.8706,82.8949,223.4892,88.5837,38.7627,86.0819,101.0953,238.6287,210.7521,46.51,141.7475,216.0779,77.3807,29.6536,29.8985,220.9402,251.585,49.3679,82.6,168.2235,69.727,100.4834,114.3019,149.63,417.3066,168.4952
2023-08-31,82.629,210.3656,218.6512,14.73,131.1557,90.0843,178.9007,209.1705,82.3349,194.0088,238.4945,118.81,68.3434,55.8181,465.3799,233.1686,156.9494,56.4939,93.8775,298.9313,396.548,224.03,58.7804,200.1039,491.4908,41.6836,150.9931,144.1679,246.3924,406.1804,49.81,699.2632,183.211,271.19,44.83,27.0737,111.0935,419.1773,109.7507,418.3,772.5972,209.3897,65.4833,75.3381,202.5395,145.04,69.2353,123.425,82.7884,223.7709,85.2013,38.2982,85.5021,101.2577,237.1136,208.5584,47.23,140.0279,215.5073,77.5204,29.1422,29.8702,218.6896,251.323,49.1197,81.99,168.4979,69.4477,100.5319,113.2635,147.3596,415.6654,167.9412
2023-09-01,82.8459,214.5496,224.9245,14.68,131.7005,89.9111,180.3706,211.6523,82.5646,195.3053,239.1049,118.94,69.0243,56.2942,479.6673,233.1874,158.0711,57.1736,94.5176,300.8183,404.2292,223.4,58.9071,200.0746,491.9635,41.6642,151.2146,144.5568,246.3452,411.5974,49.72,695.9732,186.9653,276.1289,44.98,26.9326,112.0512,419.0184,110.6572,420.53,778.9824,209.903,66.3864,76.4642,202.6669,148.74,70.2571,123.6919,83.3884,226.9764,83.2416,38.1046,86.3062,101.2768,238.4442,208.9934,47.04,140.776,215.2506,78.0291,29.5571,29.7,220.5055,253.1195,49.3382,82.57,168.7931,69.7869,99.5998,112.9336,146.1418,418.0937,168.3433
2023-09-05,82.7684,208.6226,220.3621,14.3,129.035,88.8407,180.3226,208.1141,81.3875,190.2992,236.9092,117.81,67.0886,54.8174,459.5986,228.4552,154.5978,54.8376,93.5239,294.2569,399.9158,222.57,57.6995,195.5024,485.9068,40.5948,151.2338,139.7739,242.239,401.0848,48.47,678.5734,182.4601,271.6723,45.2,26.3684,108.0821,416.2229,107.176,412.9,760.0404,206.3485,65.2088,74.7613,200.3304,136.56,68.7005,121.6061,81.6271,222.9939,83.5242,36.7496,84.6522,100.2071,233.6755,203.9631,46.55,140.9412,212.3599,76.7223,28.872,29.2532,215.1929,246.3358,47.9679,83.08,164.2128,68.2804,94.9004,112.1475,142.6361,413.7363,165.9395
2023-09-06,82.3966,208.8295,224.0215,14.33,128.5875,88.6833,178.0168,208.3931,79.9138,187.7724,239.7252,118.46,67.7306,54.798,463.9346,230.1992,154.5781,55.2206,94.2788,297.3988,399.7807,217.95,57.9082,199.0705,487.4924,40.5462,150.213,139.8516,243.0414,401.2699,48.34,679.0924,180.9681,272.8974,45.47,26.2649,108.5659,396.3556,104.6012,414.01,754.7578,198.8214,63.9781,75.7592,200.458,140.56,68.6146,121.3588,81.6658,224.9754,82.3277,36.8561,85.6208,99.0037,232.6557,201.2399,45.9,140.0474,207.3393,75.7946,28.6886,28.4926,215.2508,245.6153,48.0871,82.99,162.0608,69.8467,94.9684,112.1766,141.1921,406.5956,164.8762
2023-09-07,82.0713,213.2095,221.037,14.0,128.1108,87.9829,179.7846,208.0044,80.6985,185.6621,241.3892,118.12,67.2053,55.6238,456.3661,224.7317,154.1255,54.3015,94.9763,291.6132,397.3103,216.05,58.6313,201.3225,486.8424,39.9824,151.7899,137.7713,241.8048,398.5907,47.68,677.3788,181.4362,271.4794,44.6,26.0204,106.3642,398.2255,104.1769,410.01,758.3907,198.9925,64.8724,76.0339,197.7976,139.18,68.4904,121.7921,80.2917,228.0838,81.2065,34.5719,84.3324,98.1155,227.1294,199.103,46.27,142.5831,207.9479,75.3158,28.457,27.9792,211.0586,242.1065,47.8587,83.62,160.5372,69.3878,92.9197,112.0893,141.1312,413.6499,164.5277
2023-09-08,82.2959,207.5436,223.2421,13.98,127.1866,87.9278,180.361,205.8118,79.8851,185.1416,240.6212,115.18,66.2229,56.9938,452.909,224.7788,151.4295,53.8324,94.5463,284.3526,385.663,211.27,57.8188,200.7668,484.0553,39.6811,151.3545,138.1504,240.2965,398.6783,47.44,675.5576,180.0417,272.2993,44.69,25.6302,105.2189,395.5609,104.2444,410.22,745.2783,200.3801,64.8104,77.3705,192.9675,139.89,67.0293,121.212,80.0401,229.3659,81.329,34.9494,83.1445,98.1537,226.1,200.266,47.24,142.0584,207.1681,75.4155,28.9009,28.0743,208.7307,243.0329,47.3126,82.57,159.9183,69.2581,92.4536,111.342,140.0873,405.7127,164.8851
2023-09-11,83.574,209.9036,222.016,14.09,127.7898,89.9269,181.5812,204.3566,73.5885,185.4539,241.2415,115.77,66.9232,57.2658,447.9382,224.3923,150.9867,54.2249,95.6642,281.5077,386.3482,211.01,58.527,205.1147,490.309,39.7005,152.351,136.313,241.6151,395.7263,47.69,677.5746,179.5932,272.0774,45.0,25.6725,106.0186,393.289,104.4083,409.22,750.3472,200.6272,64.0578,78.0205,194.391,141.89,67.3349,121.8778,80.311,231.2212,81.5457,34.9591,83.108,100.8183,228.1104,200.0864,48.94,143.1368,205.6467,75.7846,29.1229,27.9602,207.6778,244.4457,47.5013,82.41,160.8134,68.4899,93.8518,112.788,139.9568,407.9009,166.3953
2023-09-12,83.0086,207.8392,223.7459,14.11,127.7995,90.5093,181.389,203.8085,72.3062,187.8955,240.7591,114.16,65.6489,54.9729,446.444,223.8927,149.2255,53.459,95.4731,276.9004,388.172,210.65,57.0062,203.2235,486.2023,39.5547,153.4152,136.9449,238.551,394.9566,47.6,672.2284,177.3893,271.8459,44.22,25.6349,106.0581,390.6432,102.9522,408.85,745.4236,200.8648,64.049,78.0205,193.9001,136.32,65.1958,125.2905,79.924,221.3717,81.9508,34.8719,81.6002,100.8852,225.5464,202.2233,47.92,144.3416,206.7022,75.4255,29.5185,27.8366,206.6153,245.5218,47.3821,81.76,161.0229,68.1706,93.7838,113.0015,136.1989,407.0179,169.076
2023-09-13,78.2756,204.8289,222.0065,13.31,127.6147,89.4074,180.7549,199.6623,72.3062,189.9585,241.7831,111.64,64.5595,53.6709,436.8638,224.2698,150.2899,53.1144,93.3328,273.4425,388.143,208.4,56.5216,202.1121,487.9651,38.4465,155.1759,137.2657,239.2056,380.0013,45.79,670.6813,184.6444,266.1642,44.31,25.7195,104.9425,393.5976,101.795,409.35,741.2266,199.1255,64.3057,76.2444,193.6351,131.71,64.0976,126.0249,78.6659,215.0676,82.3182,35.472,79.7727,101.697,224.5849,200.578,48.16,146.7218,208.8987,75.4454,29.4317,27.3708,207.8903,244.268,46.7466,81.04,161.0705,65.5767,92.2497,114.7872,137.3037,409.1582,171.2028
2023-09-14,79.2594,200.513,225.3047,13.26,130.358,91.0208,181.4207,202.1141,72.2488,195.5135,245.0073,111.92,65.4739,53.2046,442.7037,225.9289,150.6545,53.4973,94.2119,274.9847,397.2621,209.05,56.8198,196.9745,491.8454,38.2326,155.1275,140.1433,243.8254,385.0188,45.42,681.7557,185.9414,272.5694,44.85,25.7759,106.6209,398.1787,102.5182,415.72,747.1844,202.3664,66.0942,78.6156,196.0501,134.26,64.6896,128.1278,79.0433,215.7864,84.6925,35.8785,80.056,102.4856,226.0514,203.9536,48.32,146.1583,210.5818,76.0142,29.9527,27.5134,208.9335,246.9346,46.7566,80.66,163.3654,66.4048,93.5217,114.8454,139.8177,414.9264,172.9631
2023-09-15,78.2834,201.8038,223.7174,13.31,128.6264,90.8949,178.6323,198.576,72.5359,193.0814,242.2071,111.67,65.0361,52.9131,441.4244,224.6468,149.4423,52.3389,94.4603,273.1839,397.677,208.11,56.6484,197.4034,488.2901,38.7867,155.2533,140.4252,241.0269,382.0375,45.7,678.6811,189.5299,269.28,43.88,25.964,106.3247,396.4584,102.3439,415.04,739.1324,201.1499,66.4926,78.0205,193.262,127.24,63.7633,126.0959,78.5014,211.4056,85.305,35.8398,80.3849,102.0528,224.1478,201.7032,47.52,145.8669,213.0446,76.0441,29.7694,28.2264,206.9437,243.6691,46.3495,79.12,164.4699,65.7463,92.774,114.9425,139.6089,416.0494,172.4985
2023-09-18,78.2679,201.9221,226.5403,13.11,129.5992,91.7449,178.4586,197.0411,71.9425,193.176,242.7691,110.0,65.2988,52.8451,442.9967,224.0812,150.2702,52.674,95.1769,276.5651,396.4515,205.12,56.9987,198.6123,491.5893,37.8049,154.6244,139.5308,236.4925,385.6814,44.63,679.3567,189.5104,271.0067,44.43,25.8182,106.7394,401.8904,101.8597,420.06,743.7397,201.7486,65.6515,79.0001,191.3869,129.11,64.1358,126.0102,78.7627,212.8723,82.7422,36.9722,79.5442,102.9472,224.7111,201.5425,46.51,144.7205,213.3108,75.9643,30.0106,27.6465,205.1277,243.9218,46.7566,79.72,166.7648,66.2352,92.7061,114.2728,137.8256,422.7965,173.7674
2023-09-19,77.6404,200.1681,223.0615,13.19,128.714,91.4616,179.2305,195.4763,71.8469,191.0752,242.8578,109.92,64.6276,52.3204,440.4869,223.9021,150.4574,53.0952,94.4221,275.636,384.727,204.48,56.4098,198.0079,495.1347,38.3493,154.4696,139.7447,237.147,381.6381,45.24,676.664,187.6674,269.7816,44.57,25.7665,106.6999,397.6365,102.4989,421.85,744.1671,198.5553,66.3156,77.9748,192.9086,130.01,63.9925,126.135,79.5272,209.968,83.3829,36.9819,79.8184,102.351,224.0992,200.2376,47.59,145.0022,211.9035,75.4754,29.8273,27.4849,203.7271,243.3697,46.7864,80.06,167.7266,66.0755,92.0847,113.904,137.4515,418.4296,174.5627
2023-09-20,76.6799,200.9564,221.2746,13.06,129.5506,90.3912,178.0051,194.5993,71.2248,194.2738,242.8775,110.22,64.3163,52.301,437.5376,222.6578,149.2255,52.2432,93.6481,273.1551,388.2395,202.37,55.9476,196.1848,496.5036,37.7952,154.8373,139.5017,237.6498,380.4202,44.36,670.7205,188.8668,268.7591,44.02,25.522,105.7817,399.1698,100.9591,419.14,730.2854,195.381,65.8109,78.048,190.7979,127.16,63.3622,125.9612,79.0627,208.5012,82.5161,37.4368,78.6853,102.6875,221.2244,201.3817,46.55,145.0508,214.4709,79.1972,30.2133,27.1141,202.7901,239.2808,46.2105,81.13,166.3078,64.8684,90.8516,111.4488,137.1297,422.4702,173.7495
2023-09-21,75.518,197.1381,217.4821,13.06,127.5563,88.9273,177.0499,185.8485,69.5119,190.479,237.5532,108.46,63.2852,51.067,425.5354,218.8023,148.8509,51.305,92.1958,267.1876,374.064,199.95,55.1052,193.0457,488.1128,37.2314,152.3607,137.6157,248.3977,371.7978,43.69,668.2432,185.2393,262.4117,43.14,25.4374,104.3303,390.372,100.5717,414.54,720.4382,192.4538,65.1203,76.7297,182.679,121.02,62.2354,123.4887,78.3175,204.6158,81.7341,36.7206,77.1227,101.0142,217.2813,199.8878,44.6,143.1563,210.9812,77.7504,29.9334,26.8859,199.7474,238.7287,45.7438,78.23,165.6317,63.8906,88.764,109.6631,135.2072,419.5237,171.0598
2023-09-22,75.1694,197.3992,219.3546,12.9,128.6264,87.5579,177.7735,187.8219,68.4976,191.6335,238.5589,106.75,63.2074,51.3682,423.1428,220.1221,149.4718,50.8263,92.7786,269.5056,367.5311,197.71,55.3736,195.4147,487.4629,36.619,151.3739,137.4116,247.6768,377.3415,43.07,667.2836,184.781,263.4053,43.16,25.4891,104.8339,386.7351,100.5426,417.88,724.3104,191.1043,64.5625,77.755,182.1685,121.84,61.6051,123.567,78.2111,206.5682,80.9615,36.2269,76.4831,101.2739,217.728,197.8454,44.41,142.1945,207.615,77.6207,30.1071,26.6673,200.0758,239.4024,45.4757,78.06,165.2793,64.3496,88.2591,110.5462,133.7719,407.805,169.5854
2023-09-25,73.4265,201.2668,220.0485,12.91,128.675,87.9911,178.584,186.9548,68.9473,191.9931,239.2885,107.41,63.8202,52.0581,433.4262,221.027,150.3096,51.0082,93.7341,272.4367,370.9278,198.78,55.7762,196.1166,485.1189,36.512,152.0414,138.5684,252.7424,381.4432,42.93,675.5184,185.7269,264.5725,43.37,25.7618,106.0581,386.0339,100.7073,414.88,727.6013,191.3419,65.3859,78.2403,180.745,123.09,61.5669,123.7555,78.3369,209.7154,80.6412,36.0624,76.4648,101.3604,217.8057,197.1268,44.91,142.1847,208.5564,78.7083,30.0589,26.1444,200.6651,239.8048,45.9722,78.12,165.8412,64.17,88.3465,112.4483,134.233,408.448,171.444
2023-09-26,72.7216,196.5863,217.7102,12.7,127.7898,86.5812,175.6702,184.2339,69.1483,187.6305,238.0265,103.22,62.2444,51.2225,427.4398,216.8981,147.1163,50.3859,91.3454,267.293,366.3345,195.64,54.6132,192.3438,476.1274,35.7441,150.6096,135.9048,247.9614,374.0191,42.65,671.2492,181.8458,259.9905,42.73,25.6067,104.0637,382.154,98.8672,407.26,720.31,190.4675,63.3849,76.7754,177.0636,121.91,62.5219,117.2314,76.7305,205.0238,80.0382,35.9656,75.0393,99.2736,210.0263,193.685,44.27,141.5338,207.4629,77.8402,29.5475,25.2507,196.8689,236.689,45.4856,76.3,165.1936,62.6436,86.9192,110.6336,132.1365,409.4174,167.8965
2023-09-27,72.3962,197.0199,218.5657,12.61,132.4788,87.3373,174.8501,189.4864,69.7416,185.6905,236.2714,108.89,62.9545,53.5155,435.77,219.0757,146.7122,50.9412,92.5493,272.8007,370.8989,195.46,54.8592,195.0345,479.2493,35.6371,149.3906,136.6727,249.2136,381.0535,42.03,685.5255,180.9779,263.0677,43.05,25.8888,105.4756,382.1259,100.0294,413.44,728.1227,193.1096,64.7573,77.6452,177.417,123.31,62.5028,117.7724,76.7885,208.2196,81.3007,36.2366,75.7521,99.2736,213.746,191.3779,45.14,140.6108,210.1444,78.7682,29.2194,25.4884,200.3753,237.634,45.7537,76.35,166.8315,63.1224,87.6863,110.3036,132.5802,419.6485,167.8875
2023-09-28,72.2413,200.0548,219.8584,12.92,132.2161,88.4794,174.6378,188.2904,68.8995,186.7882,237.1687,108.98,63.4409,54.351,437.7232,220.0715,146.6728,52.0038,92.6926,274.3429,372.5645,190.43,55.4407,199.0607,480.0963,35.919,149.41,136.77,252.7519,382.3395,42.31,684.2917,181.7483,266.4729,43.43,26.1662,106.0088,384.2202,100.9687,410.32,725.1737,194.8868,64.8104,78.4691,179.6553,126.22,63.4864,118.4603,77.8724,209.356,82.1015,36.4399,76.5379,101.12,216.65,192.9948,46.14,140.8537,211.4661,78.5187,29.4992,25.8782,201.9401,241.0679,46.1509,76.81,164.1081,64.1201,88.4048,111.0218,135.2681,421.8175,167.1995
2023-09-29,72.5202,201.5772,217.1495,12.81,132.7901,87.0696,172.7563,186.5255,68.8708,186.3624,232.9289,108.96,62.9837,53.6321,434.1586,218.4213,145.6281,51.1709,92.2722,273.8256,365.4469,191.68,55.2842,197.8129,476.935,35.9677,147.4751,135.6228,251.31,379.5044,42.3,677.4278,183.8351,263.3474,43.09,25.6913,104.9227,382.3503,100.9106,408.58,720.6947,194.4306,64.8812,77.8374,179.832,124.49,63.1521,117.7553,77.7176,207.1705,81.1499,36.1302,76.3734,101.1681,216.7471,192.5409,45.99,138.9717,210.1159,77.9699,29.6729,25.7356,200.9355,238.6539,45.9225,76.89,165.8031,63.5714,88.3854,111.245,135.59,422.4798,165.0817
2023-10-02,69.8864,198.6457,214.3835,12.75,130.7082,85.6834,170.7687,176.1259,68.2679,181.2238,233.0374,106.1,61.8262,53.0102,427.1272,218.2032,145.293,50.338,91.4505,271.9865,362.0188,187.83,54.9412,193.1237,476.5411,35.433,146.2852,133.8438,251.4903,375.3344,41.62,680.1499,182.7624,262.1127,43.62,25.7947,103.9058,381.2845,99.8744,402.28,704.6675,191.9881,63.7745,77.5994,175.6597,123.0,63.0757,118.7002,76.9337,204.2176,80.6977,35.443,73.76,99.5429,214.9989,191.6048,45.68,137.6552,211.9796,77.1218,29.4703,25.8497,199.7378,235.5662,45.0984,75.97,163.3654,63.4517,89.1524,111.342,134.9028,424.4281,163.1783
2023-10-03,68.7787,197.01,212.8152,12.29,129.5311,84.8721,169.553,168.877,67.5406,182.0944,231.4598,103.15,61.4857,51.9998,415.9845,218.5161,145.8252,49.4477,90.6288,272.3409,360.9924,188.92,54.6878,191.3299,472.7396,34.2568,147.5912,133.941,246.823,372.129,40.53,672.718,182.1676,259.4599,42.62,25.4797,103.1752,377.5541,99.5355,399.3,694.2989,192.1877,65.3593,76.9402,175.3652,117.18,62.4264,117.721,76.8369,203.0617,80.7542,35.1042,71.6492,99.5429,214.0568,192.6828,44.51,138.9619,209.8972,76.2537,29.6922,25.4884,199.8923,237.6153,45.1977,75.16,161.1943,62.7034,87.5115,110.5462,133.7458,416.8364,161.8648
2023-10-04,68.1823,198.6309,216.3891,12.73,131.3017,85.7306,173.1423,171.2501,67.1004,182.6054,236.5672,101.71,62.3125,53.0588,414.2168,220.0905,147.9541,50.0604,90.4472,276.6322,365.0789,186.73,55.1201,195.3562,480.7463,35.0539,148.9456,134.0771,246.6902,374.7011,41.41,684.2722,182.6649,255.6592,43.73,25.87,103.6688,375.2168,100.8332,401.28,702.3339,191.646,65.1557,79.348,176.72,120.14,63.2572,118.4725,77.4756,203.3434,80.5658,34.8042,71.8411,100.1103,216.718,191.255,44.94,139.6153,208.5564,75.9443,29.7694,25.8592,201.3412,239.4305,45.3963,76.43,155.957,63.1125,88.5698,111.934,133.7197,405.3,163.08
2023-10-05,68.0351,198.6901,214.26,12.85,130.7374,85.6282,173.0168,167.7404,66.3923,180.4572,235.2855,101.13,61.0966,51.9901,411.0723,220.8112,146.2687,49.9934,89.4248,274.1034,363.8103,186.29,55.6122,195.7754,482.4327,35.4233,149.6809,134.4563,245.8459,373.8145,41.32,687.9147,181.4752,251.5788,44.04,25.8135,100.8056,371.4957,99.5064,398.1,717.1046,190.3535,65.3151,78.9452,177.4661,119.97,63.0948,117.9609,76.5853,197.3598,79.4729,34.7074,70.7994,100.5815,215.4748,189.7137,44.61,139.9371,207.3511,75.3357,29.3448,25.9732,198.1536,241.3112,45.3069,79.49,153.5764,62.6735,87.5212,110.8374,133.424,403.1693,160.8639
2023-10-06,68.4766,203.6859,216.351,12.76,133.8602,87.7942,173.3738,172.2073,66.7655,181.2332,236.6067,102.52,61.5732,52.7382,423.1526,222.9166,148.0526,49.9742,90.8103,278.0786,366.5702,187.38,56.2533,199.168,488.0048,35.9677,150.3774,135.0201,244.6507,381.6478,41.82,701.3978,181.992,256.6335,44.83,26.3872,101.6251,374.6558,100.4167,401.42,726.6354,192.4728,66.1385,80.0896,178.8896,119.31,64.2599,120.7542,76.9724,204.169,79.9534,34.9203,71.439,102.0625,216.3586,191.4346,45.78,140.805,210.4027,76.7326,29.8273,25.7451,198.965,243.0048,45.6346,80.64,156.0617,63.2721,88.3271,111.2158,134.1982,406.2117,165.0102
2023-10-09,68.9801,207.9969,216.7978,12.24,136.2728,86.8412,175.5062,173.3839,69.8469,185.2457,240.6492,103.44,61.9526,53.4572,426.9026,222.3761,149.1368,49.9838,91.6034,278.2318,370.8311,188.49,56.2458,199.1777,492.6695,34.2956,152.351,136.4589,242.5827,385.2429,39.78,710.788,185.0345,261.7075,45.21,26.5517,102.0595,408.1264,101.1527,410.5,741.1497,210.4542,67.6436,80.053,182.1096,118.64,65.5396,122.9476,77.3692,207.1705,81.3572,35.2204,72.1152,103.0626,218.8449,193.1744,45.45,142.9796,228.1388,79.0376,29.9913,25.1937,201.0611,243.6691,46.0913,81.57,171.6022,63.9505,88.4436,113.3606,134.259,452.6357,166.6723
2023-10-10,70.2118,209.4454,217.8528,12.26,135.4459,87.802,175.0913,177.113,70.1914,190.0342,241.0239,107.41,62.7211,53.8458,438.3579,222.8502,149.0973,50.3859,92.0811,279.41,378.4813,193.53,57.0062,203.3112,490.3322,34.8303,151.7415,137.1005,243.5977,387.0454,40.39,696.0711,186.7703,263.55,45.61,26.2602,103.6096,406.7895,102.1405,411.02,740.3975,208.4584,67.865,79.4396,183.8375,123.14,66.1412,124.0297,77.7079,207.1316,81.4986,35.443,74.5733,103.6781,220.1852,195.1128,46.63,142.7553,226.4073,78.8979,30.4352,25.3363,201.1963,243.9685,46.131,82.0,169.0883,64.5391,89.2786,114.234,135.3116,446.4068,166.5114
2023-10-11,70.0181,209.7656,218.6607,12.48,136.5354,89.204,175.9789,178.7981,70.1531,191.1603,242.069,107.78,63.8105,54.4482,443.4362,224.3961,150.0533,51.3433,92.7691,287.2837,377.0481,196.07,57.5206,205.9921,495.1055,35.074,151.577,138.2184,242.336,396.8175,41.0,699.4101,188.9448,263.1834,46.15,26.3355,104.3994,408.2386,102.6248,412.59,742.808,209.3707,68.1749,79.3572,183.1895,125.69,67.8888,125.4667,78.424,209.6863,81.018,35.1526,76.8212,104.5628,221.341,198.0723,46.64,142.8333,227.4691,79.5864,30.5028,24.9085,201.9111,244.4083,46.141,81.87,168.3741,65.8361,89.6864,113.545,135.0941,454.3249,167.4586
2023-10-12,68.9569,208.933,216.275,12.06,134.7455,87.6839,174.8501,177.3922,70.1435,190.1951,242.5324,101.43,62.7308,52.9325,434.0512,221.6648,148.9396,49.419,91.7754,287.389,370.192,191.3,56.6484,201.6637,495.3717,34.2649,150.0001,136.313,239.0917,396.4083,39.82,720.0608,188.0867,260.0773,45.93,28.315,102.6914,405.8919,100.6588,406.97,733.6703,207.9547,68.2634,78.0938,177.7704,116.43,66.781,126.0738,77.8434,211.221,79.8403,34.6106,75.6607,103.4665,220.9525,196.6635,45.95,142.3652,227.1056,78.1096,30.0685,24.1954,199.2273,237.9802,45.1282,80.18,165.4984,65.9059,88.6378,113.3121,135.1637,458.1063,164.3668
2023-10-13,68.6935,199.5769,216.4461,11.72,134.6676,86.1481,171.4345,173.0249,70.0957,190.1572,244.1297,101.63,60.7075,51.067,422.9084,219.5499,146.4954,48.9403,90.5428,276.1724,368.6232,184.91,55.2543,199.5482,490.9733,33.2413,153.6377,134.2716,230.3644,382.8267,38.72,716.2224,186.6532,258.4663,45.75,28.2679,101.2696,412.3617,100.2134,404.58,732.6275,213.676,67.0239,76.693,175.159,116.27,67.0962,125.4961,77.4176,202.6245,79.1431,34.7558,74.4271,102.8895,216.1935,196.4366,43.48,143.6915,232.501,78.1196,30.0492,24.1194,194.4021,237.3346,44.0558,80.3,168.774,64.0702,87.5503,113.0112,134.9028,470.4297,164.0272
2023-10-16,69.6696,203.1932,216.9499,11.94,134.4633,85.959,173.287,175.8666,70.7942,196.4125,239.1209,100.26,62.0888,51.6403,430.7406,221.551,148.299,50.2806,92.062,279.4866,378.1908,184.93,55.6569,202.8725,494.9871,33.5533,154.6341,136.8574,234.8419,386.7823,39.53,716.5358,191.8898,261.2156,46.64,28.1551,103.4812,411.754,101.9372,409.3,738.4571,213.9896,67.6171,77.9015,176.7298,117.98,68.6623,126.4876,77.9111,205.5678,80.7919,35.2688,75.2129,103.7165,218.0485,199.3488,44.71,144.5496,232.3384,79.0975,30.3098,24.3475,196.3496,240.6095,44.2842,81.62,170.45,64.7985,89.2301,115.4277,136.2685,469.3932,166.4131
2023-10-17,70.1421,205.5187,217.4726,11.94,135.8545,86.6521,174.7439,178.8778,70.7081,196.6775,236.5475,99.97,62.9545,51.3974,442.4303,223.1537,147.5894,50.3093,91.6989,278.3085,378.7524,185.6,56.0147,203.9351,493.0344,33.8067,154.8469,137.6449,235.2877,392.4721,40.12,722.7828,191.1389,263.0098,46.66,28.2397,104.2612,412.4271,102.2568,410.03,737.8331,211.8988,68.1483,77.81,177.5544,118.15,68.5955,125.8976,78.453,205.7037,81.2253,35.3365,76.5836,102.7356,217.728,199.8311,44.38,144.4131,230.8078,79.7061,30.2712,24.5187,196.8728,242.3779,44.9197,79.8,169.7834,65.5069,90.3176,116.8543,136.7295,469.326,166.4935
