"date","asset","adjClose"
"2023-12-05","013528",155.0542
"2023-12-06","013528",154.6572
"2023-12-07","013528",154.6111
"2023-12-08","013528",152.9676
"2023-12-11","013528",154.9434
"2023-12-12","013528",155.5436
"2023-12-13","013528",158.8119
"2023-12-14","013528",155.3404
"2023-12-15","013528",154.1864
"2023-12-18","013528",155.9498
"2023-12-19","013528",155.0635
"2023-12-20","013528",152.9769
"2023-12-21","013528",154.1587
"2023-12-22","013528",154.8142
"2023-12-26","013528",155.9036
"2023-12-27","013528",156.4022
"2023-12-28","013528",156.393
"2023-12-29","013528",156.8084
"2024-01-02","013528",159.6429
"2024-01-03","013528",159.6798
"2024-01-04","013528",158.3134
"2024-01-05","013528",155.9775
"2024-01-08","013528",156.1345
"2024-01-09","013528",154.3433
"2024-01-10","013528",154.1125
"2024-01-11","013528",153.3831
"2024-01-12","013528",154.4356
"2024-01-16","013528",153.42
"2024-01-17","013528",153.6693
"2024-01-18","013528",154.3433
"2024-01-19","013528",153.06
"2024-01-22","013528",152.4414
"2024-01-23","013528",154.7772
"2024-01-24","013528",152.8938
"2024-01-25","013528",153.7801
"2024-01-26","013528",154.9804
"2024-01-29","013528",155.2481
"2024-01-30","013528",156.6053
"2024-01-31","013528",155.599
"2024-02-01","013528",158.5257
"2024-02-02","013528",157.8517
"2024-02-05","013528",157.8056
"2024-02-06","013528",158.2672
"2024-02-07","013528",158.3134
"2024-02-08","013528",160.5108
"2024-02-09","013528",154.8049
"2024-02-12","013528",157.5194
"2024-02-13","013528",155.9221
"2024-02-14","013528",154.6665
"2024-02-15","013528",154.9804
"2024-02-16","013528",153.5585
"2024-02-20","013528",155.7098
"2024-02-21","013528",155.8759
"2024-02-22","013528",155.3404
"2024-02-23","013528",156.5869
"2024-02-26","013528",155.3497
"2024-02-27","013528",155.2573
"2024-02-28","013528",154.2141
"2024-02-29","013528",153.8233
"2024-03-01","013528",153.1255
"2024-03-04","013528",153.8512
"2024-03-05","013528",150.7532
"2024-03-06","013528",151.6463
"2024-03-07","013528",151.7486
"2024-03-08","013528",151.6928
"2024-03-11","013528",153.2558
"2024-03-12","013528",153.079
"2024-03-13","013528",153.7861
"2024-03-14","013528",153.3023
"2024-03-15","013528",153.1907
"2024-03-18","013528",159.331
"2024-03-19","013528",159.8333
"2024-03-20","013528",159.8892
"2024-03-21","013528",160.4381
"2024-03-22","013528",160.038
"2024-03-25","013528",160.5776
"2024-03-26","013528",160.6986
"2024-03-27","013528",161.48
"2024-03-28","013528",162.8197
"2024-04-01","013528",160.9311
"2024-04-02","013528",159.4984
"2024-04-03","013528",157.861
"2024-04-04","013528",157.8331
"2024-04-05","013528",157.3586
"2024-04-08","013528",157.768
"2024-04-09","013528",158.7262
"2024-04-10","013528",157.1819
"2024-04-11","013528",156.6329
"2024-04-12","013528",156.3911
"2024-04-15","013528",155.3212
"2024-04-16","013528",155.8329
"2024-04-17","013528",157.6749
"2024-04-18","013528",160.2706
"2024-04-19","013528",162.001
"2024-04-22","013528",164.1687
"2024-04-23","013528",159.2937
"2024-04-24","013528",165.0526
"2024-04-25","013528",164.3734
"2024-04-26","013528",163.35
"2024-04-29","013528",163.871
"2024-04-30","013528",163.6571
"2024-05-01","013528",162.95
"2024-05-02","013528",163.2291
"2024-05-03","013528",163.8803
"2024-05-06","013528",163.5733
"2024-05-07","013528",165.6201
"2024-05-08","013528",165.0526
"2024-05-09","013528",165.6573
"2024-05-10","013528",167.2668
"2024-05-13","013528",168.2995
"2024-05-14","013528",167.3412
"2024-05-15","013528",166.9598
"2024-05-16","013528",170.3555
"2024-05-17","013528",169.4996
"2024-05-20","013528",167.7506
"2024-05-21","013528",168.4669
"2024-05-22","013528",169.4066
"2024-05-23","013528",166.783
"2024-05-24","013528",165.5922
"2024-05-28","013528",161.3033
"2024-05-29","013528",159.2286
"2024-05-30","013528",158.6053
"2024-05-31","013528",160.8567
"2023-03-01","0157B1",92.17
"2023-03-02","0157B1",92.13
"2023-03-03","0157B1",94.9
"2023-03-06","0157B1",93.75
"2023-03-07","0157B1",93.55
"2023-03-08","0157B1",93.92
"2023-03-09","0157B1",92.25
"2023-03-10","0157B1",90.73
"2023-03-13","0157B1",92.43
"2023-03-14","0157B1",94.88
"2023-03-15","0157B1",96.2
"2023-03-16","0157B1",100.04
"2023-03-17","0157B1",98.95
"2023-03-20","0157B1",97.71
"2023-03-21","0157B1",100.61
"2023-03-22","0157B1",98.7
"2023-03-23","0157B1",98.71
"2023-03-24","0157B1",98.13
"2023-03-27","0157B1",98.04
"2023-03-28","0157B1",97.24
"2023-03-29","0157B1",100.25
"2023-03-30","0157B1",102.0
"2023-03-31","0157B1",103.29
"2023-04-03","0157B1",102.41
"2023-04-04","0157B1",103.95
"2023-04-05","0157B1",101.1
"2023-04-06","0157B1",102.06
"2023-04-10","0157B1",102.17
"2023-04-11","0157B1",99.92
"2023-04-12","0157B1",97.83
"2023-04-13","0157B1",102.4
"2023-04-14","0157B1",102.51
"2023-04-17","0157B1",102.74
"2023-04-18","0157B1",102.3
"2023-04-19","0157B1",104.3
"2023-04-20","0157B1",103.81
"2023-04-21","0157B1",106.96
"2023-04-24","0157B1",106.21
"2023-04-25","0157B1",102.57
"2023-04-26","0157B1",104.98
"2023-04-27","0157B1",109.82
"2023-04-28","0157B1",105.45
"2023-05-01","0157B1",102.05
"2023-05-02","0157B1",103.63
"2023-05-03","0157B1",103.65
"2023-05-04","0157B1",104.0
"2023-05-05","0157B1",105.655
"2023-05-08","0157B1",105.83
"2023-05-09","0157B1",106.62
"2023-05-10","0157B1",110.19
"2023-05-11","0157B1",112.18
"2023-05-12","0157B1",110.26
"2023-05-15","0157B1",111.2
"2023-05-16","0157B1",113.4
"2023-05-17","0157B1",115.5
"2023-05-18","0157B1",118.15
"2023-05-19","0157B1",116.25
"2023-05-22","0157B1",115.01
"2023-05-23","0157B1",114.99
"2023-05-24","0157B1",116.75
"2023-05-25","0157B1",115.0
"2023-05-26","0157B1",120.11
"2023-05-30","0157B1",121.66
"2023-05-31","0157B1",120.58
"2023-06-01","0157B1",122.77
"2023-06-02","0157B1",124.25
"2023-06-05","0157B1",125.3
"2023-06-06","0157B1",126.61
"2023-06-07","0157B1",121.23
"2023-06-08","0157B1",124.25
"2023-06-09","0157B1",123.43
"2023-06-12","0157B1",126.57
"2023-06-13","0157B1",126.66
"2023-06-14","0157B1",126.42
"2023-06-15","0157B1",127.11
"2023-06-16","0157B1",125.49
"2023-06-20","0157B1",125.78
"2023-06-21","0157B1",124.83
"2023-06-22","0157B1",130.15
"2023-06-23","0157B1",129.33
"2023-06-26","0157B1",127.33
"2023-06-27","0157B1",129.18
"2023-06-28","0157B1",129.04
"2023-06-29","0157B1",127.9
"2023-06-30","0157B1",130.36
"2023-07-03","0157B1",130.22
"2023-07-05","0157B1",130.38
"2023-07-06","0157B1",128.36
"2023-07-07","0157B1",129.78
"2023-07-10","0157B1",127.13
"2023-07-11","0157B1",128.78
"2023-07-12","0157B1",130.8
"2023-07-13","0157B1",134.3
"2023-07-14","0157B1",134.68
"2023-07-17","0157B1",133.56
"2023-07-18","0157B1",132.83
"2023-07-19","0157B1",135.36
"2023-07-20","0157B1",129.96
"2023-07-21","0157B1",130.0
"2023-07-24","0157B1",128.8
"2023-07-25","0157B1",129.13
"2023-07-26","0157B1",128.15
"2023-07-27","0157B1",128.25
"2023-07-28","0157B1",132.21
"2023-07-31","0157B1",133.68
"2023-08-01","0157B1",131.69
"2023-08-02","0157B1",128.21
"2023-08-03","0157B1",128.91
"2023-08-04","0157B1",139.57
"2023-08-07","0157B1",142.22
"2023-08-08","0157B1",139.94
"2023-08-09","0157B1",137.85
"2023-08-10","0157B1",138.56
"2023-08-11","0157B1",138.41
"2023-08-14","0157B1",140.57
"2023-08-15","0157B1",137.67
"2023-08-16","0157B1",135.07
"2023-08-17","0157B1",133.98
"2023-08-18","0157B1",133.22
"2023-08-21","0157B1",134.68
"2023-08-22","0157B1",134.25
"2023-08-23","0157B1",135.52
"2023-08-24","0157B1",131.84
"2023-08-25","0157B1",133.26
"2023-08-28","0157B1",133.14
"2023-08-29","0157B1",134.91
"2023-08-30","0157B1",135.07
"2023-08-31","0157B1",138.01
"2023-09-01","0157B1",138.12
"2023-09-05","0157B1",137.27
"2023-09-06","0157B1",135.36
"2023-09-07","0157B1",137.85
"2023-09-08","0157B1",138.23
"2023-09-11","0157B1",143.1
"2023-09-12","0157B1",141.23
"2023-09-13","0157B1",144.85
"2023-09-14","0157B1",144.72
"2023-09-15","0157B1",140.39
"2023-09-18","0157B1",139.98
"2023-09-19","0157B1",137.63
"2023-09-20","0157B1",135.29
"2023-09-21","0157B1",129.33
"2023-09-22","0157B1",129.12
"2023-09-25","0157B1",131.27
"2023-09-26","0157B1",125.98
"2023-09-27","0157B1",125.98
"2023-09-28","0157B1",125.98
"2023-09-29","0157B1",127.12
"2023-10-02","0157B1",129.46
"2023-10-03","0157B1",124.72
"2023-10-04","0157B1",127.0
"2023-10-05","0157B1",125.96
"2023-10-06","0157B1",127.96
"2023-10-09","0157B1",128.26
"2023-10-10","0157B1",129.48
"2023-10-11","0157B1",131.83
"2023-10-12","0157B1",132.33
"2023-10-13","0157B1",129.79
"2023-10-16","0157B1",132.55
"2023-10-17","0157B1",131.47
"2023-10-18","0157B1",128.13
"2023-10-19","0157B1",128.4
"2023-10-20","0157B1",125.17
"2023-10-23","0157B1",126.56
"2023-10-24","0157B1",128.56
"2023-10-25","0157B1",121.39
"2023-10-26","0157B1",119.57
"2023-10-27","0157B1",127.74
"2023-10-30","0157B1",132.71
"2023-10-31","0157B1",133.09
"2023-11-01","0157B1",137.0
"2023-11-02","0157B1",138.07
"2023-11-03","0157B1",138.6
"2023-11-06","0157B1",139.74
"2023-11-07","0157B1",142.71
"2023-11-08","0157B1",142.08
"2023-11-09","0157B1",140.6
"2023-11-10","0157B1",143.56
"2023-11-13","0157B1",142.59
"2023-11-14","0157B1",145.8
"2023-11-15","0157B1",143.2
"2023-11-16","0157B1",142.83
"2023-11-17","0157B1",145.18
"2023-11-20","0157B1",146.13
"2023-11-21","0157B1",143.9
"2023-11-22","0157B1",146.71
"2023-11-24","0157B1",146.74
"2023-11-27","0157B1",147.73
"2023-11-28","0157B1",147.03
"2023-11-29","0157B1",146.32
"2023-11-30","0157B1",146.09
"2023-12-01","0157B1",147.03
"2023-12-04","0157B1",144.84
"2023-12-05","0157B1",146.88
"2023-12-06","0157B1",144.52
"2023-12-07","0157B1",146.88
"2023-12-08","0157B1",147.42
"2023-12-11","0157B1",145.89
"2023-12-12","0157B1",147.48
"2023-12-13","0157B1",148.84
"2023-12-14","0157B1",147.42
"2023-12-15","0157B1",149.97
"2023-12-18","0157B1",154.07
"2023-12-19","0157B1",153.79
"2023-12-20","0157B1",152.12
"2023-12-21","0157B1",153.84
"2023-12-22","0157B1",153.42
"2023-12-26","0157B1",153.41
"2023-12-27","0157B1",153.34
"2023-12-28","0157B1",153.38
"2023-12-29","0157B1",151.94
"2024-01-02","0157B1",149.93
"2024-01-03","0157B1",148.47
"2024-01-04","0157B1",144.57
"2024-01-05","0157B1",145.24
"2024-01-08","0157B1",149.1
"2024-01-09","0157B1",151.37
"2024-01-10","0157B1",153.73
"2024-01-11","0157B1",155.18
"2024-01-12","0157B1",154.62
"2024-01-16","0157B1",153.16
"2024-01-17","0157B1",151.71
"2024-01-18","0157B1",153.5
"2024-01-19","0157B1",155.34
"2024-01-22","0157B1",154.78
"2024-01-23","0157B1",156.02
"2024-01-24","0157B1",156.87
"2024-01-25","0157B1",157.75
"2024-01-26","0157B1",159.12
"2024-01-29","0157B1",161.26
"2024-01-30","0157B1",159.0
"2024-01-31","0157B1",155.2
"2024-02-01","0157B1",159.28
"2024-02-02","0157B1",171.81
"2024-02-05","0157B1",170.31
"2024-02-06","0157B1",169.15
"2024-02-07","0157B1",170.53
"2024-02-08","0157B1",169.84
"2024-02-09","0157B1",174.45
"2024-02-12","0157B1",172.34
"2024-02-13","0157B1",168.64
"2024-02-14","0157B1",170.98
"2024-02-15","0157B1",169.8
"2024-02-16","0157B1",169.51
"2024-02-20","0157B1",167.08
"2024-02-21","0157B1",168.59
"2024-02-22","0157B1",174.58
"2024-02-23","0157B1",174.99
"2024-02-26","0157B1",174.73
"2024-02-27","0157B1",173.54
"2024-02-28","0157B1",173.16
"2024-02-29","0157B1",176.76
"2024-03-01","0157B1",178.22
"2024-03-04","0157B1",177.58
"2024-03-05","0157B1",174.12
"2024-03-06","0157B1",173.51
"2024-03-07","0157B1",176.82
"2024-03-08","0157B1",175.35
"2024-03-11","0157B1",171.96
"2024-03-12","0157B1",175.39
"2024-03-13","0157B1",176.555
"2024-03-14","0157B1",178.75
"2024-03-15","0157B1",174.42
"2024-03-18","0157B1",174.48
"2024-03-19","0157B1",175.9
"2024-03-20","0157B1",178.15
"2024-03-21","0157B1",178.15
"2024-03-22","0157B1",178.87
"2024-03-25","0157B1",179.71
"2024-03-26","0157B1",178.3
"2024-03-27","0157B1",179.83
"2024-03-28","0157B1",180.38
"2024-04-01","0157B1",180.97
"2024-04-02","0157B1",180.69
"2024-04-03","0157B1",182.41
"2024-04-04","0157B1",180.0
"2024-04-05","0157B1",185.07
"2024-04-08","0157B1",185.19
"2024-04-09","0157B1",185.67
"2024-04-10","0157B1",185.95
"2024-04-11","0157B1",189.05
"2024-04-12","0157B1",186.13
"2024-04-15","0157B1",183.62
"2024-04-16","0157B1",183.32
"2024-04-17","0157B1",181.28
"2024-04-18","0157B1",179.22
"2024-04-19","0157B1",174.63
"2024-04-22","0157B1",177.23
"2024-04-23","0157B1",179.54
"2024-04-24","0157B1",176.59
"2024-04-25","0157B1",173.67
"2024-04-26","0157B1",179.62
"2024-04-29","0157B1",180.96
"2024-04-30","0157B1",175.0
"2024-05-01","0157B1",179.0
"2024-05-02","0157B1",184.72
"2024-05-03","0157B1",186.21
"2024-05-06","0157B1",188.7
"2024-05-07","0157B1",188.76
"2024-05-08","0157B1",188.0
"2024-05-09","0157B1",189.5
"2024-05-10","0157B1",187.48
"2024-05-13","0157B1",186.57
"2024-05-14","0157B1",187.07
"2024-05-15","0157B1",185.99
"2024-05-16","0157B1",183.63
"2024-05-17","0157B1",184.7
"2024-05-20","0157B1",183.54
"2024-05-21","0157B1",183.15
"2024-05-22","0157B1",183.13
"2024-05-23","0157B1",181.05
"2024-05-24","0157B1",180.75
"2024-05-28","0157B1",182.15
"2024-05-29","0157B1",182.02
"2024-05-30","0157B1",179.32
"2024-05-31","0157B1",176.44
"2023-03-01","034B61",2515.3778
"2023-03-02","034B61",2540.5186
"2023-03-03","034B61",2582.4724
"2023-03-06","034B61",2575.6033
"2023-03-07","034B61",2541.5731
"2023-03-08","034B61",2545.4857
"2023-03-09","034B61",2469.1271
"2023-03-10","034B61",2444.5875
"2023-03-13","034B61",2403.5896
"2023-03-14","034B61",2439.9161
"2023-03-15","034B61",2380.7648
"2023-03-16","034B61",2404.5949
"2023-03-17","034B61",2405.5212
"2023-03-20","034B61",2457.6359
"2023-03-21","034B61",2534.1028
"2023-03-22","034B61",2521.2121
"2023-03-23","034B61",2502.0141
"2023-03-24","034B61",2463.1548
"2023-03-27","034B61",2472.0048
"2023-03-28","034B61",2508.282
"2023-03-29","034B61",2534.5463
"2023-03-30","034B61",2571.9865
"2023-03-31","034B61",2614.0191
"2023-04-03","034B61",2626.6142
"2023-04-04","034B61",2600.1429
"2023-04-05","034B61",2577.7419
"2023-04-06","034B61",2546.4515
"2023-04-10","034B61",2535.3347
"2023-04-11","034B61",2529.323
"2023-04-12","034B61",2510.3812
"2023-04-13","034B61",2591.5689
"2023-04-14","034B61",2611.506
"2023-04-17","034B61",2637.317
"2023-04-18","034B61",2657.6484
"2023-04-19","034B61",2637.5436
"2023-04-20","034B61",2622.2581
"2023-04-21","034B61",2648.4337
"2023-04-24","034B61",2640.9043
"2023-04-25","034B61",2606.7361
"2023-04-26","034B61",2559.7758
"2023-04-27","034B61",2601.2369
"2023-04-28","034B61",2647.4285
"2023-05-01","034B61",2652.1393
"2023-05-02","034B61",2676.738
"2023-05-03","034B61",2607.9089
"2023-05-04","034B61",2565.886
"2023-05-05","034B61",2532.1121
"2023-05-08","034B61",2601.2664
"2023-05-09","034B61",2596.7724
"2023-05-10","034B61",2607.6231
"2023-05-11","034B61",2618.1288
"2023-05-12","034B61",2592.7416
"2023-05-15","034B61",2607.7709
"2023-05-16","034B61",2608.0173
"2023-05-17","034B61",2657.6681
"2023-05-18","034B61",2740.7282
"2023-05-19","034B61",2725.2358
"2023-05-22","034B61",2656.6037
"2023-05-23","034B61",2599.3151
"2023-05-24","034B61",2587.8239
"2023-05-25","034B61",2559.7758
"2023-05-26","034B61",2553.6261
"2023-05-30","034B61",2492.1687
"2023-05-31","034B61",2472.4582
"2023-06-01","034B61",2513.0914
"2023-06-02","034B61",2587.6465
"2023-06-05","034B61",2632.1035
"2023-06-06","034B61",2668.9031
"2023-06-07","034B61",2605.9083
"2023-06-08","034B61",2609.1408
"2023-06-09","034B61",2568.409
"2023-06-12","034B61",2567.6304
"2023-06-13","034B61",2576.2144
"2023-06-14","034B61",2572.016
"2023-06-15","034B61",2633.0299
"2023-06-16","034B61",2602.7644
"2023-06-20","034B61",2598.4872
"2023-06-21","034B61",2605.5338
"2023-06-22","034B61",2639.1402
"2023-06-23","034B61",2585.9514
"2023-06-26","034B61",2577.8996
"2023-06-27","034B61",2661.2751
"2023-06-28","034B61",2627.8756
"2023-06-29","034B61",2617.4685
"2023-06-30","034B61",2661.2455
"2023-07-03","034B61",2681.4094
"2023-07-05","034B61",2635.2966
"2023-07-06","034B61",2594.5846
"2023-07-07","034B61",2598.7435
"2023-07-10","034B61",2689.333
"2023-07-11","034B61",2743.1132
"2023-07-12","034B61",2748.1098
"2023-07-13","034B61",2793.5031
"2023-07-14","034B61",2825.4243
"2023-07-17","034B61",2906.9668
"2023-07-18","034B61",2938.4543
"2023-07-19","034B61",2885.502
"2023-07-20","034B61",2875.2722
"2023-07-21","034B61",2880.9292
"2023-07-24","034B61",2851.8758
"2023-07-25","034B61",2899.8414
"2023-07-26","034B61",2915.3437
"2023-07-27","034B61",2913.1164
"2023-07-28","034B61",2968.6508
"2023-07-31","034B61",2927.8008
"2023-08-01","034B61",2872.1284
"2023-08-02","034B61",2843.1638
"2023-08-03","034B61",2798.8053
"2023-08-04","034B61",3018.824
"2023-08-07","034B61",3196.0708
"2023-08-08","034B61",3179.2775
"2023-08-09","034B61",3158.2759
"2023-08-10","034B61",3176.5377
"2023-08-11","034B61",3159.8232
"2023-08-14","034B61",3187.5165
"2023-08-15","034B61",3154.2352
"2023-08-16","034B61",3149.1006
"2023-08-17","034B61",3067.0162
"2023-08-18","034B61",3014.1624
"2023-08-21","034B61",3007.8255
"2023-08-22","034B61",3029.3987
"2023-08-23","034B61",3053.7116
"2023-08-24","034B61",2982.5862
"2023-08-25","034B61",2998.4728
"2023-08-28","034B61",3025.1806
"2023-08-29","034B61",3065.8336
"2023-08-30","034B61",3085.278
"2023-08-31","034B61",3060.0879
"2023-09-01","034B61",3069.8052
"2023-09-05","034B61",3099.1246
"2023-09-06","034B61",3095.7443
"2023-09-07","034B61",3058.5308
"2023-09-08","034B61",3097.6069
"2023-09-11","034B61",3136.614
"2023-09-12","034B61",3127.4979
"2023-09-13","034B61",3070.5444
"2023-09-14","034B61",3151.2787
"2023-09-15","034B61",3114.4101
"2023-09-18","034B61",3112.6165
"2023-09-19","034B61",3067.6962
"2023-09-20","034B61",3024.4907
"2023-09-21","034B61",2992.3232
"2023-09-22","034B61",3018.2129
"2023-09-25","034B61",3053.071
"2023-09-26","034B61",3016.2813
"2023-09-27","034B61",3038.0417
"2023-09-28","034B61",3059.8908
"2023-09-29","034B61",3039.313
"2023-10-02","034B61",3048.9811
"2023-10-03","034B61",2967.212
"2023-10-04","034B61",3002.3755
"2023-10-05","034B61",2975.0666
"2023-10-06","034B61",3005.3025
"2023-10-09","034B61",2966.1574
"2023-10-10","034B61",3016.1039
"2023-10-11","034B61",3027.4867
"2023-10-12","034B61",3004.8689
"2023-10-13","034B61",2907.3807
"2023-10-16","034B61",2923.5334
"2023-10-17","034B61",2935.2908
"2023-10-18","034B61",2808.9858
"2023-10-19","034B61",2744.8871
"2023-10-20","034B61",2716.7405
"2023-10-23","034B61",2778.7301
"2023-10-24","034B61",2794.331
"2023-10-25","034B61",2772.2059
"2023-10-26","034B61",2702.9924
"2023-10-27","034B61",2706.4122
"2023-10-30","034B61",2747.893
"2023-10-31","034B61",2749.184
"2023-11-01","034B61",2726.1917
"2023-11-02","034B61",2797.5339
"2023-11-03","034B61",2817.3726
"2023-11-06","034B61",2928.4217
"2023-11-07","034B61",2968.3059
"2023-11-08","034B61",2976.6237
"2023-11-09","034B61",2966.6896
"2023-11-10","034B61",3029.7337
"2023-11-13","034B61",3074.0627
"2023-11-14","034B61",3127.5669
"2023-11-15","034B61",3075.6494
"2023-11-16","034B61",3083.5632
"2023-11-17","034B61",3089.8705
"2023-11-20","034B61",3112.2321
"2023-11-21","034B61",3099.5287
"2023-11-22","034B61",3084.6965
"2023-11-24","034B61",3070.4951
"2023-11-27","034B61",3085.4849
"2023-11-28","034B61",3096.4341
"2023-11-29","034B61",3081.0402
"2023-11-30","034B61",3080.4588
"2023-12-01","034B61",3113.8287
"2023-12-04","034B61",3089.1117
"2023-12-05","034B61",3102.4458
"2023-12-06","034B61",3104.407
"2023-12-07","034B61",3191.3994
"2023-12-08","034B61",3227.5978
"2023-12-11","034B61",3298.2699
"2023-12-12","034B61",3353.2524
"2023-12-13","034B61",3374.658
"2023-12-14","034B61",3390.5053
"2023-12-15","034B61",3428.7634
"2023-12-18","034B61",3420.2977
"2023-12-19","034B61",3464.4099
"2023-12-20","034B61",3418.9968
"2023-12-21","034B61",3468.6082
"2023-12-22","034B61",3484.5244
"2023-12-26","034B61",3515.0265
"2023-12-27","034B61",3483.4798
"2023-12-28","034B61",3499.0807
"2023-12-29","034B61",3495.8777
"2024-01-02","034B61",3430.1825
"2024-01-03","034B61",3359.9244
"2024-01-04","034B61",3370.4399
"2024-01-05","034B61",3358.8107
"2024-01-08","034B61",3412.719
"2024-01-09","034B61",3438.727
