,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294
127,0.019046902055258608,0.004562562565109039,0.01628276908398999,-0.014833556580840308,-0.0034983853606026767,0.009224643659434205,-0.00547720491902539,-0.00023468009165385169,-0.0011569911037575956,-0.0038869257950529834
128,-0.03989361702127663,0.007827615198387396,-0.025177631294518114,-0.0004028603081881987,-0.018903591682419736,0.015972408112838475,-0.02754791965328487,-0.019006314537101422,-0.03372364496245914,-0.007804185881518354
129,0.00030778701138805815,0.0003844462591872209,0.0050441190712593635,-0.0029722921914357853,-0.0074318744838974965,-0.007102655616965204,0.013028629973248303,0.01722182523813586,0.0007484472049688547,-0.002145155523775428
130,-0.009230769230769143,-0.0005751918980830265,0.014276528605289544,-0.0012632004446465565,0.03189129229062669,0.011826843096330385,-0.0016743548396158004,0.01904734284572654,0.0095797865572662,-0.006449301325689707
131,0.0025621118012421123,0.05332257683482484,-0.02311864665619565,0.011889102499241093,0.013168503090567106,0.018099784848188315,-0.022410949960884913,0.007614397789041974,0.005781857079624213,0.027407140281283736
132,-0.007589251142259659,0.0255848022981704,-0.004104562735914643,-0.012999350032498348,0.026790450928381906,0.006944162356081311,0.011462357296242225,-0.018015007013943256,-0.0011796741532171307,-0.003861003861003841
133,0.0007803355442839977,-0.012872261474645161,-0.00017522676807913939,0.007041183324046476,0.006458279514337381,-0.008275724999163783,0.032295520519096094,-0.012360563164227475,-0.021693699647821595,-0.013037350246652483
134,0.0308771929824562,0.0062054272152644785,0.007279574927592185,0.04828973843058347,0.026180698151950618,0.0047294716425167116,0.014815509141836452,0.00393553966239304,-0.007995733940506587,-0.011067475901463843
135,0.011118674835488986,-0.003396269724714679,0.01889432409067095,-0.0047984644913627635,-0.009254627313656765,0.002860663847805142,0.018929535835176012,-0.004155399198733924,0.004106546355105129,-0.0018050541516245744
136,-0.014886295631358536,-0.008430300195774884,-0.004615086324971699,-0.022757955641272896,-0.002777076495834371,-0.002301105062135734,-0.04511691150985149,0.007085645115743489,-0.002727024387793177,0.0
137,-0.026425696711975016,-0.01492408189579566,-0.02773044594774516,-0.04144464179988162,-0.014683544303797424,0.04122921810943268,-0.015004970012397057,-0.017041930331438256,-0.00774376161997165,-0.02097649186256775
138,0.005459792527883851,-0.01579382371022515,-0.00291324949546556,0.01008853201564756,0.0020554984583761125,0.0132867252174804,-0.009031277815258594,-0.02059791160062935,0.07851157064391365,-0.29442186922792757
139,0.08269335195097352,-0.015673226310777794,0.009437196878784672,-0.009478189971463583,0.005897435897435817,0.0027977954382183506,-0.02278110232616676,0.02286381939952843,0.007521462573625768,0.011518324607329782
