date,0157B1,03B8CF,55018,61366,0624BE,063384,067779,06EF42,07EC43,095294
2010-03-24,6387,42.1812,32.4295,51.03,32.3232,43753,28.6411,10.7545,23.1168,44.7626
2010-03-25,6.7207,41.8297,33.0505,53.26,32673,43.3316,28.7007,10855,22912,44.7054
2010-03-26,6.7372,41.8659,32.9483,53.09,33.0078,43386,28.8943,10.9889,22.7473,44.5178
2010-03-29,6.7401,42052,33.5221,56.4,32.5854,43.1753,29.0284,10.9052,22.7695,44836
2010-03-30,6.8129,43.5612,32.9483,52.29,32.8184,42985,29.1847,10.7127,22912,44.8522
2010-03-31,6.7726,43.1942,32.5474,46662,33.2407,41884,28.9539,10.5453,22.6983,44.4444
2010-04-01,6575,43339,32.6732,45.85,33.9763,42.0336,29222,10.47,22.6226,44.2487
2010-04-05,6.5591,43.5147,33915,44.71,35.0401,41.4559,29.3337,10.5369,23.1435,44.0774
2010-04-06,6.7621,43.5974,34.0015,45.34,34836,40.8986,29289,10.4783,23.2637,43955
2010-04-07,6.7277,43.2408,33915,45963,34.6245,40.6268,28522,9.9846,22.7562,43.8573
2010-04-08,7.0315,42.8738,34.5753,44.54,34.1586,40.2462,28.7379,10.0515,22.6582,43.7676
2010-04-09,6.9866,43.1529,34.4731,41973,36.4014,41.0141,29.0284,10.1603,23.0278,44.4606
2010-04-12,7.0434,43.0443,35.5106,41.37,35.7387,41884,28.9092,10.0682,23.1346,44.7136
2010-04-13,6.9916,43.3855,35.3298,41.25,35.7387,40.6472,28939,10.1938,23896,44787
2010-04-14,7.1971,43.6181,36.2022,44.48,36.1907,41.2316,29.1624,10.5871,24.0117,45.3007
2010-04-15,7.2739,43.9334,35487,45.12,36.2777,41.0549,29.4007,10.5453,23.8915,45.4314
2010-04-16,7.0919,43.2924,34.1823,44.5,35.4477,40.7355,29.0209,10.3528,23.4953,45.0237
2010-04-19,7.1048,43.3648,34.4338,44.81,34.2971,40.5996,28.9688,10.3277,23.1747,44.7382
2010-04-20,7.1931,44.0729,35039,46307,34.7047,40.5928,29.7284,10.6792,23.6066,45.0399
2010-04-21,7.3043,44.2952,35.1648,45.17,34.8287,39.7297,29.9592,10.8633,23.4953,45.0889
2010-04-22,7.4869,44.4761,35.8014,45.55,35484,39.7161,30.9795,11.4575,23.9049,45.1378
2010-04-23,7.1646,44.75,36.7289,46.4,35.4549,39.9132,31.8508,11.8593,23.7446,45.3581
2010-04-26,7.3382,45.1945,35.5577,46.06,36074,39.4511,32655,11.6166,23.6867,45203
2010-04-27,7.0843,45.4684,34.0251,44.92,34.8647,38.2821,31.5976,11.2232,22.9254,44.1428
2010-04-28,6.9512,45608,34.4809,44.65,33.94,38.9278,30972,11399,22.6983,43.6288
2010-04-29,7.0699,46.1714,35.2669,46.47,33.7943,36.3589,32.1412,11.9179,23.1747,43.8246
2010-04-30,6.8389,45.8302,34.1194,47.65,31.8495,35.9851,31.0539,12.2945,22.7562,42.7316
2010-05-03,6.8584,46.4195,36.2573,50.27,32.5416,36.4404,31.5901,12.5288,23.1613,42.3482
2010-05-04,6.4763,45.3185,35.2826,48.91,31.8572,35.5569,30.2348,12.2443,23.0634,41.5978
2010-05-05,6.5311,44.7552,34.7718,49.06,32.2139,34.8297,29.4901,11.8342,22.7027,41.5653
2010-05-06,6.4204,43.5405,33.8915,48.86,29.4609,34.4967,28.3209,11.4241,21.7054,41.0025
2010-05-07,6.2343,42.7084,33.1585,48.31,28.4996,34.9861,27.3156,10.9303,21.1578,40.4398
2010-05-10,6.5491,44.4347,34.7795,49.05,30.8664,35.2715,29.1996,11.6668,23.0634,41.7284
2010-05-11,6.5077,43954,35.2359,48.0,30.8304,34.8229,28.9539,11.5831,22.8942,41.5082
2010-05-12,6.6778,44.6776,36.6758,46.76,31.5655,37.2084,29.8475,11.7822,23.3706,42.2749
2010-05-13,6.5581,44.2383,35.3381,47.54,29.9634,35156,28.9688,11.2954,23.0456,41.8182
2010-05-14,6.4116,43768,33.6464,47.55,29.2936,34.4764,27.9783,11.0017,22213,40.66
2010-05-17,6.4304,43768,33.5284,47.3,29.7014,34.4559,28.3879,11.1612,22.0082,40.6763
2010-05-18,6.2992,43.4268,32.71,48.48,27.9532,34.8176,27.8666,10.9262,21.79,40244
2010-05-19,6.2149,42.9301,33.3474,49.22,27145,34.1283,27.6417,10.6325,21.6074,40.0564
2010-05-20,5.9715,41.3906,32.5212,48.15,25.8557,32.8044,26223,10.1877,20.9173,39053
2010-05-21,6.1216,41.9731,32.8989,47.3,26.1981,32.6474,26.5889,10.2884,22.0349,40.5701
2010-05-24,6.0917,41.3958,32.1986,47.86,25.7539,32.4291,26.4022,10.1206,21.6475,39.8196
2010-05-25,6.2284,41.3334,31.9861,46.75,25.9067,32.2039,26.2977,10.1541,21839,39.3304
2010-05-26,6146,41.1773,31.7186,40.47,25.0028,32.7293,26.1035,10.0786,21.7677,39.5913
2010-05-27,6.3201,42.3528,33.2136,40.51,26.0569,33.7052,27.4625,10.3555,22.6003,40.6517
2010-05-28,6.2583,41.2502,32.4976,41.02,26.2245,33.2753,27.0518,10.2297,22.2798,40.7741
2010-06-01,6.1475,40.6052,31.8523,40.57,25.3612,32.8522,26.6337,9.8772,21879,39102
2010-06-02,6.3007,40.9537,32.8517,38886,25.8075,33.5414,27.6566,10.1793,22.7027,40.4151
2010-06-03,6.4229,40.7456,32411,38.84,27.5058,33.5005,27.7537,9.8856,23.2593,40.9942
2010-06-04,6.1241,39.5806,30.9317,37.63,25.4564,33.1661,26.3537,9.5164,22.3699,38.9715
2010-06-07,6.0862,38.8732,30.2943,38.16,24.6879,32.3813,25.8049,9.1387,22.0928,38.6208
2010-06-08,5.9278,38.9669,30.6956,37.09,24.7535,32.5928,26.1035,9.0968,22164,39.1427
2010-06-09,5.8817,38.8992,29.9166,38.52,24.9735,34.2921,25.9169,8845,22.1818,39.0939
2010-06-10,6146,40.2723,31.5297,38.55,26.2984,34763,27.1265,9.4828,22.9031,40.3255
2010-06-11,6.1371,40.7248,31.6792,39.02,26.3493,35.6433,27.1115,9.4492,23.0589,40.1622
2010-06-14,6177,40.6416,31.8366,38.97,26.5983,35.6638,27.1563,9.2898,23.2081,40048
2010-06-15,6.3271,41.4894,33.4654,38.78,27.1105,37.1037,27.9478,9.5583,23.9405,40.9372
2010-06-16,6.3301,42.0667,33.4418,36.84,26.1738,36394,27.4401,9.4324,24.0385,41.1167
2010-06-17,6.2797,42.1447,33.3395,36.92,25888,36.5851,26.8801,9.1807,23.9004,41.5978
2010-06-18,6.2767,42.2228,33552,37.52,25859,36.3326,26.4395,9.0212,23.8515,41.2146
2010-06-21,6.1131,42.3736,34.0949,36.72,25.2586,36.8785,25.9393,8845,23749,41.0025
2010-06-22,6101,41.6246,34.3467,36.87,24.2632,36005,24.7819,8.5765,23.3216,40.3011
2010-06-23,6.0583,41.6714,34.0241,36.47,23.8976,35.9777,24.8715,8.7863,23.2415,40.0155
2010-06-24,5.9026,40.6624,33.6543,38.36,23.4508,34995,24.1547,8.8786,23.0189,39.0368
2010-06-25,6.0358,41.0369,34.1815,37.45,23.6996,35.6843,24.3265,8.7863,23.4107,39.0776
2010-06-28,5.8762,41.0785,33.7802,38.24,23.5313,35.4591,23.9681,8694,23.5398,38.7431
2010-06-29,5.4178,40.8237,32.1199,39.73,22.2434,33.7052,22.5046,8.3583,22.5068,37.1607
2010-06-30,5.4502,41.0837,31.7107,39.6,22463,33.5687,22.5792,8.2492,22.2887,36.9078
2010-07-01,5535,40.8549,31.1442,38.34,23.3557,33.9918,23.3782,8266,22.4089,36.3942
2010-07-02,5.4442,40.3972,31.0261,38.22,22.7701,33.9714,22863,8.1485,21.9859,35.9699
2010-07-06,5.4901,40.6416,31.1363,38.48,22.4774,34.1624,22.7659,8.2156,22.0705,35.6437
2010-07-07,5.6582,41.8795,33.1192,38.51,24.0805,35.6092,23.5649,8.5597,23.0189,36.9078
2010-07-08,5.7974,42.2436,33.6621,39.5,25.9467,36.2916,23.5798,8224,23.4819,36.9896
2010-07-09,5.8492,42.7325,34.3703,39.83,26.3933,36.8103,23983,8.6017,23.8025,37.2504
2010-07-12,5.9615,42.7845,34.3703,39.02,26.2245,36.5646,23647,8.4758,23.7045,37.4137
2010-07-13,6168,43.4554,35409,38.78,26.5176,36.8239,24.5057,8.7527,23.9672,38.3435
2010-07-14,6.1505,43.1954,35.0391,39.04,26.2984,36.8922,24.4534,8.6772,23.9494,38.0905
2010-07-15,6.0887,43.2006,34.0398,40.39,25.8812,36.8512,24.4907,8.9121,24.1141,38.0987
2010-07-16,5.9106,42.1031,32.6235,40.45,24.3365,35.4727,23.4529,8.4758,23.4329,36.9486
2010-07-19,5.9829,42.2436,32.2536,40.71,24.5636,35.5273,23.4454,8.3667,23.9761,37.5929
2010-07-20,5.9909,42.7481,32.6235,40.21,25.2441,36.4486,23.6769,8.7191,24.2477,37.6665
2010-07-21,5.8577,42.8053,31.5455,42.14,24.9145,36.5919,23.4678,8.5597,23.6288,36802
2010-07-22,5.9894,44.0796,33.1113,42.98,26.3056,36.8171,25.1403,8.8534,24.0874,37.8458
2010-07-23,5.9296,44.8181,32.1356,43.08,26935,37.5882,25.5286,9.1052,24.6395,38.1558
2010-07-26,5.9061,45.4163,32.6156,43.97,27.9522,37.6019,26.2454,9.3737,24.6262,38.1804
2010-07-27,5.8428,45.1458,32.6943,43.74,27.0814,38.1001,25775,9.2982,24.3679,37.8375
2010-07-28,5.8428,45.0886,32.8674,42.29,26.6274,36.8307,25.8571,8.9289,24.1898,37.7643
2010-07-29,5.8293,44.9065,33.3789,41.6,26.6567,31.5897,25.6854,9.1303,24.0162,36.8426
2010-07-30,5.8807,44.4905,33308,42.33,27.0371,33.8826,25.8945,9.2478,24.2922,36.9732
2010-08-02,5.9894,45.4631,33.6621,43.31,28428,35.5819,26.5217,9.4408,24.6751,37.8298
2010-08-03,6.1066,45359,32.9933,44.36,27.9012,35.1929,26.4246,8.8954,26.9904,37.5442
2010-08-04,6364,45.7699,32.7651,43.75,28.3988,35.2202,26.8651,8.7947,27.4134,37.7726
2010-08-05,6.3765,45.6243,32.3953,45762,28933,37.1788,26.7606,8.7443,27.1596,37.8215
2010-08-06,6.4009,45.4007,32.1986,45972,28.5454,37984,26.6038,8.8954,27.1284,37.5603
2010-08-09,6.4264,45.7855,32.5135,49.97,28.9259,37.5132,26.2529,9.2814,27.2798,37.9927
2010-08-10,6.4847,45307,32679,53879,28406,37479,25.6257,9.0884,27.2397,37.8786
2010-08-11,6.2797,43.7415,31.4027,54.5,27.5205,36.3121,24.5505,8845,26.3982,35.7906
2010-08-12,6.3132,43.6947,30.4179,53082,27.5571,37131,24.3563,8.5987,26.2424,34.6568
2010-08-13,6.2199,43.6947,30.5834,54.22,27.5642,36.9809,24.2742,8.6239,25.9485,34.2896
2010-08-16,6.2887,43393,30.67,52.8,27.5423,36.8512,24.2443,8.5734,26042,34.4609
2010-08-17,6.4279,43.7363,30.8197,51.48,25.6544,37564,24.7222,8.8176,26652,34.5914
2010-08-18,6.4673,43.7598,30.7724,52368,26.3276,37.5297,24.7437,8944,26.7054,34.5672
2010-08-19,6.3635,42.8178,29.6301,51.4,26108,37.0568,24.0846,8784,26.3003,34.2653
2010-08-20,6373,42.2159,29764,50306,26635,36.7621,23.8076,8.6492,26.5407,34.2735
2010-08-23,6.3151,42.4357,29.8428,59.14,26.7887,36.4057,23.6054,8405,26.2958,33.5639
2010-08-24,6.2119,42106,29.4095,61.83,25.72,35.6039,22.7965,8.3966,25.9174,32.9765
2010-08-25,6.3276,42263,29.2441,62.12,26.1873,35.6724,22.9538,8784,25904,32.7074
2010-08-26,6.2284,41.7553,29315,61148,25.9296,35.0419,22.8864,8565,25.6101,32.7156
2010-08-27,6.3171,42.3938,30.1028,58.13,26.4739,36.2138,23.5604,8.8176,26.0866,33.2537
2010-08-30,6175,41.6873,29.6537,60.5,25.7752,35.6381,23.0961,8.6661,25.6012,32.7727
2010-08-31,6.2269,41.1115,29.8349,63.14,25.4514,36.3235,23.3507,8.6408,25648,32.4709
2010-09-01,6609,42.3991,30.7488,61.72,26.9078,36.9266,24.6388,9.0198,26.6053,33.9797
2010-09-02,6.7446,42.8492,31.1348,64.2,25.8635,38.1397,25.3203,9.2472,27124,34.2325
2010-09-03,6.9232,43.6918,32.0566,64.28,26.2533,38.1397,25.9644,9.4409,27.7696,34.6731
2010-09-07,6.8449,42.9905,30607,64.19,25.4292,37.5982,25.3653,9.2219,27.7072,34.0124
2010-09-08,6.9407,43.3097,30.7882,62.87,25.3704,38.3316,25.8895,9.1966,28.1658,34151
2010-09-09,7.0025,43.4196,31.0403,60.42,25.2529,38.8593,26.3463,9.2472,27.4891,34.0369
2010-09-10,7.1053,43.9326,30.6385,60.88,25.6352,39.0923,26.4212,9.3145,27.8541,34.9669
2010-09-13,7.2365,44.4141,31.0797,61.98,26.0987,39.8188,26.8331,9.4493,28.4463,34.9911
2010-09-14,7.2704,44.2937,30.41,60.35,27.0994,38.4412,26878,9.3398,28.5932,34934
2010-09-15,7.2554,44.2675,30.7961,59.94,26.9078,38825,26.6609,9.2472,28.2371,35.2604
2010-09-16,7.3891,44.4612,31127,59.37,26.5841,39.1266,26601,8.9271,28286,35.2114
2010-09-17,7.3988,45.0474,30.4652,60.53,27.1652,39.3801,26.9005,8.9355,28.5443,35.5784
2010-09-20,7.5475,45.7487,30.9851,59.82,28004,39.4076,27.7543,9.3061,28.5799,36.3125
2010-09-21,7.5188,45.2986,30.1973,59.81,27445,38.8319,28.1362,9.2472,28.2682,36.4267
2010-09-22,7.5737,45.3405,29.8507,59.62,26.7683,40182,27.7468,9.1714,27.7963,36.1249
2010-09-23,7.6246,44.7647,29.6774,60.8,27.0328,40.7577,27.5221,8944,28.1079,36.2308
2010-09-24,8.0176,45.5132,31.0009,59.78,28.5333,41.6281,28301,9.1966,28.5932,37.0139
2010-09-27,7.9498,45.1102,30544,58.01,28.3498,41.3608,28.4732,9.2977,28.4241,36.8426
2010-09-28,7.9663,45555,30.8433,56.07,28.8281,42.2243,28.7129,9483,29.0162,37.3973
2010-09-29,7.9308,45.6231,30.67,56.49,28.9012,41.9365,29.0424,9.3819,28.8337,37.4219
2010-09-30,7.8346,45.3823,31.1585,54.2,28.9234,40.5452,28.5968,9.3651,28.7046,37.5198
2010-10-01,7.6675,45.8586,30.9615,54.39,27.7685,39.3733,28.7503,9.3314,29.2967,37.2994
2010-10-04,7.7513,45.3771,30.3864,53.79,27.8935,39.4967,28.5256,9.2472,28.7847,36.9896
2010-10-05,8.0246,46.5076,31.8202,54.7,28.5482,39.6406,29.8512,9.1293,29.3591,37.8458
2010-10-06,7.7518,47.0467,31639,55.51,28.3862,39.8119,29.9186,9104,28.8025,37.5442
2010-10-07,7.7952,46.5285,30.9379,55.42,30917,40.2711,30.0459,8.9608,28.6289,37438
2010-10-08,7.7593,46.6646,31.0088,56.76,31.5348,41.3745,30.1657,9.0535,28.5843,37.8215
2010-10-11,7.6335,46.1883,31.2609,55.87,32.1895,42.0187,30.0384,8.8766,28.3261,38.0089
2010-10-12,7.8056,46136,31962,55.76,33.1237,41.6966,30.0908,9.0282,28.8648,38.3435
2010-10-13,7.7403,46.6541,31.8518,55.29,32.7777,42.2518,30.0983,9.0787,29.1186,38.8084
2010-10-14,7.7583,46.6175,31.4263,55.68,32.8517,41.8337,29.6939,8.9861,28.9339,38.3191
2010-10-15,8.2127,46.6541,29.0392,55.26,33.2852,41.5664,29.4543,8.8345,29.6307,40.2847
2010-10-18,8.1588,46.9263,29.3307,55.6,33.5428,41.6555,29.7239,8.8766,29.6039,40.7907
2010-10-19,7.9149,46.3453,30.5361,54.64,31.8143,41.1483,29.3794,8.7418,28.9539,39.9259
2010-10-20,7.9149,46.8269,30.5282,57.44,31.6009,41.5664,29.7388,8.7334,29.4437,40.2358
2010-10-21,8.2291,47.3921,30.9615,56.74,31.0348,41.9708,29.9036,8.9524,29.8666,40.2765
2010-10-22,8.4367,47.3345,30.8197,51.26,31189,42.3134,30.0609,8.9355,30.2584,40.6108
2010-10-25,8.4302,47.5753,30.1264,52.49,31.4687,42.8754,30.3305,8.9945,29.9468,40.3827
2010-10-26,8.4776,47.3502,29.7561,51.68,32.9841,42.6356,32.2626,8.8766,29.7865,40.4151
2010-10-27,8.3558,47.2979,29.8664,52.11,31.6083,42286,31.8058,8.9103,29.3902,40.0239
2010-10-28,8.3224,44524,29.8743,51.97,31.4171,40.4013,32.2552,8.7587,29.9112,40.2358
2010-10-29,8.2421,44.0791,29.3622,49.86,31.5274,41.1689,32.33,8784,29.0251,40.0074
2010-11-01,8.1099,43.9535,29.3937,51.05,31.2998,41.5664,32.3974,8.8429,28.9583,39.8933
2010-11-02,8.2112,44.3827,29.4371,51.99,31.5274,41.0798,32.4574,9.3145,29.1854,40.4886
2010-11-03,8.4037,44.6444,29.7483,52.2,31.6301,40.8948,32.6296,9.1966,28.6111,40.1136
2010-11-04,8.4267,45555,30.9615,51.88,33.6459,41.5458,33371,9.9125,28.62,40.5049
2010-11-05,8.5185,45.1887,31.7966,51.81,34.5948,41.2923,33.4759,10.0893,28.2103,40.5701
2010-11-08,8.5793,44.9375,31576,52.04,34.7493,40.9907,32.9142,10123,28.0456,39.9421
2010-11-09,8.4935,44.6444,30.5504,50.44,34.1609,42.0256,32.4798,9.8956,28.2504,39.7952
2010-11-10,8.6462,45.1416,31284,48.67,34.4696,42.3888,32.5772,10.1483,28.3083,39.4527
2010-11-11,8.4985,45.2724,31.1657,48.84,34.4478,42.6081,32.0679,10.2494,28.3996,38.6535
2010-11-12,8.2646,45.1363,30.9764,50.36,33.7783,41.3745,31.8582,9.6935,28.1525,38.2211
2010-11-15,7.9264,45.1154,31.3077,49.7,33.3444,41.2443,31.5437,9.2387,28.2371,37.9763
2010-11-16,7.8705,44.0896,30.6214,51.47,33.6018,40.9622,30.9446,9.2808,27.4935,37389
2010-11-17,7.8989,44.2133,30.1876,50.58,34.6169,41.4025,31.2364,8.9945,27.9521,37.2504
2010-11-18,8.1892,45056,30.0219,48.35,34.3372,42.1868,31.5967,8.9692,28.7936,37.6908
2010-11-19,8.2217,44.7716,29.8326,49.11,34.7937,42.3244,31.4691,8.8261,29.0474,37.5198
2010-11-22,8.4995,44.7137,29.2804,47.73,35.0879,42235,31.6042,8.7981,29.3769,37.5362
2010-11-23,8.3903,44.0237,28.8308,48.2,35.7645,41.6915,30.7334,8.5023,29.0964,36.9566
2010-11-24,8.8417,44.5873,29.7379,49.83,35.5797,42861,31897,8.4938,29.4392,37.4628
2010-11-26,8.8542,44.4503,29.1858,51.1,35.7792,42.4276,31349,8.4431,29.4971,37.1852
2010-11-29,8.9534,44.3555,29.7616,51.46,36.0008,41.8153,30.8835,8.3417,29221,36.7854
2010-11-30,8.7494,44.2291,29.3672,51579,37.1009,41.8428,31.0112,8.4854,28.9316,36.4023
2010-12-01,8.8068,45.3193,30.0771,52.85,37241,42.6409,31957,8.8995,29782,37.8946
2010-12-02,8.8058,45.5616,30.7239,53.17,41.3612,43.0262,32445,9.2291,30864,38.1395
2010-12-03,8.7634,45.7881,30.5741,56.86,41.4568,43.9893,32.4975,9.3897,30.8595,38.4167
2010-12-06,8.8816,45.7565,30.3848,55.97,41.5233,44.2783,32.2723,9508,31.0777,38.3842
2010-12-07,8.8178,44.3397,30.4242,56.88,41.4197,43.9068,32.2798,9.6686,30.8016,38.4006
2010-12-08,8.7938,44.5978,31.9703,55.93,41.0877,43.5077,32.6927,9.4658,31.1267,38.58
2010-12-09,8722,44.2976,32554,57.75,40.9545,43.1294,32.8354,9.3813,31.4294,38.3353
2010-12-10,8.7604,44.4082,33.2954,58.03,41.3313,42923,33008,9.4151,31.3048,38425
2010-12-13,8.6921,44.9243,33.3033,52.74,40.3788,43.0399,32.5651,9601,31.2914,38262
2010-12-14,8.6766,45.2087,33.2087,57.19,40711,43.0812,32.1297,9.5165,31.0243,39.8933
2010-12-15,8.7579,45.1929,32.7512,57.07,40.3934,42.3175,31.6417,9.3559,30.8283,39.6811
2010-12-16,8.8811,45.5037,32.2621,55.96,41.1027,42.4139,31.9345,9508,31.3493,39.4365
2010-12-17,8.8582,45.4879,31.9387,57.71,42.1657,42.6822,31912,9.6263,32.2353,39.4772
2010-12-20,9143,45.9987,32.3804,58.15,42.0769,42.6684,32.4675,9.9813,32.1908,39102
2010-12-21,9.2158,45.5721,33.2718,58.24,42.9259,42.8198,33.9164,10.0658,32.4357,39363
2010-12-22,9.2163,45.6722,33.5558,56.11,42.0623,43.8586,34.9748,10.3785,32.4223,39.8606
2010-12-23,9.1081,45.5405,33.4138,54.84,42.3354,44.0306,34.7571,10.0658,32.4268,39.9747
2010-12-27,9.0856,45.8249,33.5952,53.48,42.1954,44182,34.5019,10.2771,32.5425,40.3582
2010-12-28,9.0333,45.6827,33.7451,53.7,42.6382,44.2439,34.5169,9.9729,32.5692,40.3745
2010-12-29,9147,45.6933,33.6031,53.03,42.8596,44.4296,34622,10.0743,33.0189,40.3418
2010-12-30,9.1161,45.5774,33.5005,54.03,42904,44.8493,34.4719,10.1503,32.8764,40456
2010-12-31,8.9789,45451,33.5715,56.52,42.5498,45.0763,34.6145,10.0827,32.6316,40456
2011-01-03,9.1894,45.7091,34.4629,57.56,42.8453,44.9869,35.14,10.4292,33.5532,41.4673
2011-01-04,9.2288,45.6459,34455,69.4,41.5083,45.0144,35.3502,10.1503,33.0189,41.4755
2011-01-05,9349,45.6459,35.9064,70.48,40.8663,45.9913,35.6955,10.48,33.9228,41.6386
2011-01-06,9.2712,45.3667,35.8117,73.37,39.5227,46356,35.4853,10.8434,33.62,42.1119
2011-01-07,9.2527,45.4141,35.8196,73.87,39.5518,46.0189,35.3877,11004,33433,42.4544
2011-01-10,9.2123,45.8987,35.9458,72.08,40.0468,45.7506,34.8097,10.6997,33.5421,42.3402
2011-01-11,9.1954,46.2094,36.4428,68.49,39.0426,45.8056,34.7496,11.0716,33.62,42.5604
2011-01-12,9.1824,46.6939,37.2079,69.75,38.9024,46.2941,35.5153,11.08,33.4998,42854
2011-01-13,9.2547,46.3674,36.8293,68.64,38.7103,48.0622,35.2976,11.0547,33.2104,42.9517
2011-01-14,9.4154,46399,38.1624,69.79,38.0604,48.7708,35.9207,11.4096,33.3974,43.3597
2011-01-18,9.5401,46.4201,37.8705,70.89,37.8612,48.4612,35.3502,11266,33.62,43.7919
2011-01-19,9.3216,46.3253,37.3262,71.93,37.5585,48.7777,34.7271,10.8518,33.1926,43221
2011-01-20,9.0767,46.3674,37271,68.46,37.6913,47.8007,34.5544,10911,32774,43.1965
2011-01-21,8.8502,47.0257,38.7855,69.72,37.4181,48186,34622,10.7251,32.5247,43.2537
2011-01-24,8.8218,47.5682,38.2334,68.0,37.3517,47.6562,34.6896,10.9363,33.0679,43637
2011-01-25,8.8143,46.6097,38.0283,72.77,36.3845,47.1127,34.6971,10.9955,32.6583,43.8816
2011-01-26,8.7489,47.1732,38.0835,73.34,36.6133,47.4705,35.5003,11.1899,32.6004,43.8002
2011-01-27,9.2009,46.9731,38.1782,69.63,36.7167,47.0371,34.7271,10.8265,32.5781,44.1753
2011-01-28,8.5369,46.0514,38.0519,67.59,35.7053,45.9707,33.4885,10.5645,31.8925,42.7805
2011-01-31,8.4621,46.3042,37.9888,68.3,37.2188,46.8307,33.5635,10.4715,32.4802,43.4657
2011-02-01,8.5853,46.2357,39.3298,66.39,37.4554,47.2572,34.3518,10.48,33.5488,44306
2011-02-02,8.6561,46.2147,39.0143,67.59,36.2737,47.8282,34.3067,10.3363,33.9094,44.5344
2011-02-03,8.6651,46.32,38.6909,67.32,36.7613,47897,34.1941,10.0574,33.3395,45.3663
2011-02-04,8.7759,46.4991,38.4621,69.21,37.9719,48.0966,34.3743,9.9137,33.5799,45.4805
2011-02-07,8.8008,46.7624,39.0695,71.12,38.2819,47.9521,34.8397,10.2433,33.2683,45.8475
2011-02-08,9.1315,47.1205,40.6866,70.04,38.7398,48069,35155,10.4955,34.1632,46.1164
2011-02-09,9.2433,47.8104,40.2916,70.62,38.4295,48.0071,35.2451,10.5633,33.0456,39.5016
2011-02-10,9.2887,47.6419,40.8206,68.63,39.1531,47.4911,35.3502,10.4786,33.5488,39.2326
2011-02-11,9.4403,48.3476,41.1049,65.92,40.5265,49.0941,35.7556,10.6057,33.6155,39.0858
2011-02-14,9.4987,48.4003,41.6576,66.28,40.2384,49.9017,35.17,10.5633,34.0074,38.8737
2011-02-15,9.4293,48453,41.1443,67.49,39434,49.9086,35.17,10.4447,34.0608,38.6453
2011-02-16,9.3091,48.9192,41.1443,67.27,42.4239,51.3856,35.4317,10.5549,34.1231,39.2733
2011-02-17,9366,49.1312,41.1601,68.03,43.3173,51.2269,34.6845,10.7583,34.23,39.5263
2011-02-18,9.3031,49253,41.6023,68.42,43.5979,51.2407,34.4883,10.8516,34.6084,39.9177
2011-02-22,8.9998,48.7444,40.0547,67.45,41.7741,49.8879,31764,10.2327,33.6378,38.7024
2011-02-23,8.8133,47.8225,39.7468,63.57,40.7412,48.7214,31.7262,10.0716,32.9076,38.6208
2011-02-24,8.8666,47.7006,39.9758,63.43,41.6226,48.8249,31.6281,9.9784,33.3618,38.7269
2011-02-25,8.8412,47.8172,39.4705,63.21,42.0743,49.3426,32.2847,10.1055,34.0652,39.6321
2011-02-28,8.6442,48.8662,39.2968,63.83,42.4892,49.8119,32.2017,10.0377,34.2255,39257
2011-03-01,8.4521,47.9284,38.1045,63.05,42.9037,48.8802,30.2471,9.6901,33.1658,38.5882
2011-03-02,8.5808,48.3841,37.8282,61.89,43.3114,49.3357,30.6395,9.7919,33.2015,39.0285
2011-03-03,8.6192,49.1735,38.6651,60.1,43.7853,49.7636,31.0093,9.9445,34.2122,39.5424
2011-03-04,8.5634,48.8451,38.3177,59.64,43.2668,49.6256,30.4584,9.7156,33.9806,38.9389
2011-03-07,8.4342,48.9563,38.1361,59.83,42.2371,48.7835,30.1339,9.6054,33.7981,38.5393
2011-03-08,8.3249,49.6716,38.9099,58.63,42.4744,48.9837,30.8508,10.0801,34.6329,39.1427
2011-03-09,8.4327,49.3643,38.9493,60.39,41.2445,48611,31.1225,10.1818,34.9112,39.2163
2011-03-10,8.2875,47.69,38.1124,60631,39.8821,47058,30.5263,10.0632,33.8871,38.4822
2011-03-11,8.3838,48.5378,39.1388,60.67,40.7929,47.7275,30.1414,10.0292,34.0029,38.9061
2011-03-14,8.3169,48.2252,39052,61.26,40.8969,47.2237,30.0811,9.8766,33.5577,38.1477
2011-03-15,8.2346,47.4198,40.3469,61.87,40556,47.0304,29.5151,10.1479,32.9477,37.9846
2011-03-16,8.2157,46.3866,39.6363,63.41,39.7485,45.9537,29.2962,9919,32.4713,37.3485
2011-03-17,8.0296,46.9906,40.0942,61.78,39.4672,46.1263,29.5151,10.0716,33.2594,37.8134
2011-03-18,8072,47.1443,40.3074,62.7,39.2228,46.2436,29.9075,10.0886,33.0323,38.5716
2011-03-21,8.2069,48.1881,40.4574,62.93,40.2302,47479,30947,10.2666,33.6645,39.6321
2011-03-22,8.1109,48.0556,39.9205,65.39,40.6375,47.8449,29.5528,10.0462,34.2255,39.1919
2011-03-23,8.2466,48.8186,40.5916,64.02,40.7708,48.7559,29.3943,9.9953,34.2255,39.4283
2011-03-24,8.5349,49.0517,40.9469,62.88,41.6521,48.5696,29.4547,9.9953,35.5256,39.9013
2011-03-25,8.5289,48.8874,41.2391,62.57,42.0447,48.8664,29266,10.2073,35.6325,40.1052
2011-03-28,8.4476,48808,40.7259,62.32,41.0595,48963,28.9113,10.3005,35.4277,39.5505
2011-03-29,8.7105,49.1894,41.0654,63.54,42.0001,49.0527,28.7076,10131,36.0332,39.8768
